timestamp_ms,timestamp,soil_moisture,sensor_alive
1778500231616,2026-05-11 14:50:31,41.77,1
1778500232617,2026-05-11 14:50:32,41.7,1
1778500233619,2026-05-11 14:50:33,41.66,1
1778500234621,2026-05-11 14:50:34,41.64,1
1778500235623,2026-05-11 14:50:35,41.63,1
1778500236624,2026-05-11 14:50:36,41.61,1
1778500237629,2026-05-11 14:50:37,41.57,1
1778500238634,2026-05-11 14:50:38,41.55,1
1778500239636,2026-05-11 14:50:39,41.5,1
1778500240640,2026-05-11 14:50:40,41.43,1
1778500241643,2026-05-11 14:50:41,41.36,1
1778500242645,2026-05-11 14:50:42,41.34,1
1778500243648,2026-05-11 14:50:43,41.32,1
1778500244652,2026-05-11 14:50:44,41.25,1
1778500245654,2026-05-11 14:50:45,41.25,1
1778500246656,2026-05-11 14:50:46,41.18,1
1778500247659,2026-05-11 14:50:47,41.13,1
1778500248661,2026-05-11 14:50:48,41.13,1
1778500249664,2026-05-11 14:50:49,41.11,1
1778500250668,2026-05-11 14:50:50,41.06,1
1778500251670,2026-05-11 14:50:51,40.99,1
1778500252672,2026-05-11 14:50:52,40.99,1
1778500253674,2026-05-11 14:50:53,40.96,1
1778500254676,2026-05-11 14:50:54,40.92,1
1778500255679,2026-05-11 14:50:55,40.88,1
1778500256681,2026-05-11 14:50:56,40.82,1
1778500257684,2026-05-11 14:50:57,40.78,1
1778500258687,2026-05-11 14:50:58,40.77,1
1778500259689,2026-05-11 14:50:59,40.71,1
1778500260693,2026-05-11 14:51:00,40.68,1
1778500261697,2026-05-11 14:51:01,40.67,1
1778500262702,2026-05-11 14:51:02,40.6,1
1778500263706,2026-05-11 14:51:03,40.59,1
1778500264711,2026-05-11 14:51:04,40.56,1
1778500265713,2026-05-11 14:51:05,40.54,1
1778500266716,2026-05-11 14:51:06,40.52,1
1778500267721,2026-05-11 14:51:07,40.45,1
1778500268726,2026-05-11 14:51:08,40.42,1
1778500269732,2026-05-11 14:51:09,40.39,1
1778500270738,2026-05-11 14:51:10,40.38,1
1778500271744,2026-05-11 14:51:11,40.39,1
1778500272748,2026-05-11 14:51:12,40.39,1
1778500273752,2026-05-11 14:51:13,40.37,1
1778500274758,2026-05-11 14:51:14,40.36,1
1778500275761,2026-05-11 14:51:15,40.35,1
1778500276766,2026-05-11 14:51:16,40.29,1
1778500277768,2026-05-11 14:51:17,40.29,1
1778500278770,2026-05-11 14:51:18,40.25,1
1778500279776,2026-05-11 14:51:19,40.2,1
1778500280780,2026-05-11 14:51:20,40.13,1
1778500281785,2026-05-11 14:51:21,40.07,1
1778500282790,2026-05-11 14:51:22,40.06,1
1778500283795,2026-05-11 14:51:23,40.05,1
1778500284797,2026-05-11 14:51:24,39.99,1
1778500285803,2026-05-11 14:51:25,39.97,1
1778500286806,2026-05-11 14:51:26,40.16,1
1778500287812,2026-05-11 14:51:27,40.37,1
1778500288815,2026-05-11 14:51:28,40.54,1
1778500289821,2026-05-11 14:51:29,40.77,1
1778500290824,2026-05-11 14:51:30,40.91,1
1778500291827,2026-05-11 14:51:31,41.1,1
1778500292830,2026-05-11 14:51:32,41.23,1
1778500293835,2026-05-11 14:51:33,41.45,1
1778500294840,2026-05-11 14:51:34,41.62,1
1778500295846,2026-05-11 14:51:35,41.8,1
1778500296852,2026-05-11 14:51:36,41.95,1
1778500297857,2026-05-11 14:51:37,42.16,1
1778500298863,2026-05-11 14:51:38,42.33,1
1778500299868,2026-05-11 14:51:39,42.47,1
1778500300872,2026-05-11 14:51:40,42.68,1
1778500301877,2026-05-11 14:51:41,42.93,1
1778500302879,2026-05-11 14:51:42,43.16,1
1778500303883,2026-05-11 14:51:43,43.33,1
1778500304888,2026-05-11 14:51:44,43.5,1
1778500305895,2026-05-11 14:51:45,43.73,1
1778500306900,2026-05-11 14:51:46,43.91,1
1778500307905,2026-05-11 14:51:47,44.07,1
1778500308911,2026-05-11 14:51:48,44.28,1
1778500309914,2026-05-11 14:51:49,44.41,1
1778500310921,2026-05-11 14:51:50,44.64,1
1778500311925,2026-05-11 14:51:51,44.85,1
1778500312932,2026-05-11 14:51:52,45.01,1
1778500313936,2026-05-11 14:51:53,45.0,1
1778500314939,2026-05-11 14:51:54,44.98,1
1778500315946,2026-05-11 14:51:55,44.93,1
1778500316952,2026-05-11 14:51:56,44.87,1
1778500317956,2026-05-11 14:51:57,44.88,1
1778500318961,2026-05-11 14:51:58,44.81,1
1778500319964,2026-05-11 14:51:59,44.76,1
1778500320972,2026-05-11 14:52:00,44.72,1
1778500321977,2026-05-11 14:52:01,44.65,1
1778500322981,2026-05-11 14:52:02,44.65,1
1778500323987,2026-05-11 14:52:03,44.64,1
1778500324993,2026-05-11 14:52:04,44.6,1
1778500325998,2026-05-11 14:52:05,44.58,1
1778500327005,2026-05-11 14:52:07,44.51,1
1778500328008,2026-05-11 14:52:08,44.47,1
1778500329012,2026-05-11 14:52:09,44.42,1
1778500330018,2026-05-11 14:52:10,44.38,1
1778500331024,2026-05-11 14:52:11,44.38,1
1778500332028,2026-05-11 14:52:12,44.34,1
1778500333033,2026-05-11 14:52:13,44.3,1
1778500334037,2026-05-11 14:52:14,44.26,1
1778500335042,2026-05-11 14:52:15,44.19,1
1778500336048,2026-05-11 14:52:16,44.14,1
1778500337053,2026-05-11 14:52:17,44.07,1
1778500338055,2026-05-11 14:52:18,44.03,1
1778500339061,2026-05-11 14:52:19,44.0,1
1778500340063,2026-05-11 14:52:20,43.96,1
1778500341066,2026-05-11 14:52:21,43.9,1
1778500342072,2026-05-11 14:52:22,43.88,1
1778500343075,2026-05-11 14:52:23,43.84,1
1778500344079,2026-05-11 14:52:24,43.8,1
1778500345085,2026-05-11 14:52:25,43.76,1
1778500346090,2026-05-11 14:52:26,43.68,1
1778500347094,2026-05-11 14:52:27,43.64,1
1778500348096,2026-05-11 14:52:28,43.63,1
1778500349100,2026-05-11 14:52:29,43.57,1
1778500350103,2026-05-11 14:52:30,43.57,1
1778500351111,2026-05-11 14:52:31,43.53,1
1778500352117,2026-05-11 14:52:32,43.5,1
1778500353122,2026-05-11 14:52:33,43.45,1
1778500354129,2026-05-11 14:52:34,43.4,1
1778500355134,2026-05-11 14:52:35,43.36,1
1778500356141,2026-05-11 14:52:36,43.35,1
1778500357146,2026-05-11 14:52:37,43.31,1
1778500358151,2026-05-11 14:52:38,43.31,1
1778500359161,2026-05-11 14:52:39,43.26,1
1778500360167,2026-05-11 14:52:40,43.19,1
1778500361175,2026-05-11 14:52:41,43.15,1
1778500362179,2026-05-11 14:52:42,43.12,1
1778500363185,2026-05-11 14:52:43,43.08,1
1778500364191,2026-05-11 14:52:44,43.08,1
1778500365194,2026-05-11 14:52:45,43.07,1
1778500366202,2026-05-11 14:52:46,43.01,1
1778500367208,2026-05-11 14:52:47,43.01,1
1778500368212,2026-05-11 14:52:48,42.97,1
1778500369220,2026-05-11 14:52:49,42.92,1
1778500370226,2026-05-11 14:52:50,42.91,1
1778500371229,2026-05-11 14:52:51,42.89,1
1778500372235,2026-05-11 14:52:52,42.86,1
1778500373241,2026-05-11 14:52:53,42.85,1
1778500374244,2026-05-11 14:52:54,42.77,1
1778500375250,2026-05-11 14:52:55,42.72,1
1778500376256,2026-05-11 14:52:56,42.65,1
1778500377259,2026-05-11 14:52:57,42.58,1
1778500378262,2026-05-11 14:52:58,42.52,1
1778500379266,2026-05-11 14:52:59,42.5,1
1778500380269,2026-05-11 14:53:00,42.46,1
1778500381271,2026-05-11 14:53:01,42.41,1
1778500382276,2026-05-11 14:53:02,42.36,1
1778500383279,2026-05-11 14:53:03,42.31,1
1778500384285,2026-05-11 14:53:04,42.23,1
1778500385291,2026-05-11 14:53:05,42.18,1
1778500386296,2026-05-11 14:53:06,42.12,1
1778500387303,2026-05-11 14:53:07,42.08,1
1778500388307,2026-05-11 14:53:08,42.0,1
1778500389311,2026-05-11 14:53:09,41.92,1
1778500390316,2026-05-11 14:53:10,41.85,1
1778500391319,2026-05-11 14:53:11,41.78,1
1778500392321,2026-05-11 14:53:12,41.7,1
1778500393325,2026-05-11 14:53:13,41.67,1
1778500394329,2026-05-11 14:53:14,41.59,1
1778500395333,2026-05-11 14:53:15,41.53,1
1778500396337,2026-05-11 14:53:16,41.47,1
1778500397339,2026-05-11 14:53:17,41.42,1
1778500398342,2026-05-11 14:53:18,41.4,1
1778500399344,2026-05-11 14:53:19,41.35,1
1778500400346,2026-05-11 14:53:20,41.28,1
1778500401348,2026-05-11 14:53:21,41.18,1
1778500402351,2026-05-11 14:53:22,41.13,1
1778500403354,2026-05-11 14:53:23,41.05,1
1778500404356,2026-05-11 14:53:24,41.0,1
1778500405357,2026-05-11 14:53:25,40.92,1
1778500406360,2026-05-11 14:53:26,40.89,1
1778500407361,2026-05-11 14:53:27,40.78,1
1778500408363,2026-05-11 14:53:28,40.73,1
1778500409365,2026-05-11 14:53:29,40.67,1
1778500410367,2026-05-11 14:53:30,40.61,1
1778500411369,2026-05-11 14:53:31,40.52,1
1778500412371,2026-05-11 14:53:32,40.41,1
1778500413373,2026-05-11 14:53:33,40.36,1
1778500414374,2026-05-11 14:53:34,40.27,1
1778500415377,2026-05-11 14:53:35,40.2,1
1778500416379,2026-05-11 14:53:36,40.08,1
1778500417380,2026-05-11 14:53:37,40.0,1
1778500418382,2026-05-11 14:53:38,39.91,1
1778500419385,2026-05-11 14:53:39,39.84,1
1778500420387,2026-05-11 14:53:40,39.97,1
1778500421390,2026-05-11 14:53:41,40.13,1
1778500422391,2026-05-11 14:53:42,40.25,1
1778500423393,2026-05-11 14:53:43,40.43,1
1778500424395,2026-05-11 14:53:44,40.6,1
1778500425396,2026-05-11 14:53:45,40.77,1
1778500426399,2026-05-11 14:53:46,40.95,1
1778500427401,2026-05-11 14:53:47,41.15,1
1778500428403,2026-05-11 14:53:48,41.24,1
1778500429404,2026-05-11 14:53:49,41.35,1
1778500430406,2026-05-11 14:53:50,41.55,1
1778500431408,2026-05-11 14:53:51,41.7,1
1778500432410,2026-05-11 14:53:52,41.85,1
1778500433412,2026-05-11 14:53:53,42.06,1
1778500434414,2026-05-11 14:53:54,42.2,1
1778500435415,2026-05-11 14:53:55,42.33,1
1778500436418,2026-05-11 14:53:56,42.5,1
1778500437420,2026-05-11 14:53:57,42.68,1
1778500438422,2026-05-11 14:53:58,42.81,1
1778500439423,2026-05-11 14:53:59,42.88,1
1778500440425,2026-05-11 14:54:00,43.0,1
1778500441427,2026-05-11 14:54:01,43.12,1
1778500442428,2026-05-11 14:54:02,43.3,1
1778500443430,2026-05-11 14:54:03,43.44,1
1778500444432,2026-05-11 14:54:04,43.63,1
1778500445434,2026-05-11 14:54:05,43.83,1
1778500446436,2026-05-11 14:54:06,44.03,1
1778500447438,2026-05-11 14:54:07,44.21,1
1778500448439,2026-05-11 14:54:08,44.28,1
1778500449441,2026-05-11 14:54:09,44.19,1
1778500450443,2026-05-11 14:54:10,44.06,1
1778500451445,2026-05-11 14:54:11,43.94,1
1778500452446,2026-05-11 14:54:12,43.85,1
1778500453449,2026-05-11 14:54:13,43.77,1
1778500454451,2026-05-11 14:54:14,43.67,1
1778500455453,2026-05-11 14:54:15,43.55,1
1778500456455,2026-05-11 14:54:16,43.46,1
1778500457457,2026-05-11 14:54:17,43.35,1
1778500458460,2026-05-11 14:54:18,43.27,1
1778500459463,2026-05-11 14:54:19,43.17,1
1778500460465,2026-05-11 14:54:20,43.06,1
1778500461467,2026-05-11 14:54:21,42.97,1
1778500462469,2026-05-11 14:54:22,42.85,1
1778500463471,2026-05-11 14:54:23,42.76,1
1778500464473,2026-05-11 14:54:24,42.7,1
1778500465475,2026-05-11 14:54:25,42.6,1
1778500466477,2026-05-11 14:54:26,42.48,1
1778500467479,2026-05-11 14:54:27,42.4,1
1778500468480,2026-05-11 14:54:28,42.28,1
1778500469482,2026-05-11 14:54:29,42.23,1
1778500470484,2026-05-11 14:54:30,42.17,1
1778500471487,2026-05-11 14:54:31,42.12,1
1778500472489,2026-05-11 14:54:32,42.07,1
1778500473491,2026-05-11 14:54:33,42.02,1
1778500474493,2026-05-11 14:54:34,41.97,1
1778500475495,2026-05-11 14:54:35,41.89,1
1778500476498,2026-05-11 14:54:36,41.8,1
1778500477500,2026-05-11 14:54:37,41.71,1
1778500478502,2026-05-11 14:54:38,41.64,1
1778500479504,2026-05-11 14:54:39,41.55,1
1778500480506,2026-05-11 14:54:40,41.49,1
1778500481509,2026-05-11 14:54:41,41.41,1
1778500482510,2026-05-11 14:54:42,41.35,1
1778500483512,2026-05-11 14:54:43,41.25,1
1778500484514,2026-05-11 14:54:44,41.14,1
1778500485516,2026-05-11 14:54:45,41.08,1
1778500486518,2026-05-11 14:54:46,41.0,1
1778500487520,2026-05-11 14:54:47,40.96,1
1778500488521,2026-05-11 14:54:48,40.86,1
1778500489524,2026-05-11 14:54:49,40.79,1
1778500490525,2026-05-11 14:54:50,40.7,1
1778500491527,2026-05-11 14:54:51,40.65,1
1778500492530,2026-05-11 14:54:52,40.55,1
1778500493532,2026-05-11 14:54:53,40.46,1
1778500494534,2026-05-11 14:54:54,40.4,1
1778500495536,2026-05-11 14:54:55,40.32,1
1778500496539,2026-05-11 14:54:56,40.27,1
1778500497540,2026-05-11 14:54:57,40.16,1
1778500498542,2026-05-11 14:54:58,40.1,1
1778500499545,2026-05-11 14:54:59,40.01,1
1778500500548,2026-05-11 14:55:00,39.98,1
1778500501551,2026-05-11 14:55:01,39.89,1
1778500502552,2026-05-11 14:55:02,40.03,1
1778500503554,2026-05-11 14:55:03,40.2,1
1778500504556,2026-05-11 14:55:04,40.32,1
1778500505558,2026-05-11 14:55:05,40.48,1
1778500506560,2026-05-11 14:55:06,40.65,1
1778500507561,2026-05-11 14:55:07,40.81,1
1778500508563,2026-05-11 14:55:08,40.95,1
1778500509565,2026-05-11 14:55:09,41.06,1
1778500510567,2026-05-11 14:55:10,41.26,1
1778500511570,2026-05-11 14:55:11,41.44,1
1778500512572,2026-05-11 14:55:12,41.57,1
1778500513573,2026-05-11 14:55:13,41.7,1
1778500514575,2026-05-11 14:55:14,41.92,1
1778500515577,2026-05-11 14:55:15,42.08,1
1778500516581,2026-05-11 14:55:16,42.32,1
1778500517583,2026-05-11 14:55:17,42.43,1
1778500518585,2026-05-11 14:55:18,42.58,1
1778500519588,2026-05-11 14:55:19,42.81,1
1778500520592,2026-05-11 14:55:20,43.07,1
1778500521595,2026-05-11 14:55:21,43.26,1
1778500522596,2026-05-11 14:55:22,43.38,1
1778500523598,2026-05-11 14:55:23,43.52,1
1778500524601,2026-05-11 14:55:24,43.67,1
1778500525603,2026-05-11 14:55:25,43.85,1
1778500526606,2026-05-11 14:55:26,44.07,1
1778500527608,2026-05-11 14:55:27,44.27,1
1778500528610,2026-05-11 14:55:28,44.43,1
1778500529614,2026-05-11 14:55:29,44.54,1
1778500530619,2026-05-11 14:55:30,44.72,1
1778500531627,2026-05-11 14:55:31,44.85,1
1778500532631,2026-05-11 14:55:32,44.78,1
1778500533635,2026-05-11 14:55:33,44.77,1
1778500534638,2026-05-11 14:55:34,44.71,1
1778500535642,2026-05-11 14:55:35,44.68,1
1778500536648,2026-05-11 14:55:36,44.65,1
1778500537651,2026-05-11 14:55:37,44.61,1
1778500538654,2026-05-11 14:55:38,44.54,1
1778500539655,2026-05-11 14:55:39,44.53,1
1778500540657,2026-05-11 14:55:40,44.53,1
1778500541661,2026-05-11 14:55:41,44.52,1
1778500542663,2026-05-11 14:55:42,44.5,1
1778500543669,2026-05-11 14:55:43,44.43,1
1778500544672,2026-05-11 14:55:44,44.42,1
1778500545678,2026-05-11 14:55:45,44.38,1
1778500546685,2026-05-11 14:55:46,44.35,1
1778500547691,2026-05-11 14:55:47,44.31,1
1778500548696,2026-05-11 14:55:48,44.24,1
1778500549699,2026-05-11 14:55:49,44.22,1
1778500550705,2026-05-11 14:55:50,44.16,1
1778500551713,2026-05-11 14:55:51,44.17,1
1778500552718,2026-05-11 14:55:52,44.13,1
1778500553725,2026-05-11 14:55:53,44.06,1
1778500554730,2026-05-11 14:55:54,44.03,1
1778500555737,2026-05-11 14:55:55,44.04,1
1778500556739,2026-05-11 14:55:56,43.98,1
1778500557743,2026-05-11 14:55:57,43.93,1
1778500558745,2026-05-11 14:55:58,43.88,1
1778500559750,2026-05-11 14:55:59,43.82,1
1778500560757,2026-05-11 14:56:00,43.78,1
1778500561761,2026-05-11 14:56:01,43.71,1
1778500562767,2026-05-11 14:56:02,43.65,1
1778500563771,2026-05-11 14:56:03,43.61,1
1778500564775,2026-05-11 14:56:04,43.54,1
1778500565782,2026-05-11 14:56:05,43.51,1
1778500566790,2026-05-11 14:56:06,43.5,1
1778500567794,2026-05-11 14:56:07,43.46,1
1778500568801,2026-05-11 14:56:08,43.39,1
1778500569807,2026-05-11 14:56:09,43.34,1
1778500570810,2026-05-11 14:56:10,43.31,1
1778500571819,2026-05-11 14:56:11,43.27,1
1778500572824,2026-05-11 14:56:12,43.23,1
1778500573827,2026-05-11 14:56:13,43.18,1
1778500574832,2026-05-11 14:56:14,43.15,1
1778500575838,2026-05-11 14:56:15,43.12,1
1778500576841,2026-05-11 14:56:16,43.1,1
1778500577844,2026-05-11 14:56:17,43.09,1
1778500578849,2026-05-11 14:56:18,43.05,1
1778500579855,2026-05-11 14:56:19,43.03,1
1778500580860,2026-05-11 14:56:20,42.96,1
1778500581868,2026-05-11 14:56:21,42.9,1
1778500582871,2026-05-11 14:56:22,42.83,1
1778500583877,2026-05-11 14:56:23,42.79,1
1778500584881,2026-05-11 14:56:24,42.77,1
1778500585884,2026-05-11 14:56:25,42.74,1
1778500586891,2026-05-11 14:56:26,42.7,1
1778500587893,2026-05-11 14:56:27,42.67,1
1778500588895,2026-05-11 14:56:28,42.6,1
1778500589897,2026-05-11 14:56:29,42.59,1
1778500590901,2026-05-11 14:56:30,42.53,1
1778500591902,2026-05-11 14:56:31,42.46,1
1778500592904,2026-05-11 14:56:32,42.44,1
1778500593905,2026-05-11 14:56:33,42.39,1
1778500594907,2026-05-11 14:56:34,42.37,1
1778500595908,2026-05-11 14:56:35,42.34,1
1778500596910,2026-05-11 14:56:36,42.32,1
1778500597912,2026-05-11 14:56:37,42.31,1
1778500598914,2026-05-11 14:56:38,42.27,1
1778500599918,2026-05-11 14:56:39,42.22,1
1778500600923,2026-05-11 14:56:40,42.17,1
1778500601927,2026-05-11 14:56:41,42.17,1
1778500602932,2026-05-11 14:56:42,42.11,1
1778500603938,2026-05-11 14:56:43,42.09,1
1778500604942,2026-05-11 14:56:44,42.08,1
1778500605946,2026-05-11 14:56:45,42.04,1
1778500606951,2026-05-11 14:56:46,42.03,1
1778500607956,2026-05-11 14:56:47,41.99,1
1778500608961,2026-05-11 14:56:48,41.97,1
1778500609965,2026-05-11 14:56:49,41.9,1
1778500610970,2026-05-11 14:56:50,41.83,1
1778500611977,2026-05-11 14:56:51,41.78,1
1778500612980,2026-05-11 14:56:52,41.71,1
1778500613986,2026-05-11 14:56:53,41.65,1
1778500614991,2026-05-11 14:56:54,41.62,1
1778500615997,2026-05-11 14:56:55,41.58,1
1778500617004,2026-05-11 14:56:57,41.53,1
1778500618009,2026-05-11 14:56:58,41.49,1
1778500619011,2026-05-11 14:56:59,41.47,1
1778500620014,2026-05-11 14:57:00,41.43,1
1778500621017,2026-05-11 14:57:01,41.4,1
1778500622023,2026-05-11 14:57:02,41.34,1
1778500623028,2026-05-11 14:57:03,41.29,1
1778500624034,2026-05-11 14:57:04,41.24,1
1778500625040,2026-05-11 14:57:05,41.19,1
1778500626047,2026-05-11 14:57:06,41.19,1
1778500627055,2026-05-11 14:57:07,41.15,1
1778500628060,2026-05-11 14:57:08,41.14,1
1778500629067,2026-05-11 14:57:09,41.14,1
1778500630073,2026-05-11 14:57:10,41.15,1
1778500631078,2026-05-11 14:57:11,41.12,1
1778500632082,2026-05-11 14:57:12,41.09,1
1778500633088,2026-05-11 14:57:13,41.02,1
1778500634094,2026-05-11 14:57:14,40.95,1
1778500635100,2026-05-11 14:57:15,40.92,1
1778500636105,2026-05-11 14:57:16,40.87,1
1778500637111,2026-05-11 14:57:17,40.85,1
1778500638113,2026-05-11 14:57:18,40.78,1
1778500639115,2026-05-11 14:57:19,40.73,1
1778500640120,2026-05-11 14:57:20,40.68,1
1778500641126,2026-05-11 14:57:21,40.64,1
1778500642132,2026-05-11 14:57:22,40.62,1
1778500643138,2026-05-11 14:57:23,40.6,1
1778500644144,2026-05-11 14:57:24,40.53,1
1778500645150,2026-05-11 14:57:25,40.5,1
1778500646154,2026-05-11 14:57:26,40.49,1
1778500647159,2026-05-11 14:57:27,40.48,1
1778500648164,2026-05-11 14:57:28,40.43,1
1778500649172,2026-05-11 14:57:29,40.4,1
1778500650177,2026-05-11 14:57:30,40.33,1
1778500651183,2026-05-11 14:57:31,40.31,1
1778500652188,2026-05-11 14:57:32,40.31,1
1778500653192,2026-05-11 14:57:33,40.3,1
1778500654194,2026-05-11 14:57:34,40.26,1
1778500655200,2026-05-11 14:57:35,40.19,1
1778500656206,2026-05-11 14:57:36,40.15,1
1778500657211,2026-05-11 14:57:37,40.08,1
1778500658214,2026-05-11 14:57:38,40.05,1
1778500659218,2026-05-11 14:57:39,39.99,1
1778500660222,2026-05-11 14:57:40,39.96,1
1778500661228,2026-05-11 14:57:41,40.19,1
1778500662231,2026-05-11 14:57:42,40.36,1
1778500663237,2026-05-11 14:57:43,40.5,1
1778500664242,2026-05-11 14:57:44,40.71,1
1778500665247,2026-05-11 14:57:45,40.84,1
1778500666251,2026-05-11 14:57:46,41.0,1
1778500667259,2026-05-11 14:57:47,41.21,1
1778500668263,2026-05-11 14:57:48,41.43,1
1778500669269,2026-05-11 14:57:49,41.63,1
1778500670275,2026-05-11 14:57:50,41.77,1
1778500671280,2026-05-11 14:57:51,41.92,1
1778500672285,2026-05-11 14:57:52,42.11,1
1778500673291,2026-05-11 14:57:53,42.33,1
1778500674298,2026-05-11 14:57:54,42.49,1
1778500675300,2026-05-11 14:57:55,42.68,1
1778500676306,2026-05-11 14:57:56,42.9,1
1778500677315,2026-05-11 14:57:57,43.12,1
1778500678319,2026-05-11 14:57:58,43.23,1
1778500679325,2026-05-11 14:57:59,43.38,1
1778500680329,2026-05-11 14:58:00,43.58,1
1778500681331,2026-05-11 14:58:01,43.7,1
1778500682335,2026-05-11 14:58:02,43.85,1
1778500683338,2026-05-11 14:58:03,43.96,1
1778500684340,2026-05-11 14:58:04,44.19,1
1778500685342,2026-05-11 14:58:05,44.42,1
1778500686345,2026-05-11 14:58:06,44.62,1
1778500687347,2026-05-11 14:58:07,44.78,1
1778500688348,2026-05-11 14:58:08,44.93,1
1778500689350,2026-05-11 14:58:09,45.11,1
1778500690352,2026-05-11 14:58:10,45.09,1
1778500691354,2026-05-11 14:58:11,45.05,1
1778500692358,2026-05-11 14:58:12,44.99,1
1778500693360,2026-05-11 14:58:13,44.91,1
1778500694362,2026-05-11 14:58:14,44.86,1
1778500695364,2026-05-11 14:58:15,44.81,1
1778500696366,2026-05-11 14:58:16,44.78,1
1778500697369,2026-05-11 14:58:17,44.71,1
1778500698370,2026-05-11 14:58:18,44.67,1
1778500699372,2026-05-11 14:58:19,44.6,1
1778500700374,2026-05-11 14:58:20,44.58,1
1778500701376,2026-05-11 14:58:21,44.51,1
1778500702378,2026-05-11 14:58:22,44.47,1
1778500703380,2026-05-11 14:58:23,44.4,1
1778500704381,2026-05-11 14:58:24,44.36,1
1778500705383,2026-05-11 14:58:25,44.26,1
1778500706386,2026-05-11 14:58:26,44.21,1
1778500707388,2026-05-11 14:58:27,44.13,1
1778500708390,2026-05-11 14:58:28,44.09,1
1778500709392,2026-05-11 14:58:29,43.99,1
1778500710393,2026-05-11 14:58:30,43.88,1
1778500711395,2026-05-11 14:58:31,43.79,1
1778500712397,2026-05-11 14:58:32,43.75,1
1778500713398,2026-05-11 14:58:33,43.68,1
1778500714400,2026-05-11 14:58:34,43.62,1
1778500715401,2026-05-11 14:58:35,43.54,1
1778500716403,2026-05-11 14:58:36,43.48,1
1778500717406,2026-05-11 14:58:37,43.42,1
1778500718408,2026-05-11 14:58:38,43.34,1
1778500719410,2026-05-11 14:58:39,43.27,1
1778500720420,2026-05-11 14:58:40,43.19,1
1778500721422,2026-05-11 14:58:41,43.09,1
1778500722424,2026-05-11 14:58:42,43.02,1
1778500723426,2026-05-11 14:58:43,42.92,1
1778500724427,2026-05-11 14:58:44,42.86,1
1778500725429,2026-05-11 14:58:45,42.77,1
1778500726430,2026-05-11 14:58:46,42.7,1
1778500727435,2026-05-11 14:58:47,42.6,1
1778500728437,2026-05-11 14:58:48,42.52,1
1778500729438,2026-05-11 14:58:49,42.42,1
1778500730441,2026-05-11 14:58:50,42.34,1
1778500731442,2026-05-11 14:58:51,42.25,1
1778500732444,2026-05-11 14:58:52,42.16,1
1778500733446,2026-05-11 14:58:53,42.11,1
1778500734450,2026-05-11 14:58:54,41.98,1
1778500735452,2026-05-11 14:58:55,41.93,1
1778500736453,2026-05-11 14:58:56,41.86,1
1778500737455,2026-05-11 14:58:57,41.8,1
1778500738458,2026-05-11 14:58:58,41.68,1
1778500739459,2026-05-11 14:58:59,41.61,1
1778500740461,2026-05-11 14:59:00,41.52,1
1778500741462,2026-05-11 14:59:01,41.44,1
1778500742464,2026-05-11 14:59:02,41.37,1
1778500743466,2026-05-11 14:59:03,41.29,1
1778500744467,2026-05-11 14:59:04,41.18,1
1778500745469,2026-05-11 14:59:05,41.07,1
1778500746470,2026-05-11 14:59:06,40.99,1
1778500747472,2026-05-11 14:59:07,40.9,1
1778500748474,2026-05-11 14:59:08,40.78,1
1778500749476,2026-05-11 14:59:09,40.71,1
1778500750478,2026-05-11 14:59:10,40.59,1
1778500751480,2026-05-11 14:59:11,40.49,1
1778500752481,2026-05-11 14:59:12,40.41,1
1778500753483,2026-05-11 14:59:13,40.35,1
1778500754484,2026-05-11 14:59:14,40.27,1
1778500755486,2026-05-11 14:59:15,40.14,1
1778500756487,2026-05-11 14:59:16,40.09,1
1778500757489,2026-05-11 14:59:17,40.0,1
1778500758492,2026-05-11 14:59:18,39.95,1
1778500759493,2026-05-11 14:59:19,39.86,1
1778500760495,2026-05-11 14:59:20,39.97,1
1778500761496,2026-05-11 14:59:21,40.16,1
1778500762498,2026-05-11 14:59:22,40.33,1
1778500763500,2026-05-11 14:59:23,40.49,1
1778500764502,2026-05-11 14:59:24,40.61,1
1778500765504,2026-05-11 14:59:25,40.77,1
1778500766506,2026-05-11 14:59:26,40.87,1
1778500767508,2026-05-11 14:59:27,40.97,1
1778500768509,2026-05-11 14:59:28,41.12,1
1778500769511,2026-05-11 14:59:29,41.22,1
1778500770513,2026-05-11 14:59:30,41.34,1
1778500771514,2026-05-11 14:59:31,41.44,1
1778500772516,2026-05-11 14:59:32,41.56,1
1778500773518,2026-05-11 14:59:33,41.71,1
1778500774520,2026-05-11 14:59:34,41.86,1
1778500775522,2026-05-11 14:59:35,42.01,1
1778500776524,2026-05-11 14:59:36,42.15,1
1778500777525,2026-05-11 14:59:37,42.32,1
1778500778528,2026-05-11 14:59:38,42.45,1
1778500779539,2026-05-11 14:59:39,42.59,1
1778500780545,2026-05-11 14:59:40,42.7,1
1778500781546,2026-05-11 14:59:41,42.81,1
1778500782548,2026-05-11 14:59:42,42.97,1
1778500783549,2026-05-11 14:59:43,43.08,1
1778500784551,2026-05-11 14:59:44,43.23,1
1778500785552,2026-05-11 14:59:45,43.42,1
1778500786554,2026-05-11 14:59:46,43.55,1
1778500787555,2026-05-11 14:59:47,43.72,1
1778500788557,2026-05-11 14:59:48,43.81,1
1778500789558,2026-05-11 14:59:49,43.69,1
1778500790560,2026-05-11 14:59:50,43.59,1
