timestamp_ms,timestamp,temperature,sensor_alive
1778500232589,2026-05-11 14:50:32,22.73,1
1778500233590,2026-05-11 14:50:33,22.87,1
1778500234592,2026-05-11 14:50:34,22.52,1
1778500235594,2026-05-11 14:50:35,22.6,1
1778500236597,2026-05-11 14:50:36,22.67,1
1778500237601,2026-05-11 14:50:37,22.72,1
1778500238606,2026-05-11 14:50:38,22.61,1
1778500239609,2026-05-11 14:50:39,22.26,1
1778500240615,2026-05-11 14:50:40,22.21,1
1778500241620,2026-05-11 14:50:41,22.36,1
1778500242623,2026-05-11 14:50:42,21.94,1
1778500243628,2026-05-11 14:50:43,21.9,1
1778500244632,2026-05-11 14:50:44,22.16,1
1778500245636,2026-05-11 14:50:45,21.69,1
1778500246638,2026-05-11 14:50:46,22.0,1
1778500247642,2026-05-11 14:50:47,21.92,1
1778500248645,2026-05-11 14:50:48,21.73,1
1778500249650,2026-05-11 14:50:49,21.88,1
1778500250656,2026-05-11 14:50:50,21.82,1
1778500251659,2026-05-11 14:50:51,21.6,1
1778500252661,2026-05-11 14:50:52,21.63,1
1778500253664,2026-05-11 14:50:53,21.5,1
1778500254667,2026-05-11 14:50:54,21.32,1
1778500255670,2026-05-11 14:50:55,21.17,1
1778500256674,2026-05-11 14:50:56,21.35,1
1778500257677,2026-05-11 14:50:57,21.32,1
1778500258680,2026-05-11 14:50:58,21.12,1
1778500259683,2026-05-11 14:50:59,20.9,1
1778500260687,2026-05-11 14:51:00,21.04,1
1778500261692,2026-05-11 14:51:01,20.95,1
1778500262697,2026-05-11 14:51:02,20.7,1
1778500263700,2026-05-11 14:51:03,20.74,1
1778500264705,2026-05-11 14:51:04,20.58,1
1778500265707,2026-05-11 14:51:05,20.93,1
1778500266710,2026-05-11 14:51:06,20.42,1
1778500267715,2026-05-11 14:51:07,20.44,1
1778500268720,2026-05-11 14:51:08,20.78,1
1778500269725,2026-05-11 14:51:09,20.78,1
1778500270731,2026-05-11 14:51:10,20.52,1
1778500271735,2026-05-11 14:51:11,20.34,1
1778500272740,2026-05-11 14:51:12,20.34,1
1778500273744,2026-05-11 14:51:13,20.41,1
1778500274749,2026-05-11 14:51:14,20.48,1
1778500275753,2026-05-11 14:51:15,20.08,1
1778500276758,2026-05-11 14:51:16,20.43,1
1778500277759,2026-05-11 14:51:17,20.35,1
1778500278761,2026-05-11 14:51:18,20.02,1
1778500279766,2026-05-11 14:51:19,20.38,1
1778500280769,2026-05-11 14:51:20,20.22,1
1778500281773,2026-05-11 14:51:21,20.16,1
1778500282778,2026-05-11 14:51:22,19.92,1
1778500283784,2026-05-11 14:51:23,19.91,1
1778500284789,2026-05-11 14:51:24,19.89,1
1778500285792,2026-05-11 14:51:25,20.18,1
1778500286796,2026-05-11 14:51:26,19.91,1
1778500287802,2026-05-11 14:51:27,20.05,1
1778500288806,2026-05-11 14:51:28,19.86,1
1778500289811,2026-05-11 14:51:29,20.16,1
1778500290817,2026-05-11 14:51:30,20.15,1
1778500291821,2026-05-11 14:51:31,20.2,1
1778500292825,2026-05-11 14:51:32,20.11,1
1778500293830,2026-05-11 14:51:33,20.16,1
1778500294835,2026-05-11 14:51:34,20.02,1
1778500295841,2026-05-11 14:51:35,20.18,1
1778500296846,2026-05-11 14:51:36,20.2,1
1778500297851,2026-05-11 14:51:37,19.9,1
1778500298856,2026-05-11 14:51:38,19.98,1
1778500299861,2026-05-11 14:51:39,20.12,1
1778500300866,2026-05-11 14:51:40,19.81,1
1778500301872,2026-05-11 14:51:41,20.29,1
1778500302873,2026-05-11 14:51:42,19.88,1
1778500303879,2026-05-11 14:51:43,20.22,1
1778500304885,2026-05-11 14:51:44,20.26,1
1778500305891,2026-05-11 14:51:45,20.12,1
1778500306896,2026-05-11 14:51:46,20.36,1
1778500307901,2026-05-11 14:51:47,20.2,1
1778500308906,2026-05-11 14:51:48,20.09,1
1778500309910,2026-05-11 14:51:49,20.22,1
1778500310917,2026-05-11 14:51:50,19.99,1
1778500311921,2026-05-11 14:51:51,20.41,1
1778500312926,2026-05-11 14:51:52,20.35,1
1778500313929,2026-05-11 14:51:53,20.12,1
1778500314931,2026-05-11 14:51:54,20.35,1
1778500315937,2026-05-11 14:51:55,20.23,1
1778500316943,2026-05-11 14:51:56,20.2,1
1778500317948,2026-05-11 14:51:57,20.39,1
1778500318953,2026-05-11 14:51:58,20.35,1
1778500319959,2026-05-11 14:51:59,20.46,1
1778500320965,2026-05-11 14:52:00,20.46,1
1778500321970,2026-05-11 14:52:01,20.59,1
1778500322973,2026-05-11 14:52:02,20.63,1
1778500323980,2026-05-11 14:52:03,20.86,1
1778500324984,2026-05-11 14:52:04,20.56,1
1778500325990,2026-05-11 14:52:05,20.94,1
1778500326995,2026-05-11 14:52:06,20.73,1
1778500327999,2026-05-11 14:52:07,20.84,1
1778500329004,2026-05-11 14:52:09,20.8,1
1778500330009,2026-05-11 14:52:10,21.17,1
1778500331016,2026-05-11 14:52:11,20.92,1
1778500332021,2026-05-11 14:52:12,21.21,1
1778500333026,2026-05-11 14:52:13,21.09,1
1778500334030,2026-05-11 14:52:14,21.27,1
1778500335036,2026-05-11 14:52:15,21.35,1
1778500336041,2026-05-11 14:52:16,21.39,1
1778500337046,2026-05-11 14:52:17,21.42,1
1778500338048,2026-05-11 14:52:18,21.72,1
1778500339052,2026-05-11 14:52:19,21.83,1
1778500340058,2026-05-11 14:52:20,21.48,1
1778500341059,2026-05-11 14:52:21,21.9,1
1778500342064,2026-05-11 14:52:22,21.88,1
1778500343069,2026-05-11 14:52:23,21.84,1
1778500344074,2026-05-11 14:52:24,21.81,1
1778500345078,2026-05-11 14:52:25,22.13,1
1778500346084,2026-05-11 14:52:26,21.84,1
1778500347089,2026-05-11 14:52:27,21.91,1
1778500348092,2026-05-11 14:52:28,22.41,1
1778500349097,2026-05-11 14:52:29,22.39,1
1778500350101,2026-05-11 14:52:30,22.32,1
1778500351108,2026-05-11 14:52:31,22.32,1
1778500352114,2026-05-11 14:52:32,22.31,1
1778500353120,2026-05-11 14:52:33,22.47,1
1778500354126,2026-05-11 14:52:34,22.68,1
1778500355131,2026-05-11 14:52:35,22.78,1
1778500356139,2026-05-11 14:52:36,22.62,1
1778500357145,2026-05-11 14:52:37,22.79,1
1778500358152,2026-05-11 14:52:38,23.2,1
1778500359161,2026-05-11 14:52:39,23.26,1
1778500360168,2026-05-11 14:52:40,23.15,1
1778500361177,2026-05-11 14:52:41,23.0,1
1778500362180,2026-05-11 14:52:42,23.36,1
1778500363187,2026-05-11 14:52:43,23.32,1
1778500364192,2026-05-11 14:52:44,23.71,1
1778500365195,2026-05-11 14:52:45,23.82,1
1778500366202,2026-05-11 14:52:46,23.9,1
1778500367208,2026-05-11 14:52:47,23.51,1
1778500368213,2026-05-11 14:52:48,23.79,1
1778500369221,2026-05-11 14:52:49,23.9,1
1778500370226,2026-05-11 14:52:50,24.21,1
1778500371228,2026-05-11 14:52:51,23.93,1
1778500372234,2026-05-11 14:52:52,24.02,1
1778500373240,2026-05-11 14:52:53,24.43,1
1778500374242,2026-05-11 14:52:54,24.39,1
1778500375247,2026-05-11 14:52:55,24.37,1
1778500376253,2026-05-11 14:52:56,24.33,1
1778500377255,2026-05-11 14:52:57,24.71,1
1778500378259,2026-05-11 14:52:58,24.75,1
1778500379261,2026-05-11 14:52:59,24.87,1
1778500380265,2026-05-11 14:53:00,24.83,1
1778500381267,2026-05-11 14:53:01,25.0,1
1778500382272,2026-05-11 14:53:02,24.75,1
1778500383277,2026-05-11 14:53:03,24.92,1
1778500384283,2026-05-11 14:53:04,25.4,1
1778500385289,2026-05-11 14:53:05,25.21,1
1778500386295,2026-05-11 14:53:06,25.25,1
1778500387300,2026-05-11 14:53:07,25.47,1
1778500388306,2026-05-11 14:53:08,25.23,1
1778500389309,2026-05-11 14:53:09,25.74,1
1778500390314,2026-05-11 14:53:10,25.73,1
1778500391317,2026-05-11 14:53:11,25.8,1
1778500392319,2026-05-11 14:53:12,25.87,1
1778500393323,2026-05-11 14:53:13,25.74,1
1778500394326,2026-05-11 14:53:14,26.13,1
1778500395330,2026-05-11 14:53:15,26.23,1
1778500396335,2026-05-11 14:53:16,25.94,1
1778500397337,2026-05-11 14:53:17,26.11,1
1778500398339,2026-05-11 14:53:18,26.41,1
1778500399341,2026-05-11 14:53:19,26.05,1
1778500400344,2026-05-11 14:53:20,26.41,1
1778500401346,2026-05-11 14:53:21,26.25,1
1778500402348,2026-05-11 14:53:22,26.48,1
1778500403350,2026-05-11 14:53:23,26.36,1
1778500404352,2026-05-11 14:53:24,26.65,1
1778500405354,2026-05-11 14:53:25,26.73,1
1778500406356,2026-05-11 14:53:26,26.85,1
1778500407358,2026-05-11 14:53:27,26.91,1
1778500408359,2026-05-11 14:53:28,27.06,1
1778500409360,2026-05-11 14:53:29,26.8,1
1778500410362,2026-05-11 14:53:30,27.18,1
1778500411364,2026-05-11 14:53:31,27.24,1
1778500412365,2026-05-11 14:53:32,26.88,1
1778500413367,2026-05-11 14:53:33,27.25,1
1778500414369,2026-05-11 14:53:34,27.35,1
1778500415370,2026-05-11 14:53:35,27.39,1
1778500416372,2026-05-11 14:53:36,27.53,1
1778500417374,2026-05-11 14:53:37,27.35,1
1778500418376,2026-05-11 14:53:38,27.37,1
1778500419378,2026-05-11 14:53:39,27.58,1
1778500420380,2026-05-11 14:53:40,27.35,1
1778500421383,2026-05-11 14:53:41,27.39,1
1778500422385,2026-05-11 14:53:42,27.57,1
1778500423387,2026-05-11 14:53:43,27.67,1
1778500424388,2026-05-11 14:53:44,27.59,1
1778500425390,2026-05-11 14:53:45,27.6,1
1778500426392,2026-05-11 14:53:46,27.57,1
1778500427394,2026-05-11 14:53:47,27.73,1
1778500428395,2026-05-11 14:53:48,27.83,1
1778500429397,2026-05-11 14:53:49,27.74,1
1778500430398,2026-05-11 14:53:50,27.71,1
1778500431400,2026-05-11 14:53:51,28.0,1
1778500432402,2026-05-11 14:53:52,28.0,1
1778500433404,2026-05-11 14:53:53,28.05,1
1778500434406,2026-05-11 14:53:54,28.03,1
1778500435407,2026-05-11 14:53:55,28.04,1
1778500436409,2026-05-11 14:53:56,27.97,1
1778500437411,2026-05-11 14:53:57,27.99,1
1778500438412,2026-05-11 14:53:58,27.85,1
1778500439413,2026-05-11 14:53:59,28.07,1
1778500440415,2026-05-11 14:54:00,28.21,1
1778500441417,2026-05-11 14:54:01,28.03,1
1778500442418,2026-05-11 14:54:02,27.86,1
1778500443420,2026-05-11 14:54:03,28.0,1
1778500444421,2026-05-11 14:54:04,28.14,1
1778500445423,2026-05-11 14:54:05,28.13,1
1778500446425,2026-05-11 14:54:06,28.11,1
1778500447427,2026-05-11 14:54:07,27.76,1
1778500448429,2026-05-11 14:54:08,27.76,1
1778500449430,2026-05-11 14:54:09,28.08,1
1778500450432,2026-05-11 14:54:10,27.96,1
1778500451434,2026-05-11 14:54:11,28.11,1
1778500452436,2026-05-11 14:54:12,27.72,1
1778500453438,2026-05-11 14:54:13,28.0,1
1778500454439,2026-05-11 14:54:14,27.98,1
1778500455441,2026-05-11 14:54:15,27.92,1
1778500456443,2026-05-11 14:54:16,28.02,1
1778500457444,2026-05-11 14:54:17,28.1,1
1778500458446,2026-05-11 14:54:18,27.79,1
1778500459448,2026-05-11 14:54:19,27.95,1
1778500460450,2026-05-11 14:54:20,27.9,1
1778500461452,2026-05-11 14:54:21,27.94,1
1778500462454,2026-05-11 14:54:22,27.84,1
1778500463456,2026-05-11 14:54:23,27.74,1
1778500464457,2026-05-11 14:54:24,27.55,1
1778500465459,2026-05-11 14:54:25,27.76,1
1778500466461,2026-05-11 14:54:26,27.4,1
1778500467462,2026-05-11 14:54:27,27.78,1
1778500468464,2026-05-11 14:54:28,27.65,1
1778500469465,2026-05-11 14:54:29,27.47,1
1778500470467,2026-05-11 14:54:30,27.22,1
1778500471469,2026-05-11 14:54:31,27.26,1
1778500472471,2026-05-11 14:54:32,27.45,1
1778500473473,2026-05-11 14:54:33,27.53,1
1778500474475,2026-05-11 14:54:34,27.04,1
1778500475476,2026-05-11 14:54:35,27.02,1
1778500476478,2026-05-11 14:54:36,27.09,1
1778500477480,2026-05-11 14:54:37,27.28,1
1778500478481,2026-05-11 14:54:38,27.17,1
1778500479483,2026-05-11 14:54:39,26.84,1
1778500480485,2026-05-11 14:54:40,27.15,1
1778500481487,2026-05-11 14:54:41,27.07,1
1778500482489,2026-05-11 14:54:42,26.85,1
1778500483491,2026-05-11 14:54:43,26.71,1
1778500484492,2026-05-11 14:54:44,26.56,1
1778500485494,2026-05-11 14:54:45,26.85,1
1778500486496,2026-05-11 14:54:46,26.67,1
1778500487497,2026-05-11 14:54:47,26.74,1
1778500488499,2026-05-11 14:54:48,26.38,1
1778500489501,2026-05-11 14:54:49,26.29,1
1778500490503,2026-05-11 14:54:50,26.42,1
1778500491504,2026-05-11 14:54:51,26.27,1
1778500492506,2026-05-11 14:54:52,26.09,1
1778500493511,2026-05-11 14:54:53,26.15,1
1778500494513,2026-05-11 14:54:54,25.84,1
1778500495515,2026-05-11 14:54:55,26.18,1
1778500496517,2026-05-11 14:54:56,26.04,1
1778500497519,2026-05-11 14:54:57,25.91,1
1778500498520,2026-05-11 14:54:58,25.54,1
1778500499522,2026-05-11 14:54:59,25.62,1
1778500500524,2026-05-11 14:55:00,25.57,1
1778500501526,2026-05-11 14:55:01,25.72,1
1778500502528,2026-05-11 14:55:02,25.66,1
1778500503529,2026-05-11 14:55:03,25.49,1
1778500504531,2026-05-11 14:55:04,25.1,1
1778500505532,2026-05-11 14:55:05,25.36,1
1778500506534,2026-05-11 14:55:06,25.03,1
1778500507536,2026-05-11 14:55:07,24.85,1
1778500508538,2026-05-11 14:55:08,24.85,1
1778500509539,2026-05-11 14:55:09,24.89,1
1778500510540,2026-05-11 14:55:10,25.05,1
1778500511543,2026-05-11 14:55:11,24.87,1
1778500512544,2026-05-11 14:55:12,24.48,1
1778500513546,2026-05-11 14:55:13,24.62,1
1778500514548,2026-05-11 14:55:14,24.44,1
1778500515550,2026-05-11 14:55:15,24.17,1
1778500516556,2026-05-11 14:55:16,24.36,1
1778500517559,2026-05-11 14:55:17,24.17,1
1778500518561,2026-05-11 14:55:18,24.36,1
1778500519567,2026-05-11 14:55:19,23.99,1
1778500520574,2026-05-11 14:55:20,23.98,1
1778500521576,2026-05-11 14:55:21,24.05,1
1778500522578,2026-05-11 14:55:22,24.01,1
1778500523580,2026-05-11 14:55:23,23.6,1
1778500524583,2026-05-11 14:55:24,23.57,1
1778500525588,2026-05-11 14:55:25,23.49,1
1778500526591,2026-05-11 14:55:26,23.54,1
1778500527592,2026-05-11 14:55:27,23.21,1
1778500528594,2026-05-11 14:55:28,23.22,1
1778500529600,2026-05-11 14:55:29,23.43,1
1778500530606,2026-05-11 14:55:30,23.3,1
1778500531615,2026-05-11 14:55:31,23.01,1
1778500532617,2026-05-11 14:55:32,22.89,1
1778500533622,2026-05-11 14:55:33,23.09,1
1778500534628,2026-05-11 14:55:34,22.95,1
1778500535633,2026-05-11 14:55:35,22.65,1
1778500536641,2026-05-11 14:55:36,22.64,1
1778500537646,2026-05-11 14:55:37,22.69,1
1778500538647,2026-05-11 14:55:38,22.37,1
1778500539649,2026-05-11 14:55:39,22.49,1
1778500540652,2026-05-11 14:55:40,22.55,1
1778500541656,2026-05-11 14:55:41,22.11,1
1778500542659,2026-05-11 14:55:42,22.38,1
1778500543662,2026-05-11 14:55:43,21.92,1
1778500544666,2026-05-11 14:55:44,22.29,1
1778500545672,2026-05-11 14:55:45,22.18,1
1778500546679,2026-05-11 14:55:46,22.01,1
1778500547685,2026-05-11 14:55:47,21.76,1
1778500548691,2026-05-11 14:55:48,21.64,1
1778500549695,2026-05-11 14:55:49,21.56,1
1778500550700,2026-05-11 14:55:50,21.72,1
1778500551708,2026-05-11 14:55:51,21.35,1
1778500552713,2026-05-11 14:55:52,21.53,1
1778500553718,2026-05-11 14:55:53,21.33,1
1778500554722,2026-05-11 14:55:54,21.55,1
1778500555727,2026-05-11 14:55:55,21.22,1
1778500556729,2026-05-11 14:55:56,21.28,1
1778500557733,2026-05-11 14:55:57,21.41,1
1778500558735,2026-05-11 14:55:58,20.95,1
1778500559740,2026-05-11 14:55:59,21.26,1
1778500560745,2026-05-11 14:56:00,20.97,1
1778500561751,2026-05-11 14:56:01,21.11,1
1778500562756,2026-05-11 14:56:02,21.03,1
1778500563759,2026-05-11 14:56:03,21.09,1
1778500564765,2026-05-11 14:56:04,20.72,1
1778500565770,2026-05-11 14:56:05,20.56,1
1778500566776,2026-05-11 14:56:06,20.51,1
1778500567781,2026-05-11 14:56:07,20.77,1
1778500568785,2026-05-11 14:56:08,20.43,1
1778500569790,2026-05-11 14:56:09,20.47,1
1778500570795,2026-05-11 14:56:10,20.3,1
1778500571801,2026-05-11 14:56:11,20.42,1
1778500572806,2026-05-11 14:56:12,20.43,1
1778500573810,2026-05-11 14:56:13,20.32,1
1778500574814,2026-05-11 14:56:14,20.47,1
1778500575819,2026-05-11 14:56:15,20.26,1
1778500576825,2026-05-11 14:56:16,20.12,1
1778500577827,2026-05-11 14:56:17,20.17,1
1778500578832,2026-05-11 14:56:18,20.26,1
1778500579837,2026-05-11 14:56:19,20.03,1
1778500580842,2026-05-11 14:56:20,20.09,1
1778500581848,2026-05-11 14:56:21,20.26,1
1778500582854,2026-05-11 14:56:22,20.19,1
1778500583858,2026-05-11 14:56:23,20.11,1
1778500584863,2026-05-11 14:56:24,20.04,1
1778500585867,2026-05-11 14:56:25,19.96,1
1778500586873,2026-05-11 14:56:26,20.24,1
1778500587874,2026-05-11 14:56:27,20.25,1
1778500588876,2026-05-11 14:56:28,20.21,1
1778500589879,2026-05-11 14:56:29,20.16,1
1778500590880,2026-05-11 14:56:30,19.79,1
1778500591882,2026-05-11 14:56:31,19.9,1
1778500592884,2026-05-11 14:56:32,20.01,1
1778500593886,2026-05-11 14:56:33,19.8,1
1778500594887,2026-05-11 14:56:34,19.92,1
1778500595889,2026-05-11 14:56:35,20.16,1
1778500596891,2026-05-11 14:56:36,20.0,1
1778500597893,2026-05-11 14:56:37,19.91,1
1778500598895,2026-05-11 14:56:38,20.1,1
1778500599900,2026-05-11 14:56:39,19.9,1
1778500600904,2026-05-11 14:56:40,20.14,1
1778500601911,2026-05-11 14:56:41,19.98,1
1778500602915,2026-05-11 14:56:42,20.17,1
1778500603920,2026-05-11 14:56:43,20.17,1
1778500604928,2026-05-11 14:56:44,20.13,1
1778500605933,2026-05-11 14:56:45,19.96,1
1778500606939,2026-05-11 14:56:46,20.03,1
1778500607945,2026-05-11 14:56:47,20.05,1
1778500608950,2026-05-11 14:56:48,20.24,1
1778500609955,2026-05-11 14:56:49,19.99,1
1778500610960,2026-05-11 14:56:50,20.32,1
1778500611968,2026-05-11 14:56:51,20.21,1
1778500612974,2026-05-11 14:56:52,20.19,1
1778500613979,2026-05-11 14:56:53,20.06,1
1778500614984,2026-05-11 14:56:54,20.2,1
1778500615990,2026-05-11 14:56:55,20.15,1
1778500616996,2026-05-11 14:56:56,20.19,1
1778500618002,2026-05-11 14:56:58,20.38,1
1778500619004,2026-05-11 14:56:59,20.47,1
1778500620008,2026-05-11 14:57:00,20.7,1
1778500621011,2026-05-11 14:57:01,20.4,1
1778500622017,2026-05-11 14:57:02,20.46,1
1778500623021,2026-05-11 14:57:03,20.81,1
1778500624026,2026-05-11 14:57:04,20.42,1
1778500625030,2026-05-11 14:57:05,20.6,1
1778500626037,2026-05-11 14:57:06,20.96,1
1778500627044,2026-05-11 14:57:07,20.6,1
1778500628051,2026-05-11 14:57:08,20.64,1
1778500629057,2026-05-11 14:57:09,20.7,1
1778500630063,2026-05-11 14:57:10,20.92,1
1778500631070,2026-05-11 14:57:11,21.26,1
1778500632079,2026-05-11 14:57:12,20.93,1
1778500633084,2026-05-11 14:57:13,21.21,1
1778500634089,2026-05-11 14:57:14,21.02,1
1778500635094,2026-05-11 14:57:15,21.37,1
1778500636099,2026-05-11 14:57:16,21.11,1
1778500637105,2026-05-11 14:57:17,21.44,1
1778500638108,2026-05-11 14:57:18,21.49,1
1778500639110,2026-05-11 14:57:19,21.76,1
1778500640115,2026-05-11 14:57:20,21.39,1
1778500641120,2026-05-11 14:57:21,21.89,1
1778500642127,2026-05-11 14:57:22,21.83,1
1778500643134,2026-05-11 14:57:23,21.86,1
1778500644140,2026-05-11 14:57:24,22.03,1
1778500645145,2026-05-11 14:57:25,21.85,1
1778500646151,2026-05-11 14:57:26,21.96,1
1778500647157,2026-05-11 14:57:27,22.15,1
1778500648163,2026-05-11 14:57:28,22.3,1
1778500649170,2026-05-11 14:57:29,22.46,1
1778500650176,2026-05-11 14:57:30,22.47,1
1778500651182,2026-05-11 14:57:31,22.34,1
1778500652187,2026-05-11 14:57:32,22.5,1
1778500653192,2026-05-11 14:57:33,22.32,1
1778500654194,2026-05-11 14:57:34,22.64,1
1778500655200,2026-05-11 14:57:35,22.67,1
1778500656205,2026-05-11 14:57:36,22.99,1
1778500657210,2026-05-11 14:57:37,22.94,1
1778500658212,2026-05-11 14:57:38,22.79,1
1778500659217,2026-05-11 14:57:39,22.79,1
1778500660221,2026-05-11 14:57:40,22.89,1
1778500661227,2026-05-11 14:57:41,23.33,1
1778500662229,2026-05-11 14:57:42,23.04,1
1778500663234,2026-05-11 14:57:43,23.39,1
1778500664240,2026-05-11 14:57:44,23.47,1
1778500665245,2026-05-11 14:57:45,23.63,1
1778500666250,2026-05-11 14:57:46,23.76,1
1778500667257,2026-05-11 14:57:47,23.5,1
1778500668262,2026-05-11 14:57:48,23.99,1
1778500669267,2026-05-11 14:57:49,23.81,1
1778500670274,2026-05-11 14:57:50,23.89,1
1778500671279,2026-05-11 14:57:51,24.2,1
1778500672285,2026-05-11 14:57:52,24.15,1
1778500673291,2026-05-11 14:57:53,24.28,1
1778500674298,2026-05-11 14:57:54,24.28,1
1778500675300,2026-05-11 14:57:55,24.44,1
1778500676306,2026-05-11 14:57:56,24.22,1
1778500677315,2026-05-11 14:57:57,24.28,1
1778500678318,2026-05-11 14:57:58,24.68,1
1778500679324,2026-05-11 14:57:59,24.8,1
1778500680327,2026-05-11 14:58:00,24.54,1
1778500681328,2026-05-11 14:58:01,24.73,1
1778500682332,2026-05-11 14:58:02,24.69,1
1778500683334,2026-05-11 14:58:03,25.02,1
1778500684336,2026-05-11 14:58:04,25.22,1
1778500685338,2026-05-11 14:58:05,25.36,1
1778500686340,2026-05-11 14:58:06,25.13,1
1778500687342,2026-05-11 14:58:07,25.55,1
1778500688344,2026-05-11 14:58:08,25.39,1
1778500689346,2026-05-11 14:58:09,25.68,1
1778500690347,2026-05-11 14:58:10,25.39,1
1778500691348,2026-05-11 14:58:11,25.55,1
1778500692351,2026-05-11 14:58:12,25.86,1
1778500693353,2026-05-11 14:58:13,25.99,1
1778500694355,2026-05-11 14:58:14,26.03,1
1778500695357,2026-05-11 14:58:15,26.12,1
1778500696359,2026-05-11 14:58:16,25.77,1
1778500697360,2026-05-11 14:58:17,26.25,1
1778500698362,2026-05-11 14:58:18,25.93,1
1778500699363,2026-05-11 14:58:19,26.23,1
1778500700365,2026-05-11 14:58:20,26.31,1
1778500701367,2026-05-11 14:58:21,26.4,1
1778500702369,2026-05-11 14:58:22,26.41,1
1778500703371,2026-05-11 14:58:23,26.46,1
1778500704372,2026-05-11 14:58:24,26.54,1
1778500705374,2026-05-11 14:58:25,26.38,1
1778500706376,2026-05-11 14:58:26,26.68,1
1778500707378,2026-05-11 14:58:27,26.97,1
1778500708379,2026-05-11 14:58:28,26.99,1
1778500709381,2026-05-11 14:58:29,27.05,1
1778500710382,2026-05-11 14:58:30,27.14,1
1778500711383,2026-05-11 14:58:31,26.81,1
1778500712385,2026-05-11 14:58:32,27.16,1
1778500713387,2026-05-11 14:58:33,27.27,1
1778500714388,2026-05-11 14:58:34,26.93,1
1778500715390,2026-05-11 14:58:35,27.41,1
1778500716391,2026-05-11 14:58:36,27.31,1
1778500717393,2026-05-11 14:58:37,27.38,1
1778500718395,2026-05-11 14:58:38,27.5,1
1778500719402,2026-05-11 14:58:39,27.57,1
1778500720407,2026-05-11 14:58:40,27.44,1
1778500721409,2026-05-11 14:58:41,27.61,1
1778500722411,2026-05-11 14:58:42,27.53,1
1778500723412,2026-05-11 14:58:43,27.77,1
1778500724413,2026-05-11 14:58:44,27.78,1
1778500725414,2026-05-11 14:58:45,27.53,1
1778500726416,2026-05-11 14:58:46,27.89,1
1778500727418,2026-05-11 14:58:47,27.8,1
1778500728420,2026-05-11 14:58:48,27.97,1
1778500729421,2026-05-11 14:58:49,27.91,1
1778500730423,2026-05-11 14:58:50,27.53,1
1778500731425,2026-05-11 14:58:51,27.81,1
1778500732427,2026-05-11 14:58:52,27.89,1
1778500733429,2026-05-11 14:58:53,27.71,1
1778500734432,2026-05-11 14:58:54,28.04,1
1778500735436,2026-05-11 14:58:55,27.91,1
1778500736438,2026-05-11 14:58:56,27.71,1
1778500737440,2026-05-11 14:58:57,27.97,1
1778500738442,2026-05-11 14:58:58,28.19,1
1778500739443,2026-05-11 14:58:59,27.93,1
1778500740445,2026-05-11 14:59:00,27.74,1
1778500741446,2026-05-11 14:59:01,27.76,1
1778500742449,2026-05-11 14:59:02,27.97,1
1778500743450,2026-05-11 14:59:03,28.05,1
1778500744451,2026-05-11 14:59:04,27.82,1
1778500745453,2026-05-11 14:59:05,27.87,1
1778500746455,2026-05-11 14:59:06,27.91,1
1778500747457,2026-05-11 14:59:07,28.2,1
1778500748458,2026-05-11 14:59:08,28.08,1
1778500749460,2026-05-11 14:59:09,28.09,1
1778500750462,2026-05-11 14:59:10,28.08,1
1778500751463,2026-05-11 14:59:11,27.85,1
1778500752466,2026-05-11 14:59:12,28.16,1
1778500753467,2026-05-11 14:59:13,27.77,1
1778500754469,2026-05-11 14:59:14,28.02,1
1778500755471,2026-05-11 14:59:15,28.05,1
1778500756473,2026-05-11 14:59:16,27.85,1
1778500757474,2026-05-11 14:59:17,27.71,1
1778500758481,2026-05-11 14:59:18,27.73,1
1778500759483,2026-05-11 14:59:19,27.78,1
1778500760485,2026-05-11 14:59:20,27.75,1
1778500761486,2026-05-11 14:59:21,27.56,1
1778500762488,2026-05-11 14:59:22,27.91,1
1778500763491,2026-05-11 14:59:23,27.72,1
1778500764493,2026-05-11 14:59:24,27.91,1
1778500765496,2026-05-11 14:59:25,27.73,1
1778500766498,2026-05-11 14:59:26,27.7,1
1778500767500,2026-05-11 14:59:27,27.57,1
1778500768501,2026-05-11 14:59:28,27.5,1
1778500769502,2026-05-11 14:59:29,27.77,1
1778500770504,2026-05-11 14:59:30,27.52,1
1778500771506,2026-05-11 14:59:31,27.66,1
1778500772507,2026-05-11 14:59:32,27.33,1
1778500773509,2026-05-11 14:59:33,27.49,1
1778500774511,2026-05-11 14:59:34,27.09,1
1778500775513,2026-05-11 14:59:35,27.5,1
1778500776515,2026-05-11 14:59:36,27.42,1
1778500777517,2026-05-11 14:59:37,27.0,1
1778500778518,2026-05-11 14:59:38,27.18,1
1778500779521,2026-05-11 14:59:39,27.05,1
1778500780523,2026-05-11 14:59:40,26.93,1
1778500781525,2026-05-11 14:59:41,27.0,1
1778500782527,2026-05-11 14:59:42,27.12,1
1778500783529,2026-05-11 14:59:43,26.7,1
1778500784531,2026-05-11 14:59:44,26.63,1
1778500785532,2026-05-11 14:59:45,26.88,1
1778500786534,2026-05-11 14:59:46,26.55,1
1778500787536,2026-05-11 14:59:47,26.63,1
1778500788537,2026-05-11 14:59:48,26.61,1
1778500789539,2026-05-11 14:59:49,26.65,1
1778500790541,2026-05-11 14:59:50,26.46,1
1778500791546,2026-05-11 14:59:51,26.22,1
1778500792548,2026-05-11 14:59:52,26.24,1
