timestamp_ms,timestamp,air_humidity,sensor_alive
1778314495129,2026-05-09 11:14:55,64.78,1
1778314496131,2026-05-09 11:14:56,64.94,1
1778314497132,2026-05-09 11:14:57,65.76,1
1778314498134,2026-05-09 11:14:58,65.81,1
1778314499136,2026-05-09 11:14:59,65.59,1
1778314500138,2026-05-09 11:15:00,66.04,1
1778314501140,2026-05-09 11:15:01,65.88,1
1778314502142,2026-05-09 11:15:02,66.18,1
1778314503143,2026-05-09 11:15:03,66.25,1
1778314504146,2026-05-09 11:15:04,66.0,1
1778314505148,2026-05-09 11:15:05,66.42,1
1778314506150,2026-05-09 11:15:06,66.0,1
1778314507151,2026-05-09 11:15:07,67.05,1
1778314508153,2026-05-09 11:15:08,66.37,1
1778314509155,2026-05-09 11:15:09,66.43,1
1778314510156,2026-05-09 11:15:10,67.1,1
1778314511169,2026-05-09 11:15:11,67.1,1
1778314512178,2026-05-09 11:15:12,66.66,1
1778314513180,2026-05-09 11:15:13,66.74,1
1778314514182,2026-05-09 11:15:14,66.78,1
1778314515184,2026-05-09 11:15:15,67.29,1
1778314516185,2026-05-09 11:15:16,67.52,1
1778314517187,2026-05-09 11:15:17,67.47,1
1778314518188,2026-05-09 11:15:18,67.74,1
1778314519190,2026-05-09 11:15:19,67.54,1
1778314520192,2026-05-09 11:15:20,67.22,1
1778314521194,2026-05-09 11:15:21,67.66,1
1778314522195,2026-05-09 11:15:22,67.72,1
1778314523198,2026-05-09 11:15:23,67.98,1
1778314524200,2026-05-09 11:15:24,67.66,1
1778314525202,2026-05-09 11:15:25,68.03,1
1778314526203,2026-05-09 11:15:26,67.68,1
1778314527205,2026-05-09 11:15:27,67.91,1
1778314528207,2026-05-09 11:15:28,68.18,1
1778314529209,2026-05-09 11:15:29,67.49,1
1778314530211,2026-05-09 11:15:30,68.16,1
1778314531213,2026-05-09 11:15:31,68.02,1
1778314532215,2026-05-09 11:15:32,67.52,1
1778314533217,2026-05-09 11:15:33,68.27,1
1778314534219,2026-05-09 11:15:34,68.46,1
1778314535221,2026-05-09 11:15:35,67.84,1
1778314536223,2026-05-09 11:15:36,67.79,1
1778314537225,2026-05-09 11:15:37,67.7,1
1778314538227,2026-05-09 11:15:38,68.47,1
1778314539229,2026-05-09 11:15:39,67.68,1
1778314540231,2026-05-09 11:15:40,68.04,1
1778314541232,2026-05-09 11:15:41,68.0,1
1778314542234,2026-05-09 11:15:42,68.03,1
1778314543236,2026-05-09 11:15:43,67.61,1
1778314544238,2026-05-09 11:15:44,67.82,1
1778314545240,2026-05-09 11:15:45,68.28,1
1778314546241,2026-05-09 11:15:46,67.9,1
1778314547243,2026-05-09 11:15:47,68.06,1
1778314548245,2026-05-09 11:15:48,68.05,1
1778314549247,2026-05-09 11:15:49,67.7,1
1778314550249,2026-05-09 11:15:50,67.81,1
1778314551250,2026-05-09 11:15:51,67.98,1
1778314552252,2026-05-09 11:15:52,67.64,1
1778314553254,2026-05-09 11:15:53,67.7,1
1778314554256,2026-05-09 11:15:54,67.27,1
1778314555257,2026-05-09 11:15:55,67.54,1
1778314556259,2026-05-09 11:15:56,67.66,1
1778314557260,2026-05-09 11:15:57,67.24,1
1778314558262,2026-05-09 11:15:58,67.52,1
1778314559264,2026-05-09 11:15:59,67.1,1
1778314560266,2026-05-09 11:16:00,67.43,1
1778314561267,2026-05-09 11:16:01,66.5,1
1778314562269,2026-05-09 11:16:02,66.41,1
1778314563271,2026-05-09 11:16:03,66.77,1
1778314564273,2026-05-09 11:16:04,66.93,1
1778314565274,2026-05-09 11:16:05,66.23,1
1778314566276,2026-05-09 11:16:06,66.04,1
1778314567278,2026-05-09 11:16:07,66.86,1
1778314568280,2026-05-09 11:16:08,66.15,1
1778314569282,2026-05-09 11:16:09,66.55,1
1778314570287,2026-05-09 11:16:10,65.94,1
1778314571288,2026-05-09 11:16:11,65.84,1
1778314572290,2026-05-09 11:16:12,66.16,1
1778314573292,2026-05-09 11:16:13,65.29,1
1778314574294,2026-05-09 11:16:14,65.11,1
1778314575296,2026-05-09 11:16:15,65.96,1
1778314576298,2026-05-09 11:16:16,65.83,1
1778314577299,2026-05-09 11:16:17,65.14,1
1778314578301,2026-05-09 11:16:18,65.15,1
1778314579303,2026-05-09 11:16:19,65.1,1
1778314580305,2026-05-09 11:16:20,65.13,1
1778314581306,2026-05-09 11:16:21,64.33,1
1778314582308,2026-05-09 11:16:22,64.86,1
1778314583309,2026-05-09 11:16:23,64.57,1
1778314584311,2026-05-09 11:16:24,64.24,1
1778314585313,2026-05-09 11:16:25,64.61,1
1778314586315,2026-05-09 11:16:26,64.23,1
1778314587316,2026-05-09 11:16:27,63.69,1
1778314588318,2026-05-09 11:16:28,63.36,1
1778314589320,2026-05-09 11:16:29,63.46,1
1778314590323,2026-05-09 11:16:30,63.08,1
1778314591324,2026-05-09 11:16:31,63.29,1
1778314592327,2026-05-09 11:16:32,62.76,1
1778314593329,2026-05-09 11:16:33,63.32,1
1778314594332,2026-05-09 11:16:34,62.96,1
1778314595334,2026-05-09 11:16:35,62.61,1
1778314596336,2026-05-09 11:16:36,62.74,1
1778314597337,2026-05-09 11:16:37,62.4,1
1778314598339,2026-05-09 11:16:38,62.09,1
1778314599341,2026-05-09 11:16:39,61.94,1
1778314600342,2026-05-09 11:16:40,61.83,1
1778314601344,2026-05-09 11:16:41,61.25,1
1778314602346,2026-05-09 11:16:42,61.29,1
1778314603354,2026-05-09 11:16:43,61.81,1
1778314604362,2026-05-09 11:16:44,60.8,1
1778314605364,2026-05-09 11:16:45,60.98,1
1778314606366,2026-05-09 11:16:46,60.82,1
1778314607368,2026-05-09 11:16:47,60.78,1
1778314608370,2026-05-09 11:16:48,60.73,1
1778314609372,2026-05-09 11:16:49,60.07,1
1778314610377,2026-05-09 11:16:50,60.29,1
1778314611379,2026-05-09 11:16:51,60.07,1
1778314612380,2026-05-09 11:16:52,60.2,1
1778314613386,2026-05-09 11:16:53,59.46,1
1778314614389,2026-05-09 11:16:54,59.09,1
1778314615391,2026-05-09 11:16:55,59.45,1
1778314616393,2026-05-09 11:16:56,59.02,1
1778314617394,2026-05-09 11:16:57,58.88,1
1778314618396,2026-05-09 11:16:58,59.07,1
1778314619399,2026-05-09 11:16:59,58.93,1
1778314620401,2026-05-09 11:17:00,58.57,1
1778314621405,2026-05-09 11:17:01,58.58,1
1778314622407,2026-05-09 11:17:02,58.4,1
1778314623411,2026-05-09 11:17:03,58.31,1
1778314624413,2026-05-09 11:17:04,58.24,1
1778314625416,2026-05-09 11:17:05,58.04,1
1778314626420,2026-05-09 11:17:06,57.24,1
1778314627424,2026-05-09 11:17:07,57.02,1
1778314628427,2026-05-09 11:17:08,57.54,1
1778314629430,2026-05-09 11:17:09,57.0,1
1778314630433,2026-05-09 11:17:10,57.01,1
1778314631435,2026-05-09 11:17:11,57.15,1
1778314632437,2026-05-09 11:17:12,56.48,1
1778314633440,2026-05-09 11:17:13,56.7,1
1778314634442,2026-05-09 11:17:14,56.78,1
1778314635444,2026-05-09 11:17:15,56.24,1
1778314636445,2026-05-09 11:17:16,56.38,1
1778314637448,2026-05-09 11:17:17,56.33,1
1778314638452,2026-05-09 11:17:18,55.86,1
1778314639455,2026-05-09 11:17:19,55.96,1
1778314640457,2026-05-09 11:17:20,55.13,1
1778314641463,2026-05-09 11:17:21,54.96,1
1778314642464,2026-05-09 11:17:22,55.08,1
1778314643467,2026-05-09 11:17:23,54.75,1
1778314644471,2026-05-09 11:17:24,54.49,1
1778314645473,2026-05-09 11:17:25,55.07,1
1778314646478,2026-05-09 11:17:26,54.21,1
1778314647483,2026-05-09 11:17:27,54.39,1
1778314648485,2026-05-09 11:17:28,54.44,1
1778314649490,2026-05-09 11:17:29,54.49,1
1778314650492,2026-05-09 11:17:30,53.98,1
1778314651493,2026-05-09 11:17:31,54.18,1
1778314652496,2026-05-09 11:17:32,53.84,1
1778314653498,2026-05-09 11:17:33,54.32,1
1778314654500,2026-05-09 11:17:34,53.9,1
1778314655502,2026-05-09 11:17:35,54.07,1
1778314656504,2026-05-09 11:17:36,53.88,1
1778314657505,2026-05-09 11:17:37,53.78,1
1778314658507,2026-05-09 11:17:38,53.12,1
1778314659510,2026-05-09 11:17:39,53.36,1
1778314660511,2026-05-09 11:17:40,52.84,1
1778314661513,2026-05-09 11:17:41,52.95,1
1778314662515,2026-05-09 11:17:42,52.51,1
1778314663517,2026-05-09 11:17:43,53.39,1
1778314664518,2026-05-09 11:17:44,52.52,1
1778314665520,2026-05-09 11:17:45,53.16,1
1778314666522,2026-05-09 11:17:46,52.51,1
1778314667524,2026-05-09 11:17:47,52.26,1
1778314668526,2026-05-09 11:17:48,52.8,1
1778314669528,2026-05-09 11:17:49,52.5,1
1778314670530,2026-05-09 11:17:50,52.29,1
1778314671536,2026-05-09 11:17:51,52.53,1
1778314672543,2026-05-09 11:17:52,51.92,1
1778314673545,2026-05-09 11:17:53,52.61,1
1778314674547,2026-05-09 11:17:54,51.91,1
1778314675553,2026-05-09 11:17:55,52.38,1
1778314676556,2026-05-09 11:17:56,52.03,1
1778314677561,2026-05-09 11:17:57,51.91,1
1778314678566,2026-05-09 11:17:58,52.33,1
1778314679569,2026-05-09 11:17:59,51.73,1
1778314680574,2026-05-09 11:18:00,52.17,1
1778314681575,2026-05-09 11:18:01,52.21,1
1778314682580,2026-05-09 11:18:02,51.84,1
1778314683585,2026-05-09 11:18:03,51.81,1
1778314684587,2026-05-09 11:18:04,51.91,1
1778314685589,2026-05-09 11:18:05,52.09,1
1778314686591,2026-05-09 11:18:06,51.65,1
1778314687594,2026-05-09 11:18:07,52.4,1
1778314688596,2026-05-09 11:18:08,51.79,1
1778314689598,2026-05-09 11:18:09,52.34,1
1778314690600,2026-05-09 11:18:10,51.91,1
1778314691602,2026-05-09 11:18:11,52.18,1
1778314692604,2026-05-09 11:18:12,51.99,1
1778314693608,2026-05-09 11:18:13,51.87,1
1778314694610,2026-05-09 11:18:14,51.69,1
1778314695612,2026-05-09 11:18:15,52.16,1
1778314696619,2026-05-09 11:18:16,52.0,1
1778314697622,2026-05-09 11:18:17,52.07,1
1778314698626,2026-05-09 11:18:18,52.71,1
1778314699629,2026-05-09 11:18:19,52.42,1
1778314700631,2026-05-09 11:18:20,52.29,1
1778314701635,2026-05-09 11:18:21,52.0,1
1778314702640,2026-05-09 11:18:22,52.3,1
1778314703643,2026-05-09 11:18:23,52.4,1
1778314704645,2026-05-09 11:18:24,52.79,1
1778314705648,2026-05-09 11:18:25,52.88,1
1778314706654,2026-05-09 11:18:26,52.2,1
1778314707656,2026-05-09 11:18:27,52.58,1
1778314708658,2026-05-09 11:18:28,52.58,1
1778314709661,2026-05-09 11:18:29,52.9,1
1778314710662,2026-05-09 11:18:30,53.01,1
1778314711670,2026-05-09 11:18:31,52.99,1
1778314712675,2026-05-09 11:18:32,52.86,1
1778314713677,2026-05-09 11:18:33,53.36,1
1778314714679,2026-05-09 11:18:34,53.29,1
1778314715681,2026-05-09 11:18:35,53.08,1
1778314716683,2026-05-09 11:18:36,53.17,1
1778314717685,2026-05-09 11:18:37,53.5,1
1778314718688,2026-05-09 11:18:38,53.84,1
1778314719690,2026-05-09 11:18:39,53.83,1
1778314720692,2026-05-09 11:18:40,54.31,1
1778314721694,2026-05-09 11:18:41,53.92,1
1778314722695,2026-05-09 11:18:42,54.54,1
1778314723701,2026-05-09 11:18:43,53.93,1
1778314724704,2026-05-09 11:18:44,53.96,1
1778314725705,2026-05-09 11:18:45,54.7,1
1778314726707,2026-05-09 11:18:46,54.81,1
1778314727709,2026-05-09 11:18:47,54.32,1
1778314728713,2026-05-09 11:18:48,54.73,1
1778314729754,2026-05-09 11:18:49,55.35,1
1778314730760,2026-05-09 11:18:50,55.62,1
1778314731762,2026-05-09 11:18:51,55.57,1
1778314732764,2026-05-09 11:18:52,55.8,1
1778314733766,2026-05-09 11:18:53,55.49,1
1778314734770,2026-05-09 11:18:54,55.55,1
1778314735773,2026-05-09 11:18:55,56.21,1
1778314736775,2026-05-09 11:18:56,56.21,1
1778314737777,2026-05-09 11:18:57,55.67,1
1778314738779,2026-05-09 11:18:58,55.8,1
1778314739781,2026-05-09 11:18:59,56.14,1
1778314740783,2026-05-09 11:19:00,56.86,1
1778314741785,2026-05-09 11:19:01,56.58,1
1778314742801,2026-05-09 11:19:02,57.34,1
1778314743802,2026-05-09 11:19:03,56.91,1
1778314744804,2026-05-09 11:19:04,56.86,1
1778314745806,2026-05-09 11:19:05,57.63,1
1778314746807,2026-05-09 11:19:06,57.16,1
1778314747809,2026-05-09 11:19:07,58.17,1
1778314748810,2026-05-09 11:19:08,57.84,1
1778314749813,2026-05-09 11:19:09,58.49,1
1778314750814,2026-05-09 11:19:10,57.75,1
1778314751816,2026-05-09 11:19:11,58.24,1
1778314752818,2026-05-09 11:19:12,58.94,1
1778314753819,2026-05-09 11:19:13,59.01,1
1778314754821,2026-05-09 11:19:14,58.93,1
1778314755823,2026-05-09 11:19:15,58.63,1
1778314756825,2026-05-09 11:19:16,58.92,1
1778314757826,2026-05-09 11:19:17,59.01,1
1778314758828,2026-05-09 11:19:18,59.03,1
1778314759830,2026-05-09 11:19:19,60.14,1
1778314760832,2026-05-09 11:19:20,59.87,1
1778314761833,2026-05-09 11:19:21,59.9,1
1778314762835,2026-05-09 11:19:22,60.06,1
1778314763837,2026-05-09 11:19:23,60.29,1
1778314764839,2026-05-09 11:19:24,60.28,1
1778314765840,2026-05-09 11:19:25,60.5,1
1778314766842,2026-05-09 11:19:26,60.53,1
1778314767844,2026-05-09 11:19:27,61.13,1
1778314768846,2026-05-09 11:19:28,60.99,1
1778314769848,2026-05-09 11:19:29,61.78,1
1778314770849,2026-05-09 11:19:30,61.57,1
1778314771851,2026-05-09 11:19:31,61.62,1
1778314772853,2026-05-09 11:19:32,61.38,1
1778314773855,2026-05-09 11:19:33,61.6,1
1778314774856,2026-05-09 11:19:34,62.47,1
1778314775858,2026-05-09 11:19:35,62.43,1
1778314776860,2026-05-09 11:19:36,62.63,1
1778314777861,2026-05-09 11:19:37,62.77,1
1778314778863,2026-05-09 11:19:38,63.01,1
1778314779865,2026-05-09 11:19:39,63.24,1
1778314780867,2026-05-09 11:19:40,62.6,1
1778314781869,2026-05-09 11:19:41,63.05,1
1778314782871,2026-05-09 11:19:42,63.0,1
1778314783883,2026-05-09 11:19:43,63.15,1
1778314784910,2026-05-09 11:19:44,63.63,1
1778314785913,2026-05-09 11:19:45,63.45,1
1778314786915,2026-05-09 11:19:46,64.04,1
1778314787921,2026-05-09 11:19:47,64.57,1
1778314788923,2026-05-09 11:19:48,63.98,1
1778314789925,2026-05-09 11:19:49,64.73,1
1778314790926,2026-05-09 11:19:50,64.55,1
1778314791929,2026-05-09 11:19:51,64.55,1
1778314792971,2026-05-09 11:19:52,64.86,1
1778314794055,2026-05-09 11:19:54,64.6,1
1778314795058,2026-05-09 11:19:55,64.96,1
1778314796059,2026-05-09 11:19:56,65.53,1
1778314797061,2026-05-09 11:19:57,65.04,1
1778314798063,2026-05-09 11:19:58,65.05,1
1778314799064,2026-05-09 11:19:59,65.82,1
1778314800066,2026-05-09 11:20:00,66.05,1
1778314801069,2026-05-09 11:20:01,65.75,1
1778314802078,2026-05-09 11:20:02,66.2,1
1778314803087,2026-05-09 11:20:03,65.62,1
1778314804092,2026-05-09 11:20:04,65.95,1
1778314805094,2026-05-09 11:20:05,66.27,1
1778314806096,2026-05-09 11:20:06,66.26,1
1778314807097,2026-05-09 11:20:07,66.68,1
1778314808103,2026-05-09 11:20:08,66.31,1
1778314809105,2026-05-09 11:20:09,66.72,1
1778314810107,2026-05-09 11:20:10,66.92,1
1778314811108,2026-05-09 11:20:11,66.49,1
1778314812110,2026-05-09 11:20:12,67.1,1
1778314813112,2026-05-09 11:20:13,67.16,1
1778314814113,2026-05-09 11:20:14,67.25,1
1778314815116,2026-05-09 11:20:15,66.79,1
1778314816118,2026-05-09 11:20:16,67.42,1
1778314817120,2026-05-09 11:20:17,67.57,1
1778314818121,2026-05-09 11:20:18,67.16,1
1778314819123,2026-05-09 11:20:19,67.16,1
1778314820125,2026-05-09 11:20:20,67.61,1
1778314821126,2026-05-09 11:20:21,67.19,1
1778314822128,2026-05-09 11:20:22,67.2,1
1778314823129,2026-05-09 11:20:23,67.96,1
1778314824131,2026-05-09 11:20:24,67.64,1
1778314825133,2026-05-09 11:20:25,67.81,1
1778314826135,2026-05-09 11:20:26,67.96,1
1778314827137,2026-05-09 11:20:27,67.73,1
1778314828139,2026-05-09 11:20:28,68.04,1
1778314829141,2026-05-09 11:20:29,67.61,1
1778314830143,2026-05-09 11:20:30,67.93,1
1778314831145,2026-05-09 11:20:31,68.22,1
1778314832146,2026-05-09 11:20:32,67.6,1
1778314833148,2026-05-09 11:20:33,67.48,1
1778314834150,2026-05-09 11:20:34,67.54,1
1778314835153,2026-05-09 11:20:35,67.72,1
1778314836154,2026-05-09 11:20:36,67.9,1
1778314837156,2026-05-09 11:20:37,68.17,1
1778314838157,2026-05-09 11:20:38,67.62,1
1778314839159,2026-05-09 11:20:39,67.9,1
1778314840161,2026-05-09 11:20:40,68.22,1
1778314841163,2026-05-09 11:20:41,68.16,1
1778314842165,2026-05-09 11:20:42,68.25,1
1778314843168,2026-05-09 11:20:43,68.41,1
1778314844169,2026-05-09 11:20:44,67.91,1
1778314845172,2026-05-09 11:20:45,67.64,1
1778314846173,2026-05-09 11:20:46,67.44,1
1778314847174,2026-05-09 11:20:47,67.91,1
1778314848176,2026-05-09 11:20:48,67.45,1
1778314849177,2026-05-09 11:20:49,68.18,1
1778314850179,2026-05-09 11:20:50,67.53,1
1778314851181,2026-05-09 11:20:51,67.95,1
1778314852183,2026-05-09 11:20:52,67.95,1
1778314853184,2026-05-09 11:20:53,67.93,1
1778314854186,2026-05-09 11:20:54,67.26,1
1778314855188,2026-05-09 11:20:55,67.42,1
1778314856190,2026-05-09 11:20:56,67.11,1
1778314857191,2026-05-09 11:20:57,67.07,1
1778314858193,2026-05-09 11:20:58,66.84,1
1778314859194,2026-05-09 11:20:59,67.5,1
1778314860200,2026-05-09 11:21:00,67.19,1
1778314861202,2026-05-09 11:21:01,66.78,1
1778314862204,2026-05-09 11:21:02,67.12,1
1778314863206,2026-05-09 11:21:03,66.87,1
1778314864207,2026-05-09 11:21:04,66.43,1
1778314865209,2026-05-09 11:21:05,66.25,1
1778314866211,2026-05-09 11:21:06,66.99,1
1778314867212,2026-05-09 11:21:07,66.69,1
1778314868214,2026-05-09 11:21:08,66.53,1
1778314869216,2026-05-09 11:21:09,65.85,1
1778314870218,2026-05-09 11:21:10,65.67,1
1778314871220,2026-05-09 11:21:11,66.1,1
1778314872222,2026-05-09 11:21:12,65.77,1
1778314873223,2026-05-09 11:21:13,65.49,1
1778314874224,2026-05-09 11:21:14,65.35,1
1778314875226,2026-05-09 11:21:15,65.29,1
1778314876228,2026-05-09 11:21:16,65.55,1
1778314877229,2026-05-09 11:21:17,65.06,1
1778314878231,2026-05-09 11:21:18,65.14,1
1778314879233,2026-05-09 11:21:19,65.47,1
1778314880235,2026-05-09 11:21:20,65.17,1
1778314881237,2026-05-09 11:21:21,64.39,1
1778314882239,2026-05-09 11:21:22,64.65,1
1778314883241,2026-05-09 11:21:23,64.65,1
1778314884243,2026-05-09 11:21:24,64.42,1
1778314885245,2026-05-09 11:21:25,64.49,1
1778314886246,2026-05-09 11:21:26,64.63,1
1778314887248,2026-05-09 11:21:27,63.93,1
1778314888249,2026-05-09 11:21:28,63.91,1
1778314889251,2026-05-09 11:21:29,63.32,1
1778314890254,2026-05-09 11:21:30,63.22,1
1778314891256,2026-05-09 11:21:31,63.15,1
1778314892258,2026-05-09 11:21:32,62.92,1
1778314893259,2026-05-09 11:21:33,63.37,1
1778314894261,2026-05-09 11:21:34,62.87,1
1778314895263,2026-05-09 11:21:35,63.22,1
1778314896265,2026-05-09 11:21:36,62.49,1
1778314897266,2026-05-09 11:21:37,62.58,1
1778314898268,2026-05-09 11:21:38,61.84,1
1778314899270,2026-05-09 11:21:39,62.48,1
1778314900272,2026-05-09 11:21:40,62.09,1
1778314901274,2026-05-09 11:21:41,61.56,1
1778314902276,2026-05-09 11:21:42,61.26,1
1778314903277,2026-05-09 11:21:43,61.54,1
1778314904279,2026-05-09 11:21:44,61.69,1
1778314905281,2026-05-09 11:21:45,60.98,1
1778314906282,2026-05-09 11:21:46,61.42,1
1778314907284,2026-05-09 11:21:47,60.76,1
1778314908285,2026-05-09 11:21:48,60.94,1
1778314909292,2026-05-09 11:21:49,60.62,1
1778314910296,2026-05-09 11:21:50,60.62,1
1778314911297,2026-05-09 11:21:51,60.06,1
1778314912299,2026-05-09 11:21:52,59.78,1
1778314913301,2026-05-09 11:21:53,59.86,1
1778314914303,2026-05-09 11:21:54,59.77,1
1778314915305,2026-05-09 11:21:55,59.24,1
1778314916307,2026-05-09 11:21:56,59.77,1
1778314917308,2026-05-09 11:21:57,59.3,1
1778314918310,2026-05-09 11:21:58,59.22,1
1778314919311,2026-05-09 11:21:59,59.26,1
1778314920313,2026-05-09 11:22:00,58.49,1
1778314921315,2026-05-09 11:22:01,58.01,1
1778314922317,2026-05-09 11:22:02,58.18,1
1778314923318,2026-05-09 11:22:03,57.9,1
1778314924320,2026-05-09 11:22:04,58.41,1
1778314925322,2026-05-09 11:22:05,57.52,1
1778314926324,2026-05-09 11:22:06,57.68,1
1778314927326,2026-05-09 11:22:07,57.42,1
1778314928328,2026-05-09 11:22:08,57.75,1
1778314929329,2026-05-09 11:22:09,57.67,1
1778314930331,2026-05-09 11:22:10,57.02,1
1778314931333,2026-05-09 11:22:11,57.04,1
1778314932335,2026-05-09 11:22:12,56.27,1
1778314933337,2026-05-09 11:22:13,56.95,1
1778314934338,2026-05-09 11:22:14,56.13,1
1778314935340,2026-05-09 11:22:15,56.71,1
1778314936342,2026-05-09 11:22:16,56.11,1
1778314937344,2026-05-09 11:22:17,55.99,1
1778314938345,2026-05-09 11:22:18,56.04,1
1778314939347,2026-05-09 11:22:19,56.15,1
1778314940350,2026-05-09 11:22:20,55.25,1
1778314941351,2026-05-09 11:22:21,55.11,1
1778314942353,2026-05-09 11:22:22,54.98,1
1778314943356,2026-05-09 11:22:23,55.52,1
1778314944358,2026-05-09 11:22:24,55.28,1
1778314945360,2026-05-09 11:22:25,55.38,1
1778314946362,2026-05-09 11:22:26,54.87,1
1778314947365,2026-05-09 11:22:27,55.07,1
1778314948367,2026-05-09 11:22:28,54.12,1
1778314949369,2026-05-09 11:22:29,54.36,1
1778314950371,2026-05-09 11:22:30,54.08,1
1778314951374,2026-05-09 11:22:31,54.03,1
1778314952376,2026-05-09 11:22:32,54.06,1
1778314953378,2026-05-09 11:22:33,53.76,1
1778314954380,2026-05-09 11:22:34,53.6,1
1778314955382,2026-05-09 11:22:35,53.88,1
1778314956384,2026-05-09 11:22:36,54.01,1
1778314957386,2026-05-09 11:22:37,53.57,1
1778314958388,2026-05-09 11:22:38,53.1,1
1778314959391,2026-05-09 11:22:39,53.6,1
1778314960393,2026-05-09 11:22:40,53.23,1
1778314961395,2026-05-09 11:22:41,53.24,1
1778314962400,2026-05-09 11:22:42,53.38,1
1778314963407,2026-05-09 11:22:43,52.51,1
1778314964409,2026-05-09 11:22:44,52.49,1
1778314965415,2026-05-09 11:22:45,52.64,1
1778314966417,2026-05-09 11:22:46,52.89,1
1778314967419,2026-05-09 11:22:47,52.52,1
1778314968421,2026-05-09 11:22:48,52.17,1
1778314969423,2026-05-09 11:22:49,52.69,1
1778314970426,2026-05-09 11:22:50,52.77,1
1778314971428,2026-05-09 11:22:51,52.3,1
1778314972430,2026-05-09 11:22:52,52.13,1
1778314973431,2026-05-09 11:22:53,52.39,1
1778314974433,2026-05-09 11:22:54,51.99,1
1778314975435,2026-05-09 11:22:55,52.33,1
1778314976437,2026-05-09 11:22:56,51.96,1
1778314977438,2026-05-09 11:22:57,52.34,1
1778314978440,2026-05-09 11:22:58,52.28,1
1778314979442,2026-05-09 11:22:59,52.53,1
1778314980444,2026-05-09 11:23:00,52.36,1
1778314981446,2026-05-09 11:23:01,52.09,1
1778314982448,2026-05-09 11:23:02,51.82,1
1778314983450,2026-05-09 11:23:03,52.25,1
1778314984452,2026-05-09 11:23:04,52.02,1
1778314985454,2026-05-09 11:23:05,52.11,1
1778314986455,2026-05-09 11:23:06,52.14,1
1778314987459,2026-05-09 11:23:07,51.71,1
1778314988461,2026-05-09 11:23:08,51.59,1
1778314989462,2026-05-09 11:23:09,51.91,1
1778314990467,2026-05-09 11:23:10,51.61,1
1778314991471,2026-05-09 11:23:11,52.09,1
1778314992475,2026-05-09 11:23:12,51.7,1
1778314993476,2026-05-09 11:23:13,51.91,1
1778314994479,2026-05-09 11:23:14,51.98,1
1778314995482,2026-05-09 11:23:15,52.48,1
1778314996484,2026-05-09 11:23:16,52.48,1
1778314997486,2026-05-09 11:23:17,51.86,1
1778314998489,2026-05-09 11:23:18,52.18,1
1778314999491,2026-05-09 11:23:19,52.26,1
1778315000495,2026-05-09 11:23:20,52.4,1
1778315001496,2026-05-09 11:23:21,52.2,1
1778315002498,2026-05-09 11:23:22,51.93,1
1778315003500,2026-05-09 11:23:23,52.39,1
1778315004502,2026-05-09 11:23:24,52.74,1
1778315005505,2026-05-09 11:23:25,52.7,1
1778315006508,2026-05-09 11:23:26,52.3,1
1778315007510,2026-05-09 11:23:27,52.94,1
1778315008512,2026-05-09 11:23:28,52.95,1
1778315009515,2026-05-09 11:23:29,52.68,1
1778315010521,2026-05-09 11:23:30,53.04,1
1778315011523,2026-05-09 11:23:31,52.55,1
1778315012525,2026-05-09 11:23:32,53.1,1
1778315013526,2026-05-09 11:23:33,52.88,1
1778315014528,2026-05-09 11:23:34,53.58,1
1778315015530,2026-05-09 11:23:35,53.12,1
1778315016535,2026-05-09 11:23:36,53.86,1
1778315017537,2026-05-09 11:23:37,53.37,1
1778315018543,2026-05-09 11:23:38,53.45,1
1778315019545,2026-05-09 11:23:39,53.84,1
1778315020547,2026-05-09 11:23:40,53.82,1
1778315021549,2026-05-09 11:23:41,53.98,1
1778315022550,2026-05-09 11:23:42,53.57,1
1778315023552,2026-05-09 11:23:43,53.75,1
1778315024554,2026-05-09 11:23:44,54.54,1
1778315025557,2026-05-09 11:23:45,54.74,1
1778315026559,2026-05-09 11:23:46,54.32,1
1778315027561,2026-05-09 11:23:47,54.22,1
1778315028563,2026-05-09 11:23:48,54.74,1
1778315029564,2026-05-09 11:23:49,55.11,1
1778315030567,2026-05-09 11:23:50,55.09,1
1778315031569,2026-05-09 11:23:51,55.45,1
1778315032571,2026-05-09 11:23:52,55.79,1
1778315033573,2026-05-09 11:23:53,55.25,1
1778315034576,2026-05-09 11:23:54,55.51,1
1778315035578,2026-05-09 11:23:55,55.79,1
1778315036580,2026-05-09 11:23:56,55.42,1
1778315037582,2026-05-09 11:23:57,56.09,1
1778315038584,2026-05-09 11:23:58,56.04,1
1778315039587,2026-05-09 11:23:59,56.01,1
1778315040589,2026-05-09 11:24:00,56.41,1
1778315041592,2026-05-09 11:24:01,56.36,1
1778315042594,2026-05-09 11:24:02,56.79,1
1778315043596,2026-05-09 11:24:03,56.68,1
1778315044597,2026-05-09 11:24:04,56.78,1
1778315045600,2026-05-09 11:24:05,56.82,1
1778315046602,2026-05-09 11:24:06,57.17,1
1778315047605,2026-05-09 11:24:07,57.19,1
1778315048607,2026-05-09 11:24:08,58.03,1
1778315049609,2026-05-09 11:24:09,58.12,1
1778315050613,2026-05-09 11:24:10,57.77,1
1778315051616,2026-05-09 11:24:11,57.85,1
1778315052618,2026-05-09 11:24:12,58.58,1
1778315053620,2026-05-09 11:24:13,58.55,1
