timestamp_ms,timestamp,temperature,air_humidity,soil_moisture,water_flow,watering,soil_moisture_change,soil_moisture_change_10,soil_moisture_std_10
1778500546685,2026-05-11 14:55:46,22.01,62.3,44.35,0.0,0,-0.030000000000001137,-0.29999999999999716,0.08198238293386158
1778500547691,2026-05-11 14:55:47,21.76,62.26,44.31,0.0,0,-0.03999999999999915,-0.29999999999999716,0.08438667614919541
1778500548696,2026-05-11 14:55:48,21.64,61.83,44.24,0.0,0,-0.07000000000000028,-0.29999999999999716,0.10093452223184424
1778500549699,2026-05-11 14:55:49,21.56,61.83,44.22,0.0,0,-0.020000000000003126,-0.3100000000000023,0.11085526099052066
1778500550705,2026-05-11 14:55:50,21.72,62.24,44.16,0.0,0,-0.060000000000002274,-0.37000000000000455,0.1202820758806526
1778500551713,2026-05-11 14:55:51,21.35,62.74,44.17,0.0,0,0.010000000000005116,-0.3500000000000014,0.11717034133800212
1778500552718,2026-05-11 14:55:52,21.53,63.25,44.13,0.0,0,-0.03999999999999915,-0.36999999999999744,0.11159948227842653
1778500553725,2026-05-11 14:55:53,21.33,63.3,44.06,0.0,0,-0.07000000000000028,-0.36999999999999744,0.11786998487187142
1778500554730,2026-05-11 14:55:54,21.55,62.85,44.03,0.0,0,-0.030000000000001137,-0.39000000000000057,0.11768602296090634
1778500555737,2026-05-11 14:55:55,21.22,63.48,44.04,0.0,0,0.00999999999999801,-0.3400000000000034,0.11039826890910324
1778500556739,2026-05-11 14:55:56,21.28,63.06,43.98,0.0,0,-0.060000000000002274,-0.37000000000000455,0.10564090117157397
1778500557743,2026-05-11 14:55:57,21.41,63.09,43.93,0.0,0,-0.04999999999999716,-0.38000000000000256,0.10362324921615289
1778500558745,2026-05-11 14:55:58,20.95,64.14,43.88,0.0,0,-0.04999999999999716,-0.35999999999999943,0.1103529690497998
1778500559750,2026-05-11 14:55:59,21.26,63.9,43.82,0.0,0,-0.060000000000002274,-0.3999999999999986,0.1181336343124874
1778500560757,2026-05-11 14:56:00,20.97,63.9,43.78,0.0,0,-0.03999999999999915,-0.37999999999999545,0.12873745893735547
1778500561761,2026-05-11 14:56:01,21.11,63.97,43.71,0.0,0,-0.07000000000000028,-0.46000000000000085,0.13607187643249669
1778500562767,2026-05-11 14:56:02,21.03,63.87,43.65,0.0,0,-0.060000000000002274,-0.480000000000004,0.1444376066767866
1778500563771,2026-05-11 14:56:03,21.09,64.5,43.61,0.0,0,-0.03999999999999915,-0.45000000000000284,0.15463577277754717
1778500564775,2026-05-11 14:56:04,20.72,64.49,43.54,0.0,0,-0.07000000000000028,-0.490000000000002,0.16601204775641232
1778500565782,2026-05-11 14:56:05,20.56,64.56,43.51,0.0,0,-0.030000000000001137,-0.5300000000000011,0.16332993193818912
1778500566790,2026-05-11 14:56:06,20.51,64.98,43.5,0.0,0,-0.00999999999999801,-0.4799999999999969,0.15563846996674796
1778500567794,2026-05-11 14:56:07,20.77,65.32,43.46,0.0,0,-0.03999999999999915,-0.46999999999999886,0.1468332387446633
1778500568801,2026-05-11 14:56:08,20.43,64.67,43.39,0.0,0,-0.07000000000000028,-0.490000000000002,0.1417391971200527
1778500569807,2026-05-11 14:56:09,20.47,65.62,43.34,0.0,0,-0.04999999999999716,-0.4799999999999969,0.13908031253042552
1778500570810,2026-05-11 14:56:10,20.3,65.07,43.31,0.0,0,-0.030000000000001137,-0.46999999999999886,0.13155480480349344
1778500571819,2026-05-11 14:56:11,20.42,65.43,43.27,0.0,0,-0.03999999999999915,-0.4399999999999977,0.12778454088464408
1778500572824,2026-05-11 14:56:12,20.43,66.07,43.23,0.0,0,-0.04000000000000625,-0.4200000000000017,0.12668420931233643
1778500573827,2026-05-11 14:56:13,20.32,65.73,43.18,0.0,0,-0.04999999999999716,-0.4299999999999997,0.12649549838356441
1778500574832,2026-05-11 14:56:14,20.47,66.29,43.15,0.0,0,-0.030000000000001137,-0.39000000000000057,0.12937456387546223
1778500575838,2026-05-11 14:56:15,20.26,65.87,43.12,0.0,0,-0.030000000000001137,-0.39000000000000057,0.12920698295613064
1778500576841,2026-05-11 14:56:16,20.12,65.97,43.1,0.0,0,-0.01999999999999602,-0.3999999999999986,0.1203005495515124
1778500577844,2026-05-11 14:56:17,20.17,66.46,43.09,0.0,0,-0.00999999999999801,-0.36999999999999744,0.10633281086679092
1778500578849,2026-05-11 14:56:18,20.26,66.38,43.05,0.0,0,-0.04000000000000625,-0.3400000000000034,0.09935346552219751
1778500579855,2026-05-11 14:56:19,20.03,66.33,43.03,0.0,0,-0.01999999999999602,-0.3100000000000023,0.0934582497407143
1778500580860,2026-05-11 14:56:20,20.09,66.73,42.96,0.0,0,-0.07000000000000028,-0.3500000000000014,0.0936660735457592
1778500581868,2026-05-11 14:56:21,20.26,66.39,42.9,0.0,0,-0.060000000000002274,-0.37000000000000455,0.0998276292200426
1778500582871,2026-05-11 14:56:22,20.19,66.21,42.83,0.0,0,-0.07000000000000028,-0.3999999999999986,0.11278790321325352
1778500583877,2026-05-11 14:56:23,20.11,66.96,42.79,0.0,0,-0.03999999999999915,-0.39000000000000057,0.12603350524589838
1778500584881,2026-05-11 14:56:24,20.04,66.62,42.77,0.0,0,-0.01999999999999602,-0.37999999999999545,0.13351654079844408
1778500585884,2026-05-11 14:56:25,19.96,66.72,42.74,0.0,0,-0.030000000000001137,-0.37999999999999545,0.13817862835273084
1778500586891,2026-05-11 14:56:26,20.24,66.62,42.7,0.0,0,-0.03999999999999915,-0.3999999999999986,0.1400952057237073
1778500587893,2026-05-11 14:56:27,20.25,67.23,42.67,0.0,0,-0.030000000000001137,-0.4200000000000017,0.1350061726987332
1778500588895,2026-05-11 14:56:28,20.21,67.62,42.6,0.0,0,-0.07000000000000028,-0.44999999999999574,0.13370365240617915
1778500589897,2026-05-11 14:56:29,20.16,67.16,42.59,0.0,0,-0.00999999999999801,-0.4399999999999977,0.12103718436942422
1778500590901,2026-05-11 14:56:30,19.79,67.72,42.53,0.0,0,-0.060000000000002274,-0.4299999999999997,0.11640923980158077
1778500591902,2026-05-11 14:56:31,19.9,67.68,42.46,0.0,0,-0.07000000000000028,-0.4399999999999977,0.1205358406821485
1778500592904,2026-05-11 14:56:32,20.01,66.95,42.44,0.0,0,-0.020000000000003126,-0.39000000000000057,0.12529520696716862
1778500593905,2026-05-11 14:56:33,19.8,67.11,42.39,0.0,0,-0.04999999999999716,-0.3999999999999986,0.13186272323074247
1778500594907,2026-05-11 14:56:34,19.92,67.72,42.37,0.0,0,-0.020000000000003126,-0.4000000000000057,0.1315252405013251
1778500595908,2026-05-11 14:56:35,20.16,67.56,42.34,0.0,0,-0.02999999999999403,-0.3999999999999986,0.12775410408729165
1778500596910,2026-05-11 14:56:36,20.0,67.16,42.32,0.0,0,-0.020000000000003126,-0.38000000000000256,0.12096372275294409
1778500597912,2026-05-11 14:56:37,19.91,67.43,42.31,0.0,0,-0.00999999999999801,-0.35999999999999943,0.10803805913771719
1778500598914,2026-05-11 14:56:38,20.1,67.89,42.27,0.0,0,-0.03999999999999915,-0.3299999999999983,0.10228500487480571
1778500599918,2026-05-11 14:56:39,19.9,67.61,42.22,0.0,0,-0.05000000000000426,-0.37000000000000455,0.09324400487138462
1778500600923,2026-05-11 14:56:40,20.14,67.82,42.17,0.0,0,-0.04999999999999716,-0.35999999999999943,0.09194805296714256
1778500601927,2026-05-11 14:56:41,19.98,67.52,42.17,0.0,0,0.0,-0.28999999999999915,0.09177266598623474
1778500602932,2026-05-11 14:56:42,20.17,67.73,42.11,0.0,0,-0.060000000000002274,-0.3299999999999983,0.09510812560211906
1778500603938,2026-05-11 14:56:43,20.17,68.0,42.09,0.0,0,-0.01999999999999602,-0.29999999999999716,0.09922477289237319
1778500604942,2026-05-11 14:56:44,20.13,68.21,42.08,0.0,0,-0.010000000000005116,-0.28999999999999915,0.098409574963146
1778500605946,2026-05-11 14:56:45,19.96,68.27,42.04,0.0,0,-0.03999999999999915,-0.30000000000000426,0.09942054337219032
1778500606951,2026-05-11 14:56:46,20.03,67.81,42.03,0.0,0,-0.00999999999999801,-0.28999999999999915,0.09562077877378593
1778500607956,2026-05-11 14:56:47,20.05,68.09,41.99,0.0,0,-0.03999999999999915,-0.3200000000000003,0.0890754985639189
1778500608961,2026-05-11 14:56:48,20.24,68.21,41.97,0.0,0,-0.020000000000003126,-0.30000000000000426,0.0820636609249502
1778500609965,2026-05-11 14:56:49,19.99,67.81,41.9,0.0,0,-0.07000000000000028,-0.3200000000000003,0.08669871202400638
1778500610970,2026-05-11 14:56:50,20.32,67.91,41.83,0.0,0,-0.07000000000000028,-0.3400000000000034,0.10192044828063879
1778500611977,2026-05-11 14:56:51,20.21,68.09,41.78,0.0,0,-0.04999999999999716,-0.39000000000000057,0.11262523893153634
1778500612980,2026-05-11 14:56:52,20.19,68.07,41.71,0.0,0,-0.07000000000000028,-0.3999999999999986,0.13155480480241033
1778500613986,2026-05-11 14:56:53,20.06,68.3,41.65,0.0,0,-0.060000000000002274,-0.44000000000000483,0.14898172893170816
1778500614991,2026-05-11 14:56:54,20.2,68.46,41.62,0.0,0,-0.030000000000001137,-0.46000000000000085,0.15732485852855047
1778500615997,2026-05-11 14:56:55,20.15,67.47,41.58,0.0,0,-0.03999999999999915,-0.46000000000000085,0.1633809454411452
1778500617004,2026-05-11 14:56:57,20.19,67.63,41.53,0.0,0,-0.04999999999999716,-0.5,0.16372062925711187
1778500618009,2026-05-11 14:56:58,20.38,68.23,41.49,0.0,0,-0.03999999999999915,-0.5,0.16063761839723473
1778500619011,2026-05-11 14:56:59,20.47,67.99,41.47,0.0,0,-0.020000000000003126,-0.5,0.14653023957870745
1778500620014,2026-05-11 14:57:00,20.7,68.11,41.43,0.0,0,-0.03999999999999915,-0.46999999999999886,0.13444949485416785
1778500621017,2026-05-11 14:57:01,20.4,67.34,41.4,0.0,0,-0.030000000000001137,-0.4299999999999997,0.1242935593212936
1778500622023,2026-05-11 14:57:02,20.46,67.36,41.34,0.0,0,-0.05999999999999517,-0.4399999999999977,0.11783227250759327
1778500623028,2026-05-11 14:57:03,20.81,68.14,41.29,0.0,0,-0.05000000000000426,-0.4200000000000017,0.11822765233916123
1778500624034,2026-05-11 14:57:04,20.42,67.92,41.24,0.0,0,-0.04999999999999716,-0.4099999999999966,0.12368867728589157
1778500625040,2026-05-11 14:57:05,20.6,67.9,41.19,0.0,0,-0.05000000000000426,-0.4299999999999997,0.12842637319947423
1778500626047,2026-05-11 14:57:06,20.96,67.21,41.19,0.0,0,0.0,-0.39000000000000057,0.12552556180514643
1778500627055,2026-05-11 14:57:07,20.6,67.45,41.15,0.0,0,-0.03999999999999915,-0.38000000000000256,0.12485102233302907
1778500628060,2026-05-11 14:57:08,20.64,67.62,41.14,0.0,0,-0.00999999999999801,-0.3500000000000014,0.12057270743247292
1778500629067,2026-05-11 14:57:09,20.7,67.29,41.14,0.0,0,0.0,-0.3299999999999983,0.10857153299825575
1778500630073,2026-05-11 14:57:10,20.92,67.49,41.15,0.0,0,0.00999999999999801,-0.28000000000000114,0.0921411959972785
1778500631078,2026-05-11 14:57:11,21.26,67.07,41.12,0.0,0,-0.030000000000001137,-0.28000000000000114,0.07291547617941488
1778500632082,2026-05-11 14:57:12,20.93,67.39,41.09,0.0,0,-0.02999999999999403,-0.25,0.05925462944707891
1778500633088,2026-05-11 14:57:13,21.21,66.69,41.02,0.0,0,-0.07000000000000028,-0.269999999999996,0.060009258543207634
1778500634094,2026-05-11 14:57:14,21.02,66.64,40.95,0.0,0,-0.07000000000000028,-0.28999999999999915,0.07589466384264888
1778500635100,2026-05-11 14:57:15,21.37,67.16,40.92,0.0,0,-0.030000000000001137,-0.269999999999996,0.09214119599713945
1778500636105,2026-05-11 14:57:16,21.11,67.06,40.87,0.0,0,-0.05000000000000426,-0.3200000000000003,0.10679679562296089
1778500637111,2026-05-11 14:57:17,21.44,66.66,40.85,0.0,0,-0.01999999999999602,-0.29999999999999716,0.11862639766086287
1778500638113,2026-05-11 14:57:18,21.49,66.54,40.78,0.0,0,-0.07000000000000028,-0.35999999999999943,0.13353734392291317
1778500639115,2026-05-11 14:57:19,21.76,66.46,40.73,0.0,0,-0.05000000000000426,-0.4100000000000037,0.14451451291894923
1778500640120,2026-05-11 14:57:20,21.39,66.47,40.68,0.0,0,-0.04999999999999716,-0.46999999999999886,0.14790762883101977
1778500641126,2026-05-11 14:57:21,21.89,66.62,40.64,0.0,0,-0.03999999999999915,-0.4799999999999969,0.14682188755906217
1778500642132,2026-05-11 14:57:22,21.83,66.24,40.62,0.0,0,-0.020000000000003126,-0.47000000000000597,0.13745302227693612
1778500643138,2026-05-11 14:57:23,21.86,66.27,40.6,0.0,0,-0.01999999999999602,-0.4200000000000017,0.128685663536086
1778500644144,2026-05-11 14:57:24,22.03,65.81,40.53,0.0,0,-0.07000000000000028,-0.4200000000000017,0.12976902557896763
1778500645150,2026-05-11 14:57:25,21.85,66.45,40.5,0.0,0,-0.030000000000001137,-0.4200000000000017,0.12649110640557568
1778500646154,2026-05-11 14:57:26,21.96,65.94,40.49,0.0,0,-0.00999999999999801,-0.37999999999999545,0.11998148005111123
1778500647159,2026-05-11 14:57:27,22.15,65.61,40.48,0.0,0,-0.010000000000005116,-0.37000000000000455,0.10480139948028484
1778500648164,2026-05-11 14:57:28,22.3,65.39,40.43,0.0,0,-0.04999999999999716,-0.3500000000000014,0.09809292646215047
1778500649172,2026-05-11 14:57:29,22.46,65.51,40.4,0.0,0,-0.030000000000001137,-0.3299999999999983,0.09369572502825259
1778500650177,2026-05-11 14:57:30,22.47,65.17,40.33,0.0,0,-0.07000000000000028,-0.3500000000000014,0.09953223933149387
1778500651183,2026-05-11 14:57:31,22.34,65.38,40.31,0.0,0,-0.01999999999999602,-0.3299999999999983,0.10332795684777663
1778500652188,2026-05-11 14:57:32,22.5,64.73,40.31,0.0,0,0.0,-0.30999999999999517,0.09942054337061637
1778500653192,2026-05-11 14:57:33,22.32,64.69,40.3,0.0,0,-0.010000000000005116,-0.30000000000000426,0.08991353871416463
1778500654194,2026-05-11 14:57:34,22.64,65.36,40.26,0.0,0,-0.03999999999999915,-0.2700000000000031,0.08974655672558705
1778500655200,2026-05-11 14:57:35,22.67,64.76,40.19,0.0,0,-0.07000000000000028,-0.3100000000000023,0.09729679679370708
1778500656206,2026-05-11 14:57:36,22.99,64.32,40.15,0.0,0,-0.03999999999999915,-0.3400000000000034,0.10221980673300224
1778500657211,2026-05-11 14:57:37,22.94,64.11,40.08,0.0,0,-0.07000000000000028,-0.3999999999999986,0.10895462867977733
1778500658214,2026-05-11 14:57:38,22.79,64.08,40.05,0.0,0,-0.030000000000001137,-0.38000000000000256,0.1153545259896525
1778500659218,2026-05-11 14:57:39,22.79,64.45,39.99,0.0,0,-0.05999999999999517,-0.4099999999999966,0.12392201848860568
1778500660222,2026-05-11 14:57:40,22.89,63.74,39.96,2.32,1,-0.030000000000001137,-0.36999999999999744,0.13457752825315436
1778500661228,2026-05-11 14:57:41,23.33,64.41,40.19,2.1,1,0.22999999999999687,-0.12000000000000455,0.12470409420194069
1778500662231,2026-05-11 14:57:42,23.04,64.16,40.36,1.71,1,0.1700000000000017,0.04999999999999716,0.1326691792042415
1778500663237,2026-05-11 14:57:43,23.39,63.27,40.5,1.96,1,0.14000000000000057,0.20000000000000284,0.16773325384092438
1778500664242,2026-05-11 14:57:44,23.47,63.33,40.71,1.85,1,0.21000000000000085,0.45000000000000284,0.23892351170211698
1778500665247,2026-05-11 14:57:45,23.63,63.09,40.84,1.71,1,0.13000000000000256,0.6500000000000057,0.3086907837944608
1778500666251,2026-05-11 14:57:46,23.76,63.72,41.0,2.24,1,0.1599999999999966,0.8500000000000014,0.3773828000551045
1778500667259,2026-05-11 14:57:47,23.5,63.13,41.21,2.11,1,0.21000000000000085,1.1300000000000026,0.444733378303732
1778500668263,2026-05-11 14:57:48,23.99,63.43,41.43,1.87,1,0.21999999999999886,1.3800000000000026,0.5060182254070902
1778500669269,2026-05-11 14:57:49,23.81,62.51,41.63,1.96,1,0.20000000000000284,1.6400000000000006,0.5438555772340796
1778500670275,2026-05-11 14:57:50,23.89,62.71,41.77,1.88,1,0.14000000000000057,1.8100000000000023,0.5407032457825246
1778500671280,2026-05-11 14:57:51,24.2,62.72,41.92,1.87,1,0.14999999999999858,1.730000000000004,0.5423006546186234
1778500672285,2026-05-11 14:57:52,24.15,61.94,42.11,2.5,1,0.18999999999999773,1.75,0.5460525005282474
1778500673291,2026-05-11 14:57:53,24.28,61.9,42.33,1.72,1,0.21999999999999886,1.8299999999999983,0.5503180898351882
1778500674298,2026-05-11 14:57:54,24.28,61.91,42.49,2.42,1,0.1600000000000037,1.7800000000000011,0.5560385678069198
1778500675300,2026-05-11 14:57:55,24.44,62.1,42.68,2.25,1,0.18999999999999773,1.8399999999999963,0.5541971169578177
1778500676306,2026-05-11 14:57:56,24.22,61.39,42.9,2.45,1,0.21999999999999886,1.8999999999999986,0.5534347296655165
1778500677315,2026-05-11 14:57:57,24.28,61.25,43.12,1.65,1,0.21999999999999886,1.9099999999999966,0.5619964412698495
1778500678319,2026-05-11 14:57:58,24.68,61.62,43.23,1.47,1,0.10999999999999943,1.7999999999999972,0.5627077394171918
1778500679325,2026-05-11 14:57:59,24.8,61.15,43.38,2.03,1,0.15000000000000568,1.75,0.5625349371866548
1778500680329,2026-05-11 14:58:00,24.54,60.97,43.58,1.64,1,0.19999999999999574,1.8099999999999952,0.5594878610539629
1778500681331,2026-05-11 14:58:01,24.73,61.33,43.7,1.86,1,0.12000000000000455,1.7800000000000011,0.5404278140717106
1778500682335,2026-05-11 14:58:02,24.69,60.18,43.85,1.52,1,0.14999999999999858,1.740000000000002,0.5188919819085906
1778500683338,2026-05-11 14:58:03,25.02,60.64,43.96,2.1,1,0.10999999999999943,1.6300000000000026,0.49659842931705467
1778500684340,2026-05-11 14:58:04,25.22,60.57,44.19,2.52,1,0.22999999999999687,1.6999999999999957,0.48349307705049127
1778500685342,2026-05-11 14:58:05,25.36,60.23,44.42,2.25,1,0.23000000000000398,1.740000000000002,0.4850899114828617
1778500686345,2026-05-11 14:58:06,25.13,59.77,44.62,2.07,1,0.19999999999999574,1.7199999999999989,0.5009823682861423
1778500687347,2026-05-11 14:58:07,25.55,59.98,44.78,2.03,1,0.1600000000000037,1.6600000000000037,0.5233110398651372
1778500688348,2026-05-11 14:58:08,25.39,60.08,44.93,1.95,1,0.14999999999999858,1.7000000000000028,0.5319032911267099
1778500689350,2026-05-11 14:58:09,25.68,59.24,45.11,2.34,1,0.17999999999999972,1.7299999999999969,0.5381903834975422
1778500690352,2026-05-11 14:58:10,25.39,58.97,45.09,0.0,0,-0.01999999999999602,1.5100000000000051,0.5209233255590292
1778500691354,2026-05-11 14:58:11,25.55,59.2,45.05,0.0,0,-0.04000000000000625,1.3499999999999943,0.473403750631003
1778500692358,2026-05-11 14:58:12,25.86,59.46,44.99,0.0,0,-0.05999999999999517,1.1400000000000006,0.40505692329785103
1778500693360,2026-05-11 14:58:13,25.99,58.83,44.91,0.0,0,-0.0800000000000054,0.9499999999999957,0.3084531298816082
1778500694362,2026-05-11 14:58:14,26.03,58.91,44.86,0.0,0,-0.04999999999999716,0.6700000000000017,0.21879467797812124
1778500695364,2026-05-11 14:58:15,26.12,58.97,44.81,0.0,0,-0.04999999999999716,0.39000000000000057,0.1534962902208288
1778500696366,2026-05-11 14:58:16,25.77,57.85,44.78,0.0,0,-0.030000000000001137,0.1600000000000037,0.1250288855531817
1778500697369,2026-05-11 14:58:17,26.25,58.17,44.71,0.0,0,-0.07000000000000028,-0.07000000000000028,0.13590846593041322
1778500698370,2026-05-11 14:58:18,25.93,58.21,44.67,0.0,0,-0.03999999999999915,-0.259999999999998,0.15774804101758955
1778500699372,2026-05-11 14:58:19,26.23,57.7,44.6,0.0,0,-0.07000000000000028,-0.509999999999998,0.16391393405751759
1778500700374,2026-05-11 14:58:20,26.31,57.32,44.58,0.0,0,-0.020000000000003126,-0.5100000000000051,0.1591784463368208
1778500701376,2026-05-11 14:58:21,26.4,57.16,44.51,0.0,0,-0.07000000000000028,-0.5399999999999991,0.15497670075916445
1778500702378,2026-05-11 14:58:22,26.41,57.59,44.47,0.0,0,-0.03999999999999915,-0.5200000000000031,0.14966629547232457
1778500703380,2026-05-11 14:58:23,26.46,57.6,44.4,0.0,0,-0.07000000000000028,-0.509999999999998,0.15322097332632884
1778500704381,2026-05-11 14:58:24,26.54,57.54,44.36,0.0,0,-0.03999999999999915,-0.5,0.15466451148050583
1778500705383,2026-05-11 14:58:25,26.38,56.65,44.26,0.0,0,-0.10000000000000142,-0.5500000000000043,0.16480291259678226
1778500706386,2026-05-11 14:58:26,26.68,57.13,44.21,0.0,0,-0.04999999999999716,-0.5700000000000003,0.16878981012007874
1778500707388,2026-05-11 14:58:27,26.97,56.34,44.13,0.0,0,-0.0799999999999983,-0.5799999999999983,0.17916162783713
1778500708390,2026-05-11 14:58:28,26.99,56.6,44.09,0.0,0,-0.03999999999999915,-0.5799999999999983,0.1827232272540317
1778500709392,2026-05-11 14:58:29,27.05,56.02,43.99,0.0,0,-0.10000000000000142,-0.6099999999999994,0.1954482028577887
1778500710393,2026-05-11 14:58:30,27.14,56.52,43.88,0.0,0,-0.10999999999999943,-0.6999999999999957,0.20891252821401318
1778500711395,2026-05-11 14:58:31,26.81,55.83,43.79,0.0,0,-0.09000000000000341,-0.7199999999999989,0.22513206001091385
1778500712397,2026-05-11 14:58:32,27.16,55.85,43.75,0.0,0,-0.03999999999999915,-0.7199999999999989,0.22935658796891953
1778500713398,2026-05-11 14:58:33,27.27,55.92,43.68,0.0,0,-0.07000000000000028,-0.7199999999999989,0.2328184796031702
1778500714400,2026-05-11 14:58:34,26.93,55.77,43.62,0.0,0,-0.060000000000002274,-0.740000000000002,0.22818121453559878
1778500715401,2026-05-11 14:58:35,27.41,55.2,43.54,0.0,0,-0.0799999999999983,-0.7199999999999989,0.22957932543443174
1778500716403,2026-05-11 14:58:36,27.31,55.43,43.48,0.0,0,-0.060000000000002274,-0.730000000000004,0.2247591303304859
1778500717406,2026-05-11 14:58:37,27.38,55.54,43.42,0.0,0,-0.05999999999999517,-0.7100000000000009,0.2192512511055479
1778500718408,2026-05-11 14:58:38,27.5,55.26,43.34,0.0,0,-0.0799999999999983,-0.75,0.20813724104862688
1778500719410,2026-05-11 14:58:39,27.57,54.77,43.27,0.0,0,-0.07000000000000028,-0.7199999999999989,0.2014971739536838
1778500720420,2026-05-11 14:58:40,27.44,55.22,43.19,0.0,0,-0.0800000000000054,-0.6900000000000048,0.20433088633710939
1778500721422,2026-05-11 14:58:41,27.61,55.12,43.09,0.0,0,-0.09999999999999432,-0.6999999999999957,0.21652816085818705
1778500722424,2026-05-11 14:58:42,27.53,54.16,43.02,0.0,0,-0.07000000000000028,-0.7299999999999969,0.2226232492604536
1778500723426,2026-05-11 14:58:43,27.77,54.79,42.92,0.0,0,-0.10000000000000142,-0.759999999999998,0.2326394444441177
1778500724427,2026-05-11 14:58:44,27.78,54.73,42.86,0.0,0,-0.060000000000002274,-0.759999999999998,0.23659858175617124
1778500725429,2026-05-11 14:58:45,27.53,54.56,42.77,0.0,0,-0.0899999999999963,-0.769999999999996,0.2435478506488678
1778500726430,2026-05-11 14:58:46,27.89,54.31,42.7,0.0,0,-0.07000000000000028,-0.779999999999994,0.2460261955341368
1778500727435,2026-05-11 14:58:47,27.8,53.97,42.6,0.0,0,-0.10000000000000142,-0.8200000000000003,0.24860499682134476
1778500728437,2026-05-11 14:58:48,27.97,53.66,42.52,0.0,0,-0.0799999999999983,-0.8200000000000003,0.2504307400373119
1778500729438,2026-05-11 14:58:49,27.91,53.9,42.42,0.0,0,-0.10000000000000142,-0.8500000000000014,0.2528701906777398
1778500730441,2026-05-11 14:58:50,27.53,53.2,42.34,0.0,0,-0.0799999999999983,-0.8499999999999943,0.25342980619239097
1778500731442,2026-05-11 14:58:51,27.81,53.77,42.25,0.0,0,-0.09000000000000341,-0.8400000000000034,0.2578113005023179
1778500732444,2026-05-11 14:58:52,27.89,53.04,42.16,0.0,0,-0.09000000000000341,-0.8600000000000065,0.26039286557902924
1778500733446,2026-05-11 14:58:53,27.71,53.75,42.11,0.0,0,-0.04999999999999716,-0.8100000000000023,0.259873901045187
1778500734450,2026-05-11 14:58:54,28.04,53.19,41.98,0.0,0,-0.13000000000000256,-0.8800000000000026,0.26323837950501955
1778500735452,2026-05-11 14:58:55,27.91,53.0,41.93,0.0,0,-0.04999999999999716,-0.8400000000000034,0.2607446601135806
1778500736453,2026-05-11 14:58:56,27.71,53.13,41.86,0.0,0,-0.07000000000000028,-0.8400000000000034,0.2531161349612687
1778500737455,2026-05-11 14:58:57,27.97,52.53,41.8,0.0,0,-0.060000000000002274,-0.8000000000000043,0.24490587761184482
1778500738458,2026-05-11 14:58:58,28.19,52.91,41.68,0.0,0,-0.11999999999999744,-0.8400000000000034,0.24299291256223554
1778500739459,2026-05-11 14:58:59,27.93,52.46,41.61,0.0,0,-0.07000000000000028,-0.8100000000000023,0.24206518864855786
1778500740461,2026-05-11 14:59:00,27.74,52.48,41.52,0.0,0,-0.0899999999999963,-0.8200000000000003,0.2424412872793468
1778500741462,2026-05-11 14:59:01,27.76,52.22,41.44,0.0,0,-0.0800000000000054,-0.8100000000000023,0.24410607894448275
1778500742464,2026-05-11 14:59:02,27.97,52.73,41.37,0.0,0,-0.07000000000000028,-0.7899999999999991,0.245718899919469
1778500743466,2026-05-11 14:59:03,28.05,52.71,41.29,0.0,0,-0.0799999999999983,-0.8200000000000003,0.24160573944584182
1778500744467,2026-05-11 14:59:04,27.82,52.58,41.18,0.0,0,-0.10999999999999943,-0.7999999999999972,0.251696466226551
1778500745469,2026-05-11 14:59:05,27.87,52.3,41.07,0.0,0,-0.10999999999999943,-0.8599999999999994,0.2610151123760711
1778500746470,2026-05-11 14:59:06,27.91,52.01,40.99,0.0,0,-0.0799999999999983,-0.8699999999999974,0.2659678343121123
1778500747472,2026-05-11 14:59:07,28.2,51.85,40.9,0.0,0,-0.09000000000000341,-0.8999999999999986,0.26596783431208004
1778500748474,2026-05-11 14:59:08,28.08,52.14,40.78,0.0,0,-0.11999999999999744,-0.8999999999999986,0.27701784940440294
1778500749476,2026-05-11 14:59:09,28.09,52.14,40.71,0.0,0,-0.07000000000000028,-0.8999999999999986,0.2806045061801793
1778500750478,2026-05-11 14:59:10,28.08,52.24,40.59,0.0,0,-0.11999999999999744,-0.9299999999999997,0.2891289600771061
1778500751480,2026-05-11 14:59:11,27.85,52.01,40.49,0.0,0,-0.10000000000000142,-0.9499999999999957,0.29616249293574487
1778500752481,2026-05-11 14:59:12,28.16,52.58,40.41,0.0,0,-0.0800000000000054,-0.9600000000000009,0.2958021110279009
1778500753483,2026-05-11 14:59:13,27.77,51.98,40.35,0.0,0,-0.05999999999999517,-0.9399999999999977,0.286474741953688
1778500754484,2026-05-11 14:59:14,28.02,51.72,40.27,0.0,0,-0.0799999999999983,-0.9099999999999966,0.27805674880353315
1778500755486,2026-05-11 14:59:15,28.05,52.29,40.14,0.0,0,-0.13000000000000256,-0.9299999999999997,0.2797240703893235
1778500756487,2026-05-11 14:59:16,27.85,51.98,40.09,0.0,0,-0.04999999999999716,-0.8999999999999986,0.2717453873668343
1778500757489,2026-05-11 14:59:17,27.71,51.92,40.0,0.0,0,-0.09000000000000341,-0.8999999999999986,0.26352524652323245
1778500758492,2026-05-11 14:59:18,27.73,51.52,39.95,0.0,0,-0.04999999999999716,-0.8299999999999983,0.2551687894525243
1778500759493,2026-05-11 14:59:19,27.78,52.3,39.86,1.65,1,-0.09000000000000341,-0.8500000000000014,0.24477881171825902
