timestamp_ms,timestamp,temperature,air_humidity,soil_moisture,water_flow,watering,is_anomaly,anomaly_type
1778314841925,2026-05-09 11:20:41,20.24,68.25,42.62,0.0,0,0,normal
1778314842926,2026-05-09 11:20:42,20.33,68.41,42.56,0.0,0,0,normal
1778314843928,2026-05-09 11:20:43,20.17,67.91,42.51,0.0,0,0,normal
1778314844930,2026-05-09 11:20:44,20.53,67.64,42.47,0.0,0,0,normal
1778314845932,2026-05-09 11:20:45,20.24,67.44,42.43,0.0,0,0,normal
1778314846933,2026-05-09 11:20:46,20.35,67.91,42.43,0.0,0,0,normal
1778314847936,2026-05-09 11:20:47,20.57,67.45,42.4,0.0,0,0,normal
1778314848939,2026-05-09 11:20:48,20.77,68.18,42.38,0.0,0,0,normal
1778314849940,2026-05-09 11:20:49,20.52,67.53,42.37,0.0,0,0,normal
1778314850942,2026-05-09 11:20:50,20.8,67.95,42.36,0.0,0,0,normal
1778314851944,2026-05-09 11:20:51,20.67,67.95,42.29,0.0,0,0,normal
1778314852946,2026-05-09 11:20:52,20.88,67.93,42.26,0.0,0,0,normal
1778314853948,2026-05-09 11:20:53,20.86,67.26,42.2,0.0,0,0,normal
1778314854950,2026-05-09 11:20:54,20.84,67.42,42.13,0.0,0,0,normal
1778314855953,2026-05-09 11:20:55,20.81,67.11,42.07,0.0,0,0,normal
1778314856955,2026-05-09 11:20:56,21.04,67.07,42.03,0.0,0,0,normal
1778314857956,2026-05-09 11:20:57,21.16,66.84,42.01,0.0,0,0,normal
1778314858964,2026-05-09 11:20:58,20.84,67.5,41.97,0.0,0,0,normal
1778314859983,2026-05-09 11:20:59,21.12,67.19,41.95,0.0,0,0,normal
1778314860985,2026-05-09 11:21:00,21.26,66.78,41.93,0.0,0,0,normal
1778314861987,2026-05-09 11:21:01,21.35,67.12,41.89,0.0,0,0,normal
1778314862988,2026-05-09 11:21:02,21.55,66.87,41.84,0.0,0,0,normal
1778314863990,2026-05-09 11:21:03,21.53,66.43,41.79,0.0,0,0,normal
1778314864992,2026-05-09 11:21:04,21.69,66.25,41.76,0.0,0,0,normal
1778314865994,2026-05-09 11:21:05,21.41,66.99,41.72,0.0,0,0,normal
1778314866995,2026-05-09 11:21:06,21.43,66.69,41.71,0.0,0,0,normal
1778314867997,2026-05-09 11:21:07,21.58,66.53,41.66,0.0,0,0,normal
1778314868999,2026-05-09 11:21:08,21.51,65.85,41.63,0.0,0,0,normal
1778314870001,2026-05-09 11:21:10,21.88,65.67,41.59,0.0,0,0,normal
1778314871003,2026-05-09 11:21:11,22.06,66.1,41.53,0.0,0,0,normal
1778314872005,2026-05-09 11:21:12,21.76,65.77,41.52,0.0,0,0,normal
1778314873007,2026-05-09 11:21:13,21.85,65.49,41.48,0.0,0,0,normal
1778314874009,2026-05-09 11:21:14,22.23,65.35,41.42,0.0,0,0,normal
1778314875011,2026-05-09 11:21:15,21.92,65.29,41.37,0.0,0,0,normal
1778314876012,2026-05-09 11:21:16,22.26,65.55,41.36,0.0,0,0,normal
1778314877014,2026-05-09 11:21:17,22.27,65.06,41.35,0.0,0,0,normal
1778314878015,2026-05-09 11:21:18,22.5,65.14,41.28,0.0,0,0,normal
1778314879020,2026-05-09 11:21:19,22.2,65.47,41.21,0.0,0,0,normal
1778314880022,2026-05-09 11:21:20,22.33,65.17,41.2,0.0,0,0,normal
1778314881024,2026-05-09 11:21:21,22.36,64.39,41.19,0.0,0,0,normal
1778314882025,2026-05-09 11:21:22,22.46,64.65,41.12,0.0,0,0,normal
1778314883027,2026-05-09 11:21:23,22.7,64.65,41.09,0.0,0,0,normal
1778314884029,2026-05-09 11:21:24,22.82,64.42,41.03,0.0,0,0,normal
1778314885031,2026-05-09 11:21:25,23.04,64.49,40.98,0.0,0,0,normal
1778314886033,2026-05-09 11:21:26,22.99,64.63,40.95,0.0,0,0,normal
1778314887035,2026-05-09 11:21:27,23.34,63.93,40.87,0.0,0,0,normal
1778314888037,2026-05-09 11:21:28,23.36,63.91,40.8,0.0,0,0,normal
1778314889039,2026-05-09 11:21:29,23.02,63.32,40.78,0.0,0,0,normal
1778314890041,2026-05-09 11:21:30,23.1,63.22,40.71,0.0,0,0,normal
1778314891043,2026-05-09 11:21:31,23.63,63.15,40.7,0.0,0,0,normal
1778314892044,2026-05-09 11:21:32,23.41,62.92,40.65,0.0,0,0,normal
1778314893046,2026-05-09 11:21:33,23.61,63.37,40.6,0.0,0,0,normal
1778314894048,2026-05-09 11:21:34,23.58,62.87,40.53,0.0,0,0,normal
1778314895050,2026-05-09 11:21:35,23.81,63.22,40.46,0.0,0,0,normal
1778314896052,2026-05-09 11:21:36,24.01,62.49,40.44,0.0,0,0,normal
1778314897054,2026-05-09 11:21:37,24.04,62.58,40.42,0.0,0,0,normal
1778314898056,2026-05-09 11:21:38,24.23,61.84,40.38,0.0,0,0,normal
1778314899058,2026-05-09 11:21:39,23.98,62.48,40.35,0.0,0,0,normal
1778314900060,2026-05-09 11:21:40,24.0,62.09,40.34,0.0,0,0,normal
1778314901062,2026-05-09 11:21:41,24.26,61.56,40.28,0.0,0,0,normal
1778314902064,2026-05-09 11:21:42,24.53,61.26,40.23,0.0,0,0,normal
1778314903066,2026-05-09 11:21:43,24.54,61.54,40.2,0.0,0,0,normal
1778314904068,2026-05-09 11:21:44,24.32,61.69,40.16,0.0,0,0,normal
1778314905070,2026-05-09 11:21:45,24.79,60.98,40.16,0.0,0,0,normal
1778314906072,2026-05-09 11:21:46,24.71,61.42,40.13,0.0,0,0,normal
1778314907074,2026-05-09 11:21:47,24.63,60.76,40.06,0.0,0,0,normal
1778314908076,2026-05-09 11:21:48,24.71,60.94,40.05,0.0,0,0,normal
1778314909078,2026-05-09 11:21:49,24.96,60.62,40.04,0.0,0,0,normal
1778314910080,2026-05-09 11:21:50,25.04,60.62,39.97,0.0,0,0,normal
1778314911082,2026-05-09 11:21:51,25.21,60.06,39.92,1.52,1,0,normal
1778314912084,2026-05-09 11:21:52,24.92,59.78,40.03,2.41,1,0,normal
1778314913087,2026-05-09 11:21:53,25.1,59.86,40.23,2.49,1,0,normal
1778314914089,2026-05-09 11:21:54,25.16,59.77,40.47,2.1,1,0,normal
1778314915090,2026-05-09 11:21:55,25.24,59.24,40.66,1.46,1,0,normal
1778314916092,2026-05-09 11:21:56,25.53,59.77,40.81,2.08,1,0,normal
1778314917094,2026-05-09 11:21:57,25.64,59.3,40.98,1.59,1,0,normal
1778314918095,2026-05-09 11:21:58,25.48,59.22,41.11,2.13,1,0,normal
1778314919097,2026-05-09 11:21:59,25.62,59.26,41.27,2.16,1,0,normal
1778314920099,2026-05-09 11:22:00,25.72,58.49,41.44,2.05,1,0,normal
1778314921101,2026-05-09 11:22:01,26.1,58.01,41.62,1.6,1,0,normal
1778314922102,2026-05-09 11:22:02,25.75,58.18,41.75,1.76,1,0,normal
1778314923104,2026-05-09 11:22:03,25.9,57.9,41.93,2.32,1,0,normal
1778314924106,2026-05-09 11:22:04,26.25,58.41,42.1,1.55,1,0,normal
1778314925108,2026-05-09 11:22:05,26.15,57.52,42.19,2.25,1,0,normal
1778314926110,2026-05-09 11:22:06,26.23,57.68,42.42,2.3,1,0,normal
1778314927111,2026-05-09 11:22:07,26.27,57.42,42.64,2.33,1,0,normal
1778314928113,2026-05-09 11:22:08,26.27,57.75,42.8,1.91,1,0,normal
1778314929116,2026-05-09 11:22:09,26.43,57.67,42.92,1.83,1,0,normal
1778314930117,2026-05-09 11:22:10,26.73,57.02,43.05,2.46,1,0,normal
1778314931119,2026-05-09 11:22:11,26.58,57.04,43.25,2.09,1,0,normal
1778314932121,2026-05-09 11:22:12,26.52,56.27,43.42,1.8,1,0,normal
1778314933123,2026-05-09 11:22:13,26.49,56.95,43.58,2.22,1,0,normal
1778314934125,2026-05-09 11:22:14,26.97,56.13,43.75,1.87,1,0,normal
1778314935127,2026-05-09 11:22:15,26.96,56.71,43.84,1.77,1,0,normal
1778314936129,2026-05-09 11:22:16,26.71,56.11,43.93,2.29,1,0,normal
1778314937131,2026-05-09 11:22:17,26.94,55.99,44.1,1.55,1,0,normal
1778314938132,2026-05-09 11:22:18,26.9,56.04,44.18,2.13,1,0,normal
1778314939135,2026-05-09 11:22:19,27.01,56.15,44.32,2.37,1,0,normal
1778314940137,2026-05-09 11:22:20,26.88,55.25,44.54,2.3,1,0,normal
1778314941139,2026-05-09 11:22:21,27.37,55.11,44.74,2.31,1,0,normal
1778314942140,2026-05-09 11:22:22,27.31,54.98,44.64,0.0,0,0,normal
1778314943142,2026-05-09 11:22:23,27.47,55.52,44.55,0.0,0,0,normal
1778314944144,2026-05-09 11:22:24,27.38,55.28,44.51,0.0,0,0,normal
1778314945146,2026-05-09 11:22:25,27.34,55.38,44.47,0.0,0,0,normal
1778314946148,2026-05-09 11:22:26,27.34,54.87,44.38,0.0,0,0,normal
1778314947150,2026-05-09 11:22:27,27.59,55.07,44.3,0.0,0,0,normal
1778314948152,2026-05-09 11:22:28,27.39,54.12,44.23,0.0,0,0,normal
1778314949154,2026-05-09 11:22:29,27.65,54.36,44.13,0.0,0,0,normal
1778314950156,2026-05-09 11:22:30,27.56,54.08,44.09,0.0,0,0,normal
1778314951158,2026-05-09 11:22:31,27.44,54.03,43.98,0.0,0,0,normal
1778314952160,2026-05-09 11:22:32,27.5,54.06,43.91,0.0,0,0,normal
1778314953161,2026-05-09 11:22:33,27.56,53.76,43.84,0.0,0,0,normal
1778314954163,2026-05-09 11:22:34,27.57,53.6,43.78,0.0,0,0,normal
1778314955165,2026-05-09 11:22:35,27.67,53.88,43.72,0.0,0,0,normal
1778314956166,2026-05-09 11:22:36,27.56,54.01,43.61,0.0,0,0,normal
1778314957168,2026-05-09 11:22:37,27.6,53.57,43.5,0.0,0,0,normal
1778314958170,2026-05-09 11:22:38,27.76,53.1,43.45,0.0,0,0,normal
1778314959172,2026-05-09 11:22:39,28.03,53.6,43.37,0.0,0,0,normal
1778314960174,2026-05-09 11:22:40,27.96,53.23,43.29,0.0,0,0,normal
1778314961175,2026-05-09 11:22:41,27.74,53.24,43.22,0.0,0,0,normal
1778314962177,2026-05-09 11:22:42,28.08,53.38,43.1,0.0,0,0,normal
1778314963179,2026-05-09 11:22:43,28.0,52.51,43.03,0.0,0,0,normal
1778314964182,2026-05-09 11:22:44,27.88,52.49,42.93,0.0,0,0,normal
1778314965183,2026-05-09 11:22:45,27.81,52.64,42.88,0.0,0,0,normal
1778314966186,2026-05-09 11:22:46,28.13,52.89,42.83,0.0,0,0,normal
1778314967188,2026-05-09 11:22:47,28.04,52.52,42.72,0.0,0,0,normal
1778314968190,2026-05-09 11:22:48,27.93,52.17,42.67,0.0,0,0,normal
1778314969192,2026-05-09 11:22:49,28.05,52.69,42.61,0.0,0,0,normal
1778314970193,2026-05-09 11:22:50,27.94,52.77,42.54,0.0,0,0,normal
1778314971195,2026-05-09 11:22:51,28.24,52.3,42.46,0.0,0,0,normal
1778314972196,2026-05-09 11:22:52,27.92,52.13,42.33,0.0,0,0,normal
1778314973198,2026-05-09 11:22:53,27.85,52.39,42.23,0.0,0,0,normal
1778314974200,2026-05-09 11:22:54,28.21,51.99,42.18,0.0,0,0,normal
1778314975202,2026-05-09 11:22:55,27.95,52.33,42.11,0.0,0,0,normal
1778314976203,2026-05-09 11:22:56,27.79,51.96,42.03,0.0,0,0,normal
1778314977205,2026-05-09 11:22:57,27.84,52.34,41.91,0.0,0,0,normal
1778314978207,2026-05-09 11:22:58,28.17,52.28,41.79,0.0,0,0,normal
1778314979209,2026-05-09 11:22:59,28.12,52.53,41.74,0.0,0,0,normal
1778314980210,2026-05-09 11:23:00,27.92,52.36,41.61,0.0,0,0,normal
1778314981212,2026-05-09 11:23:01,27.9,52.09,41.52,0.0,0,0,normal
1778314982213,2026-05-09 11:23:02,27.83,51.82,41.47,0.0,0,0,normal
1778314983215,2026-05-09 11:23:03,28.04,52.25,41.37,0.0,0,0,normal
1778314984217,2026-05-09 11:23:04,27.82,52.02,41.31,0.0,0,0,normal
1778314985219,2026-05-09 11:23:05,28.05,52.11,41.25,0.0,0,0,normal
1778314986220,2026-05-09 11:23:06,28.01,52.14,41.15,0.0,0,0,normal
1778314987222,2026-05-09 11:23:07,27.93,51.71,41.06,0.0,0,0,normal
1778314988224,2026-05-09 11:23:08,27.71,51.59,40.96,0.0,0,0,normal
1778314989226,2026-05-09 11:23:09,27.71,51.91,40.9,0.0,0,0,normal
1778314990228,2026-05-09 11:23:10,27.52,51.61,40.79,0.0,0,0,normal
1778314991230,2026-05-09 11:23:11,27.67,52.09,40.69,0.0,0,0,normal
1778314992232,2026-05-09 11:23:12,27.68,51.7,40.64,0.0,0,0,normal
1778314993234,2026-05-09 11:23:13,27.47,51.91,40.55,0.0,0,0,normal
1778314994236,2026-05-09 11:23:14,27.45,51.98,40.5,0.0,0,0,normal
1778314995238,2026-05-09 11:23:15,27.62,52.48,40.41,0.0,0,0,normal
1778314996240,2026-05-09 11:23:16,27.61,52.48,40.33,0.0,0,0,normal
1778314997241,2026-05-09 11:23:17,27.38,51.86,40.28,0.0,0,0,normal
1778314998242,2026-05-09 11:23:18,27.62,52.18,40.19,0.0,0,0,normal
1778314999245,2026-05-09 11:23:19,27.52,52.26,40.07,0.0,0,0,normal
1778315000246,2026-05-09 11:23:20,27.55,52.4,39.96,0.0,0,0,normal
1778315001248,2026-05-09 11:23:21,27.55,52.2,39.86,2.3,1,0,normal
1778315002249,2026-05-09 11:23:22,27.19,51.93,40.05,1.64,1,0,normal
1778315003252,2026-05-09 11:23:23,27.06,52.39,40.18,1.53,1,0,normal
1778315004255,2026-05-09 11:23:24,27.05,52.74,40.25,1.65,1,0,normal
1778315005257,2026-05-09 11:23:25,27.32,52.7,40.38,1.98,1,0,normal
1778315006259,2026-05-09 11:23:26,27.17,52.3,40.53,1.83,1,0,normal
1778315007260,2026-05-09 11:23:27,27.14,52.94,40.64,2.23,1,0,normal
1778315008262,2026-05-09 11:23:28,27.09,52.95,40.8,2.56,1,0,normal
1778315009265,2026-05-09 11:23:29,26.97,52.68,40.99,2.26,1,0,normal
1778315010266,2026-05-09 11:23:30,26.73,53.04,41.17,1.54,1,0,normal
1778315011268,2026-05-09 11:23:31,26.65,52.55,41.25,2.29,1,0,normal
1778315012271,2026-05-09 11:23:32,26.91,53.1,41.43,1.91,1,0,normal
1778315013273,2026-05-09 11:23:33,26.74,52.88,41.57,1.83,1,0,normal
1778315014275,2026-05-09 11:23:34,26.41,53.58,41.67,1.75,1,0,normal
1778315015277,2026-05-09 11:23:35,26.55,53.12,41.76,1.81,1,0,normal
1778315016280,2026-05-09 11:23:36,26.7,53.86,41.9,1.63,1,0,normal
1778315017281,2026-05-09 11:23:37,26.29,53.37,42.03,1.66,1,0,normal
1778315018283,2026-05-09 11:23:38,26.12,53.45,42.17,1.68,1,0,normal
1778315019285,2026-05-09 11:23:39,26.19,53.84,42.27,1.98,1,0,normal
1778315020288,2026-05-09 11:23:40,26.15,53.82,42.42,2.52,1,0,normal
1778315021290,2026-05-09 11:23:41,25.94,53.98,42.65,1.94,1,0,normal
1778315022292,2026-05-09 11:23:42,26.07,53.57,42.78,2.3,1,0,normal
1778315023294,2026-05-09 11:23:43,25.85,53.75,42.95,1.79,1,0,normal
1778315024296,2026-05-09 11:23:44,25.72,54.54,43.04,2.01,1,0,normal
1778315025298,2026-05-09 11:23:45,25.61,54.74,43.2,1.97,1,0,normal
1778315026301,2026-05-09 11:23:46,25.53,54.32,43.36,2.32,1,0,normal
1778315027303,2026-05-09 11:23:47,25.49,54.22,43.55,2.31,1,0,normal
1778315028305,2026-05-09 11:23:48,25.67,54.74,43.74,1.68,1,0,normal
1778315029307,2026-05-09 11:23:49,25.75,55.11,43.86,2.17,1,0,normal
1778315030309,2026-05-09 11:23:50,25.61,55.09,44.03,1.62,1,0,normal
1778315031311,2026-05-09 11:23:51,25.54,55.45,44.14,1.78,1,0,normal
1778315032313,2026-05-09 11:23:52,25.07,55.79,44.09,2.27,0,1,flow_while_not_watering
1778315033316,2026-05-09 11:23:53,25.16,55.25,43.99,1.94,0,1,flow_while_not_watering
1778315034320,2026-05-09 11:23:54,24.96,55.51,43.91,2.36,0,1,flow_while_not_watering
1778315035321,2026-05-09 11:23:55,24.91,55.79,43.89,2.2,0,1,flow_while_not_watering
1778315036327,2026-05-09 11:23:56,25.07,55.42,43.82,1.59,0,1,flow_while_not_watering
1778315037332,2026-05-09 11:23:57,24.88,56.09,43.79,2.48,0,1,flow_while_not_watering
1778315038335,2026-05-09 11:23:58,24.78,56.04,43.73,2.26,0,1,flow_while_not_watering
1778315039338,2026-05-09 11:23:59,24.73,56.01,43.65,2.29,0,1,flow_while_not_watering
1778315040344,2026-05-09 11:24:00,24.73,56.41,43.57,1.63,0,1,flow_while_not_watering
1778315041349,2026-05-09 11:24:01,24.59,56.36,43.51,1.95,0,1,flow_while_not_watering
1778315042353,2026-05-09 11:24:02,24.34,56.79,43.48,1.87,0,1,flow_while_not_watering
1778315043355,2026-05-09 11:24:03,24.43,56.68,43.4,2.43,0,1,flow_while_not_watering
1778315044361,2026-05-09 11:24:04,24.2,56.78,43.34,2.14,0,1,flow_while_not_watering
1778315045366,2026-05-09 11:24:05,24.43,56.82,43.28,2.32,0,1,flow_while_not_watering
1778315046373,2026-05-09 11:24:06,24.13,57.17,43.22,1.94,0,1,flow_while_not_watering
1778315047378,2026-05-09 11:24:07,24.03,57.19,43.19,1.73,0,1,flow_while_not_watering
1778315048379,2026-05-09 11:24:08,24.22,58.03,43.18,2.05,0,1,flow_while_not_watering
1778315049386,2026-05-09 11:24:09,24.01,58.12,43.12,1.56,0,1,flow_while_not_watering
1778315050392,2026-05-09 11:24:10,23.65,57.77,43.06,2.33,0,1,flow_while_not_watering
1778315051398,2026-05-09 11:24:11,23.92,57.85,43.03,2.13,0,1,flow_while_not_watering
1778315052399,2026-05-09 11:24:12,23.79,58.58,43.0,2.26,0,1,flow_while_not_watering
1778315053404,2026-05-09 11:24:13,23.56,58.55,42.96,1.85,0,1,flow_while_not_watering
1778315054409,2026-05-09 11:24:14,23.48,58.29,42.96,2.47,0,1,flow_while_not_watering
1778315055414,2026-05-09 11:24:15,23.39,58.93,42.9,2.39,0,1,flow_while_not_watering
1778315056416,2026-05-09 11:24:16,23.16,59.48,42.89,2.28,0,1,flow_while_not_watering
1778315057423,2026-05-09 11:24:17,23.34,59.09,42.88,1.69,0,1,flow_while_not_watering
1778315058426,2026-05-09 11:24:18,23.33,59.76,42.86,1.97,0,1,flow_while_not_watering
1778315059430,2026-05-09 11:24:19,22.89,59.68,42.83,1.54,0,1,flow_while_not_watering
1778315060435,2026-05-09 11:24:20,22.98,59.43,42.8,1.65,0,1,flow_while_not_watering
1778315061437,2026-05-09 11:24:21,22.96,59.63,42.74,2.18,0,1,flow_while_not_watering
1778315062443,2026-05-09 11:24:22,22.95,59.59,42.7,2.24,0,1,flow_while_not_watering
1778315063448,2026-05-09 11:24:23,22.7,60.45,42.66,2.47,0,1,flow_while_not_watering
1778315064451,2026-05-09 11:24:24,22.44,60.01,42.66,1.83,0,1,flow_while_not_watering
1778315065455,2026-05-09 11:24:25,22.44,60.08,42.61,1.87,0,1,flow_while_not_watering
1778315066460,2026-05-09 11:24:26,22.63,60.18,42.61,1.97,0,1,flow_while_not_watering
1778315067466,2026-05-09 11:24:27,22.45,61.05,42.58,0.0,0,0,normal
1778315068472,2026-05-09 11:24:28,22.5,60.5,42.54,0.0,0,0,normal
1778315069475,2026-05-09 11:24:29,22.15,61.07,42.53,0.0,0,0,normal
1778315070480,2026-05-09 11:24:30,22.0,60.86,42.5,0.0,0,0,normal
1778315071485,2026-05-09 11:24:31,22.2,61.15,42.47,0.0,0,0,normal
1778315072491,2026-05-09 11:24:32,21.94,61.42,42.46,0.0,0,0,normal
1778315073495,2026-05-09 11:24:33,22.06,62.09,42.39,0.0,0,0,normal
1778315074500,2026-05-09 11:24:34,21.98,61.73,42.35,0.0,0,0,normal
1778315075506,2026-05-09 11:24:35,22.02,61.67,42.32,0.0,0,0,normal
1778315076511,2026-05-09 11:24:36,21.81,62.39,42.29,0.0,0,0,normal
1778315077513,2026-05-09 11:24:37,21.59,62.58,42.24,0.0,0,0,normal
1778315078518,2026-05-09 11:24:38,21.48,62.26,42.17,0.0,0,0,normal
1778315079522,2026-05-09 11:24:39,21.42,62.99,42.17,0.0,0,0,normal
1778315080528,2026-05-09 11:24:40,21.7,63.13,42.13,0.0,0,0,normal
1778315081534,2026-05-09 11:24:41,21.41,62.86,42.13,0.0,0,0,normal
1778315082540,2026-05-09 11:24:42,21.51,63.06,42.13,0.0,0,0,normal
1778315083541,2026-05-09 11:24:43,21.55,63.46,42.05,0.0,0,0,normal
1778315084544,2026-05-09 11:24:44,21.3,63.61,41.99,0.0,0,0,normal
1778315085545,2026-05-09 11:24:45,21.29,63.27,41.94,0.0,0,0,normal
1778315086547,2026-05-09 11:24:46,20.99,63.89,41.95,0.0,0,0,normal
1778315087549,2026-05-09 11:24:47,20.85,64.05,41.87,0.0,0,0,normal
1778315088551,2026-05-09 11:24:48,20.8,64.47,41.86,0.0,0,0,normal
1778315089552,2026-05-09 11:24:49,21.21,64.6,41.86,0.0,0,0,normal
1778315090554,2026-05-09 11:24:50,20.67,64.79,41.86,0.0,0,0,normal
1778315091556,2026-05-09 11:24:51,20.94,64.84,41.84,0.0,0,0,normal
1778315092557,2026-05-09 11:24:52,20.99,64.88,41.83,0.0,0,0,normal
1778315093559,2026-05-09 11:24:53,20.76,65.27,41.79,0.0,0,0,normal
1778315094561,2026-05-09 11:24:54,20.55,64.48,41.73,0.0,0,0,normal
1778315095563,2026-05-09 11:24:55,20.85,64.62,41.72,0.0,0,0,normal
1778315096564,2026-05-09 11:24:56,20.6,65.23,41.66,0.0,0,0,normal
1778315097566,2026-05-09 11:24:57,20.78,64.89,41.6,0.0,0,0,normal
1778315098568,2026-05-09 11:24:58,20.69,65.49,41.54,0.0,0,0,normal
1778315099570,2026-05-09 11:24:59,20.44,65.51,41.49,0.0,0,0,normal
1778315100573,2026-05-09 11:25:00,20.26,65.27,41.44,0.0,0,0,normal
1778315101578,2026-05-09 11:25:01,20.41,65.63,41.39,0.0,0,0,normal
1778315102584,2026-05-09 11:25:02,20.59,66.09,41.33,0.0,0,0,normal
1778315103586,2026-05-09 11:25:03,20.39,65.57,41.32,0.0,0,0,normal
1778315104588,2026-05-09 11:25:04,20.33,65.73,41.3,0.0,0,0,normal
1778315105593,2026-05-09 11:25:05,20.11,66.42,41.27,0.0,0,0,normal
1778315106599,2026-05-09 11:25:06,20.23,66.49,41.2,0.0,0,0,normal
1778315107603,2026-05-09 11:25:07,20.02,66.71,41.17,0.0,0,0,normal
1778315108605,2026-05-09 11:25:08,20.34,66.74,41.15,0.0,0,0,normal
1778315109611,2026-05-09 11:25:09,20.27,66.77,41.12,0.0,0,0,normal
1778315110614,2026-05-09 11:25:10,20.13,66.76,41.11,0.0,0,0,normal
1778315111618,2026-05-09 11:25:11,19.88,67.16,41.04,0.0,0,0,normal
1778315112620,2026-05-09 11:25:12,19.98,66.67,41.03,0.0,0,0,normal
1778315113624,2026-05-09 11:25:13,19.85,66.94,41.02,0.0,0,0,normal
1778315114630,2026-05-09 11:25:14,20.23,66.73,40.96,0.0,0,0,normal
1778315115636,2026-05-09 11:25:15,19.98,66.95,40.92,0.0,0,0,normal
1778315116638,2026-05-09 11:25:16,20.0,66.82,40.89,0.0,0,0,normal
1778315117643,2026-05-09 11:25:17,20.26,67.58,40.87,0.0,0,0,normal
1778315118648,2026-05-09 11:25:18,19.87,67.27,40.82,0.0,0,0,normal
1778315119655,2026-05-09 11:25:19,20.06,67.9,40.79,0.0,0,0,normal
1778315120657,2026-05-09 11:25:20,20.07,67.81,40.79,0.0,0,0,normal
1778315121663,2026-05-09 11:25:21,20.15,68.05,40.78,0.0,0,0,normal
1778315122668,2026-05-09 11:25:22,19.86,67.13,40.76,0.0,0,0,normal
1778315123674,2026-05-09 11:25:23,20.12,67.42,40.73,0.0,0,0,normal
1778315124675,2026-05-09 11:25:24,20.24,67.22,40.7,0.0,0,0,normal
1778315125680,2026-05-09 11:25:25,20.0,68.12,40.68,0.0,0,0,normal
1778315126683,2026-05-09 11:25:26,19.79,68.01,40.67,0.0,0,0,normal
1778315127688,2026-05-09 11:25:27,19.95,67.46,40.62,0.0,0,0,normal
1778315128690,2026-05-09 11:25:28,19.88,67.45,40.59,0.0,0,0,normal
1778315129697,2026-05-09 11:25:29,20.15,67.95,40.54,0.0,0,0,normal
1778315130702,2026-05-09 11:25:30,19.81,67.69,40.48,0.0,0,0,normal
1778315131708,2026-05-09 11:25:31,19.96,68.19,40.48,0.0,0,0,normal
1778315132714,2026-05-09 11:25:32,20.16,68.42,40.45,0.0,0,0,normal
1778315133716,2026-05-09 11:25:33,20.07,67.6,40.39,0.0,0,0,normal
1778315134722,2026-05-09 11:25:34,20.03,67.72,40.38,0.0,0,0,normal
1778315135727,2026-05-09 11:25:35,19.94,67.84,40.34,0.0,0,0,normal
1778315136730,2026-05-09 11:25:36,20.1,68.26,40.31,0.0,0,0,normal
1778315137732,2026-05-09 11:25:37,20.04,68.14,40.24,0.0,0,0,normal
1778315138735,2026-05-09 11:25:38,20.2,68.38,40.19,0.0,0,0,normal
1778315139742,2026-05-09 11:25:39,20.15,68.28,40.19,0.0,0,0,normal
1778315140744,2026-05-09 11:25:40,20.25,68.08,40.14,0.0,0,0,normal
1778315141746,2026-05-09 11:25:41,20.21,67.68,40.12,0.0,0,0,normal
1778315142753,2026-05-09 11:25:42,20.38,68.44,40.08,0.0,0,0,normal
1778315143758,2026-05-09 11:25:43,20.46,68.2,40.06,0.0,0,0,normal
1778315144761,2026-05-09 11:25:44,20.17,67.74,40.06,0.0,0,0,normal
1778315145768,2026-05-09 11:25:45,20.49,68.23,39.99,0.0,0,0,normal
1778315146772,2026-05-09 11:25:46,20.67,67.49,39.92,2.07,1,0,normal
1778315147776,2026-05-09 11:25:47,20.29,67.98,40.09,1.7,1,0,normal
1778315148779,2026-05-09 11:25:48,20.38,67.48,40.26,1.63,1,0,normal
1778315149785,2026-05-09 11:25:49,20.63,67.49,40.38,2.08,1,0,normal
1778315150790,2026-05-09 11:25:50,20.69,67.63,40.58,1.59,1,0,normal
1778315151792,2026-05-09 11:25:51,20.76,67.28,40.7,2.01,1,0,normal
1778315152795,2026-05-09 11:25:52,20.92,67.6,40.89,1.59,1,0,normal
1778315153797,2026-05-09 11:25:53,20.57,67.94,41.03,1.91,1,0,normal
1778315154803,2026-05-09 11:25:54,20.94,67.15,41.19,1.85,1,0,normal
1778315155804,2026-05-09 11:25:55,20.66,67.16,41.34,1.6,1,0,normal
1778315156806,2026-05-09 11:25:56,20.74,67.55,41.45,1.98,1,0,normal
1778315157808,2026-05-09 11:25:57,21.1,67.03,41.65,1.57,1,0,normal
1778315158810,2026-05-09 11:25:58,21.19,67.37,41.75,2.32,1,0,normal
1778315159812,2026-05-09 11:25:59,21.31,66.72,41.95,1.65,1,0,normal
1778315160813,2026-05-09 11:26:00,21.07,67.4,42.07,2.03,1,0,normal
1778315161815,2026-05-09 11:26:01,21.0,67.48,42.3,2.26,1,0,normal
1778315162817,2026-05-09 11:26:02,21.4,66.49,42.53,1.67,1,0,normal
1778315163818,2026-05-09 11:26:03,21.11,66.38,42.69,2.32,1,0,normal
1778315164820,2026-05-09 11:26:04,21.32,66.92,42.9,1.97,1,0,normal
1778315165822,2026-05-09 11:26:05,21.47,66.51,43.05,1.75,1,0,normal
1778315166824,2026-05-09 11:26:06,21.62,66.31,43.22,1.81,1,0,normal
1778315167826,2026-05-09 11:26:07,21.66,66.21,43.35,2.31,1,0,normal
