timestamp_ms,timestamp,temperature,air_humidity,soil_moisture,water_flow,watering
1778500517583,2026-05-11 14:55:17,24.17,56.87,42.43,1.63,1
1778500518585,2026-05-11 14:55:18,24.36,57.38,42.58,2.47,1
1778500519588,2026-05-11 14:55:19,23.99,57.09,42.81,2.43,1
1778500520592,2026-05-11 14:55:20,23.98,57.17,43.07,2.36,1
1778500521595,2026-05-11 14:55:21,24.05,57.96,43.26,1.53,1
1778500522596,2026-05-11 14:55:22,24.01,58.26,43.38,1.68,1
1778500523598,2026-05-11 14:55:23,23.6,57.52,43.52,1.95,1
1778500524601,2026-05-11 14:55:24,23.57,57.78,43.67,2.08,1
1778500525603,2026-05-11 14:55:25,23.49,58.48,43.85,2.19,1
1778500526606,2026-05-11 14:55:26,23.54,58.75,44.07,2.12,1
1778500527608,2026-05-11 14:55:27,23.21,58.33,44.27,1.59,1
1778500528610,2026-05-11 14:55:28,23.22,58.85,44.43,1.51,1
1778500529614,2026-05-11 14:55:29,23.43,59.48,44.54,1.84,1
1778500530619,2026-05-11 14:55:30,23.3,59.22,44.72,1.72,1
1778500531627,2026-05-11 14:55:31,23.01,58.95,44.85,2.48,1
1778500532631,2026-05-11 14:55:32,22.89,59.33,44.78,0.0,0
1778500533635,2026-05-11 14:55:33,23.09,59.4,44.77,0.0,0
1778500534638,2026-05-11 14:55:34,22.95,59.33,44.71,0.0,0
1778500535642,2026-05-11 14:55:35,22.65,59.62,44.68,0.0,0
1778500536648,2026-05-11 14:55:36,22.64,60.56,44.65,0.0,0
1778500537651,2026-05-11 14:55:37,22.69,60.74,44.61,0.0,0
1778500538654,2026-05-11 14:55:38,22.37,60.68,44.54,0.0,0
1778500539655,2026-05-11 14:55:39,22.49,60.32,44.53,0.0,0
1778500540657,2026-05-11 14:55:40,22.55,60.55,44.53,0.0,0
1778500541661,2026-05-11 14:55:41,22.11,60.6,44.52,0.0,0
1778500542663,2026-05-11 14:55:42,22.38,61.14,44.5,0.0,0
1778500543669,2026-05-11 14:55:43,21.92,61.33,44.43,0.0,0
1778500544672,2026-05-11 14:55:44,22.29,61.85,44.42,0.0,0
1778500545678,2026-05-11 14:55:45,22.18,61.21,44.38,0.0,0
1778500546685,2026-05-11 14:55:46,22.01,62.3,44.35,0.0,0
1778500547691,2026-05-11 14:55:47,21.76,62.26,44.31,0.0,0
1778500548696,2026-05-11 14:55:48,21.64,61.83,44.24,0.0,0
1778500549699,2026-05-11 14:55:49,21.56,61.83,44.22,0.0,0
1778500550705,2026-05-11 14:55:50,21.72,62.24,44.16,0.0,0
1778500551713,2026-05-11 14:55:51,21.35,62.74,44.17,0.0,0
1778500552718,2026-05-11 14:55:52,21.53,63.25,44.13,0.0,0
1778500553725,2026-05-11 14:55:53,21.33,63.3,44.06,0.0,0
1778500554730,2026-05-11 14:55:54,21.55,62.85,44.03,0.0,0
1778500555737,2026-05-11 14:55:55,21.22,63.48,44.04,0.0,0
1778500556739,2026-05-11 14:55:56,21.28,63.06,43.98,0.0,0
1778500557743,2026-05-11 14:55:57,21.41,63.09,43.93,0.0,0
1778500558745,2026-05-11 14:55:58,20.95,64.14,43.88,0.0,0
1778500559750,2026-05-11 14:55:59,21.26,63.9,43.82,0.0,0
1778500560757,2026-05-11 14:56:00,20.97,63.9,43.78,0.0,0
1778500561761,2026-05-11 14:56:01,21.11,63.97,43.71,0.0,0
1778500562767,2026-05-11 14:56:02,21.03,63.87,43.65,0.0,0
1778500563771,2026-05-11 14:56:03,21.09,64.5,43.61,0.0,0
1778500564775,2026-05-11 14:56:04,20.72,64.49,43.54,0.0,0
1778500565782,2026-05-11 14:56:05,20.56,64.56,43.51,0.0,0
1778500566790,2026-05-11 14:56:06,20.51,64.98,43.5,0.0,0
1778500567794,2026-05-11 14:56:07,20.77,65.32,43.46,0.0,0
1778500568801,2026-05-11 14:56:08,20.43,64.67,43.39,0.0,0
1778500569807,2026-05-11 14:56:09,20.47,65.62,43.34,0.0,0
1778500570810,2026-05-11 14:56:10,20.3,65.07,43.31,0.0,0
1778500571819,2026-05-11 14:56:11,20.42,65.43,43.27,0.0,0
1778500572824,2026-05-11 14:56:12,20.43,66.07,43.23,0.0,0
1778500573827,2026-05-11 14:56:13,20.32,65.73,43.18,0.0,0
1778500574832,2026-05-11 14:56:14,20.47,66.29,43.15,0.0,0
1778500575838,2026-05-11 14:56:15,20.26,65.87,43.12,0.0,0
1778500576841,2026-05-11 14:56:16,20.12,65.97,43.1,0.0,0
1778500577844,2026-05-11 14:56:17,20.17,66.46,43.09,0.0,0
1778500578849,2026-05-11 14:56:18,20.26,66.38,43.05,0.0,0
1778500579855,2026-05-11 14:56:19,20.03,66.33,43.03,0.0,0
1778500580860,2026-05-11 14:56:20,20.09,66.73,42.96,0.0,0
1778500581868,2026-05-11 14:56:21,20.26,66.39,42.9,0.0,0
1778500582871,2026-05-11 14:56:22,20.19,66.21,42.83,0.0,0
1778500583877,2026-05-11 14:56:23,20.11,66.96,42.79,0.0,0
1778500584881,2026-05-11 14:56:24,20.04,66.62,42.77,0.0,0
1778500585884,2026-05-11 14:56:25,19.96,66.72,42.74,0.0,0
1778500586891,2026-05-11 14:56:26,20.24,66.62,42.7,0.0,0
1778500587893,2026-05-11 14:56:27,20.25,67.23,42.67,0.0,0
1778500588895,2026-05-11 14:56:28,20.21,67.62,42.6,0.0,0
1778500589897,2026-05-11 14:56:29,20.16,67.16,42.59,0.0,0
1778500590901,2026-05-11 14:56:30,19.79,67.72,42.53,0.0,0
1778500591902,2026-05-11 14:56:31,19.9,67.68,42.46,0.0,0
1778500592904,2026-05-11 14:56:32,20.01,66.95,42.44,0.0,0
1778500593905,2026-05-11 14:56:33,19.8,67.11,42.39,0.0,0
1778500594907,2026-05-11 14:56:34,19.92,67.72,42.37,0.0,0
1778500595908,2026-05-11 14:56:35,20.16,67.56,42.34,0.0,0
1778500596910,2026-05-11 14:56:36,20.0,67.16,42.32,0.0,0
1778500597912,2026-05-11 14:56:37,19.91,67.43,42.31,0.0,0
1778500598914,2026-05-11 14:56:38,20.1,67.89,42.27,0.0,0
1778500599918,2026-05-11 14:56:39,19.9,67.61,42.22,0.0,0
1778500600923,2026-05-11 14:56:40,20.14,67.82,42.17,0.0,0
1778500601927,2026-05-11 14:56:41,19.98,67.52,42.17,0.0,0
1778500602932,2026-05-11 14:56:42,20.17,67.73,42.11,0.0,0
1778500603938,2026-05-11 14:56:43,20.17,68.0,42.09,0.0,0
1778500604942,2026-05-11 14:56:44,20.13,68.21,42.08,0.0,0
1778500605946,2026-05-11 14:56:45,19.96,68.27,42.04,0.0,0
1778500606951,2026-05-11 14:56:46,20.03,67.81,42.03,0.0,0
1778500607956,2026-05-11 14:56:47,20.05,68.09,41.99,0.0,0
1778500608961,2026-05-11 14:56:48,20.24,68.21,41.97,0.0,0
1778500609965,2026-05-11 14:56:49,19.99,67.81,41.9,0.0,0
1778500610970,2026-05-11 14:56:50,20.32,67.91,41.83,0.0,0
1778500611977,2026-05-11 14:56:51,20.21,68.09,41.78,0.0,0
1778500612980,2026-05-11 14:56:52,20.19,68.07,41.71,0.0,0
1778500613986,2026-05-11 14:56:53,20.06,68.3,41.65,0.0,0
1778500614991,2026-05-11 14:56:54,20.2,68.46,41.62,0.0,0
1778500615997,2026-05-11 14:56:55,20.15,67.47,41.58,0.0,0
1778500617004,2026-05-11 14:56:57,20.19,67.63,41.53,0.0,0
1778500618009,2026-05-11 14:56:58,20.38,68.23,41.49,0.0,0
1778500619011,2026-05-11 14:56:59,20.47,67.99,41.47,0.0,0
1778500620014,2026-05-11 14:57:00,20.7,68.11,41.43,0.0,0
1778500621017,2026-05-11 14:57:01,20.4,67.34,41.4,0.0,0
1778500622023,2026-05-11 14:57:02,20.46,67.36,41.34,0.0,0
1778500623028,2026-05-11 14:57:03,20.81,68.14,41.29,0.0,0
1778500624034,2026-05-11 14:57:04,20.42,67.92,41.24,0.0,0
1778500625040,2026-05-11 14:57:05,20.6,67.9,41.19,0.0,0
1778500626047,2026-05-11 14:57:06,20.96,67.21,41.19,0.0,0
1778500627055,2026-05-11 14:57:07,20.6,67.45,41.15,0.0,0
1778500628060,2026-05-11 14:57:08,20.64,67.62,41.14,0.0,0
1778500629067,2026-05-11 14:57:09,20.7,67.29,41.14,0.0,0
1778500630073,2026-05-11 14:57:10,20.92,67.49,41.15,0.0,0
1778500631078,2026-05-11 14:57:11,21.26,67.07,41.12,0.0,0
1778500632082,2026-05-11 14:57:12,20.93,67.39,41.09,0.0,0
1778500633088,2026-05-11 14:57:13,21.21,66.69,41.02,0.0,0
1778500634094,2026-05-11 14:57:14,21.02,66.64,40.95,0.0,0
1778500635100,2026-05-11 14:57:15,21.37,67.16,40.92,0.0,0
1778500636105,2026-05-11 14:57:16,21.11,67.06,40.87,0.0,0
1778500637111,2026-05-11 14:57:17,21.44,66.66,40.85,0.0,0
1778500638113,2026-05-11 14:57:18,21.49,66.54,40.78,0.0,0
1778500639115,2026-05-11 14:57:19,21.76,66.46,40.73,0.0,0
1778500640120,2026-05-11 14:57:20,21.39,66.47,40.68,0.0,0
1778500641126,2026-05-11 14:57:21,21.89,66.62,40.64,0.0,0
1778500642132,2026-05-11 14:57:22,21.83,66.24,40.62,0.0,0
1778500643138,2026-05-11 14:57:23,21.86,66.27,40.6,0.0,0
1778500644144,2026-05-11 14:57:24,22.03,65.81,40.53,0.0,0
1778500645150,2026-05-11 14:57:25,21.85,66.45,40.5,0.0,0
1778500646154,2026-05-11 14:57:26,21.96,65.94,40.49,0.0,0
1778500647159,2026-05-11 14:57:27,22.15,65.61,40.48,0.0,0
1778500648164,2026-05-11 14:57:28,22.3,65.39,40.43,0.0,0
1778500649172,2026-05-11 14:57:29,22.46,65.51,40.4,0.0,0
1778500650177,2026-05-11 14:57:30,22.47,65.17,40.33,0.0,0
1778500651183,2026-05-11 14:57:31,22.34,65.38,40.31,0.0,0
1778500652188,2026-05-11 14:57:32,22.5,64.73,40.31,0.0,0
1778500653192,2026-05-11 14:57:33,22.32,64.69,40.3,0.0,0
1778500654194,2026-05-11 14:57:34,22.64,65.36,40.26,0.0,0
1778500655200,2026-05-11 14:57:35,22.67,64.76,40.19,0.0,0
1778500656206,2026-05-11 14:57:36,22.99,64.32,40.15,0.0,0
1778500657211,2026-05-11 14:57:37,22.94,64.11,40.08,0.0,0
1778500658214,2026-05-11 14:57:38,22.79,64.08,40.05,0.0,0
1778500659218,2026-05-11 14:57:39,22.79,64.45,39.99,0.0,0
1778500660222,2026-05-11 14:57:40,22.89,63.74,39.96,2.32,1
1778500661228,2026-05-11 14:57:41,23.33,64.41,40.19,2.1,1
1778500662231,2026-05-11 14:57:42,23.04,64.16,40.36,1.71,1
1778500663237,2026-05-11 14:57:43,23.39,63.27,40.5,1.96,1
1778500664242,2026-05-11 14:57:44,23.47,63.33,40.71,1.85,1
1778500665247,2026-05-11 14:57:45,23.63,63.09,40.84,1.71,1
1778500666251,2026-05-11 14:57:46,23.76,63.72,41.0,2.24,1
1778500667259,2026-05-11 14:57:47,23.5,63.13,41.21,2.11,1
1778500668263,2026-05-11 14:57:48,23.99,63.43,41.43,1.87,1
1778500669269,2026-05-11 14:57:49,23.81,62.51,41.63,1.96,1
1778500670275,2026-05-11 14:57:50,23.89,62.71,41.77,1.88,1
1778500671280,2026-05-11 14:57:51,24.2,62.72,41.92,1.87,1
1778500672285,2026-05-11 14:57:52,24.15,61.94,42.11,2.5,1
1778500673291,2026-05-11 14:57:53,24.28,61.9,42.33,1.72,1
1778500674298,2026-05-11 14:57:54,24.28,61.91,42.49,2.42,1
1778500675300,2026-05-11 14:57:55,24.44,62.1,42.68,2.25,1
1778500676306,2026-05-11 14:57:56,24.22,61.39,42.9,2.45,1
1778500677315,2026-05-11 14:57:57,24.28,61.25,43.12,1.65,1
1778500678319,2026-05-11 14:57:58,24.68,61.62,43.23,1.47,1
1778500679325,2026-05-11 14:57:59,24.8,61.15,43.38,2.03,1
1778500680329,2026-05-11 14:58:00,24.54,60.97,43.58,1.64,1
1778500681331,2026-05-11 14:58:01,24.73,61.33,43.7,1.86,1
1778500682335,2026-05-11 14:58:02,24.69,60.18,43.85,1.52,1
1778500683338,2026-05-11 14:58:03,25.02,60.64,43.96,2.1,1
1778500684340,2026-05-11 14:58:04,25.22,60.57,44.19,2.52,1
1778500685342,2026-05-11 14:58:05,25.36,60.23,44.42,2.25,1
1778500686345,2026-05-11 14:58:06,25.13,59.77,44.62,2.07,1
1778500687347,2026-05-11 14:58:07,25.55,59.98,44.78,2.03,1
1778500688348,2026-05-11 14:58:08,25.39,60.08,44.93,1.95,1
1778500689350,2026-05-11 14:58:09,25.68,59.24,45.11,2.34,1
1778500690352,2026-05-11 14:58:10,25.39,58.97,45.09,0.0,0
1778500691354,2026-05-11 14:58:11,25.55,59.2,45.05,0.0,0
1778500692358,2026-05-11 14:58:12,25.86,59.46,44.99,0.0,0
1778500693360,2026-05-11 14:58:13,25.99,58.83,44.91,0.0,0
1778500694362,2026-05-11 14:58:14,26.03,58.91,44.86,0.0,0
1778500695364,2026-05-11 14:58:15,26.12,58.97,44.81,0.0,0
1778500696366,2026-05-11 14:58:16,25.77,57.85,44.78,0.0,0
1778500697369,2026-05-11 14:58:17,26.25,58.17,44.71,0.0,0
1778500698370,2026-05-11 14:58:18,25.93,58.21,44.67,0.0,0
1778500699372,2026-05-11 14:58:19,26.23,57.7,44.6,0.0,0
1778500700374,2026-05-11 14:58:20,26.31,57.32,44.58,0.0,0
1778500701376,2026-05-11 14:58:21,26.4,57.16,44.51,0.0,0
1778500702378,2026-05-11 14:58:22,26.41,57.59,44.47,0.0,0
1778500703380,2026-05-11 14:58:23,26.46,57.6,44.4,0.0,0
1778500704381,2026-05-11 14:58:24,26.54,57.54,44.36,0.0,0
1778500705383,2026-05-11 14:58:25,26.38,56.65,44.26,0.0,0
1778500706386,2026-05-11 14:58:26,26.68,57.13,44.21,0.0,0
1778500707388,2026-05-11 14:58:27,26.97,56.34,44.13,0.0,0
1778500708390,2026-05-11 14:58:28,26.99,56.6,44.09,0.0,0
1778500709392,2026-05-11 14:58:29,27.05,56.02,43.99,0.0,0
1778500710393,2026-05-11 14:58:30,27.14,56.52,43.88,0.0,0
1778500711395,2026-05-11 14:58:31,26.81,55.83,43.79,0.0,0
1778500712397,2026-05-11 14:58:32,27.16,55.85,43.75,0.0,0
1778500713398,2026-05-11 14:58:33,27.27,55.92,43.68,0.0,0
1778500714400,2026-05-11 14:58:34,26.93,55.77,43.62,0.0,0
1778500715401,2026-05-11 14:58:35,27.41,55.2,43.54,0.0,0
1778500716403,2026-05-11 14:58:36,27.31,55.43,43.48,0.0,0
1778500717406,2026-05-11 14:58:37,27.38,55.54,43.42,0.0,0
1778500718408,2026-05-11 14:58:38,27.5,55.26,43.34,0.0,0
1778500719410,2026-05-11 14:58:39,27.57,54.77,43.27,0.0,0
1778500720420,2026-05-11 14:58:40,27.44,55.22,43.19,0.0,0
1778500721422,2026-05-11 14:58:41,27.61,55.12,43.09,0.0,0
1778500722424,2026-05-11 14:58:42,27.53,54.16,43.02,0.0,0
1778500723426,2026-05-11 14:58:43,27.77,54.79,42.92,0.0,0
1778500724427,2026-05-11 14:58:44,27.78,54.73,42.86,0.0,0
1778500725429,2026-05-11 14:58:45,27.53,54.56,42.77,0.0,0
1778500726430,2026-05-11 14:58:46,27.89,54.31,42.7,0.0,0
1778500727435,2026-05-11 14:58:47,27.8,53.97,42.6,0.0,0
1778500728437,2026-05-11 14:58:48,27.97,53.66,42.52,0.0,0
1778500729438,2026-05-11 14:58:49,27.91,53.9,42.42,0.0,0
1778500730441,2026-05-11 14:58:50,27.53,53.2,42.34,0.0,0
1778500731442,2026-05-11 14:58:51,27.81,53.77,42.25,0.0,0
1778500732444,2026-05-11 14:58:52,27.89,53.04,42.16,0.0,0
1778500733446,2026-05-11 14:58:53,27.71,53.75,42.11,0.0,0
1778500734450,2026-05-11 14:58:54,28.04,53.19,41.98,0.0,0
1778500735452,2026-05-11 14:58:55,27.91,53.0,41.93,0.0,0
1778500736453,2026-05-11 14:58:56,27.71,53.13,41.86,0.0,0
1778500737455,2026-05-11 14:58:57,27.97,52.53,41.8,0.0,0
1778500738458,2026-05-11 14:58:58,28.19,52.91,41.68,0.0,0
1778500739459,2026-05-11 14:58:59,27.93,52.46,41.61,0.0,0
1778500740461,2026-05-11 14:59:00,27.74,52.48,41.52,0.0,0
1778500741462,2026-05-11 14:59:01,27.76,52.22,41.44,0.0,0
1778500742464,2026-05-11 14:59:02,27.97,52.73,41.37,0.0,0
1778500743466,2026-05-11 14:59:03,28.05,52.71,41.29,0.0,0
1778500744467,2026-05-11 14:59:04,27.82,52.58,41.18,0.0,0
1778500745469,2026-05-11 14:59:05,27.87,52.3,41.07,0.0,0
1778500746470,2026-05-11 14:59:06,27.91,52.01,40.99,0.0,0
1778500747472,2026-05-11 14:59:07,28.2,51.85,40.9,0.0,0
1778500748474,2026-05-11 14:59:08,28.08,52.14,40.78,0.0,0
1778500749476,2026-05-11 14:59:09,28.09,52.14,40.71,0.0,0
1778500750478,2026-05-11 14:59:10,28.08,52.24,40.59,0.0,0
1778500751480,2026-05-11 14:59:11,27.85,52.01,40.49,0.0,0
1778500752481,2026-05-11 14:59:12,28.16,52.58,40.41,0.0,0
1778500753483,2026-05-11 14:59:13,27.77,51.98,40.35,0.0,0
1778500754484,2026-05-11 14:59:14,28.02,51.72,40.27,0.0,0
1778500755486,2026-05-11 14:59:15,28.05,52.29,40.14,0.0,0
1778500756487,2026-05-11 14:59:16,27.85,51.98,40.09,0.0,0
1778500757489,2026-05-11 14:59:17,27.71,51.92,40.0,0.0,0
1778500758492,2026-05-11 14:59:18,27.73,51.52,39.95,0.0,0
1778500759493,2026-05-11 14:59:19,27.78,52.3,39.86,1.65,1
1778500760495,2026-05-11 14:59:20,27.75,51.92,39.97,2.46,1
1778500761496,2026-05-11 14:59:21,27.56,52.19,40.16,2.32,1
1778500762498,2026-05-11 14:59:22,27.91,51.87,40.33,2.19,1
1778500763500,2026-05-11 14:59:23,27.72,51.67,40.49,2.09,1
1778500764502,2026-05-11 14:59:24,27.91,52.29,40.61,2.07,1
1778500765504,2026-05-11 14:59:25,27.73,51.76,40.77,1.58,1
1778500766506,2026-05-11 14:59:26,27.7,51.82,40.87,1.45,1
1778500767508,2026-05-11 14:59:27,27.57,52.35,40.97,1.85,1
1778500768509,2026-05-11 14:59:28,27.5,52.44,41.12,1.61,1
1778500769511,2026-05-11 14:59:29,27.77,52.42,41.22,1.96,1
1778500770513,2026-05-11 14:59:30,27.52,52.5,41.34,1.72,1
1778500771514,2026-05-11 14:59:31,27.66,51.8,41.44,2.1,1
1778500772516,2026-05-11 14:59:32,27.33,52.58,41.56,2.11,1
1778500773518,2026-05-11 14:59:33,27.49,52.2,41.71,1.96,1
1778500774520,2026-05-11 14:59:34,27.09,52.62,41.86,1.92,1
1778500775522,2026-05-11 14:59:35,27.5,52.15,42.01,1.9,1
1778500776524,2026-05-11 14:59:36,27.42,52.88,42.15,2.22,1
1778500777525,2026-05-11 14:59:37,27.0,52.92,42.32,1.75,1
1778500778528,2026-05-11 14:59:38,27.18,52.51,42.45,1.65,1
1778500779539,2026-05-11 14:59:39,27.05,52.93,42.59,1.86,1
1778500780545,2026-05-11 14:59:40,26.93,52.8,42.7,1.82,1
1778500781546,2026-05-11 14:59:41,27.0,52.99,42.81,2.02,1
1778500782548,2026-05-11 14:59:42,27.12,52.27,42.97,1.95,1
1778500783549,2026-05-11 14:59:43,26.7,53.04,43.08,1.72,1
1778500784551,2026-05-11 14:59:44,26.63,53.28,43.23,2.24,1
1778500785552,2026-05-11 14:59:45,26.88,53.29,43.42,2.04,1
1778500786554,2026-05-11 14:59:46,26.55,53.45,43.55,2.12,1
1778500787555,2026-05-11 14:59:47,26.63,53.29,43.72,1.8,1
1778500788557,2026-05-11 14:59:48,26.61,52.97,43.81,2.44,1
1778500789558,2026-05-11 14:59:49,26.65,53.47,43.69,0.0,0
1778500790560,2026-05-11 14:59:50,26.46,53.83,43.59,0.0,0
1778500791565,2026-05-11 14:59:51,26.22,53.72,43.49,0.0,0
1778500792567,2026-05-11 14:59:52,26.24,53.68,43.45,0.0,0
1778500793571,2026-05-11 14:59:53,26.26,53.33,43.37,0.0,0
1778500794576,2026-05-11 14:59:54,26.21,53.44,43.32,0.0,0
1778500795578,2026-05-11 14:59:55,26.28,54.08,43.26,0.0,0
1778500796580,2026-05-11 14:59:56,25.95,54.04,43.22,0.0,0
1778500797583,2026-05-11 14:59:57,25.69,54.0,43.16,0.0,0
1778500798584,2026-05-11 14:59:58,26.07,53.8,43.06,0.0,0
1778500799589,2026-05-11 14:59:59,25.58,54.67,42.98,0.0,0
1778500800591,2026-05-11 15:00:00,25.49,54.53,42.94,0.0,0
1778500801593,2026-05-11 15:00:01,25.59,54.79,42.85,0.0,0
1778500802594,2026-05-11 15:00:02,25.4,54.33,42.75,0.0,0
1778500803596,2026-05-11 15:00:03,25.68,54.51,42.68,0.0,0
1778500804598,2026-05-11 15:00:04,25.32,54.65,42.59,0.0,0
1778500805602,2026-05-11 15:00:05,25.27,55.62,42.54,0.0,0
1778500806606,2026-05-11 15:00:06,25.39,55.4,42.51,0.0,0
1778500807612,2026-05-11 15:00:07,25.23,55.91,42.45,0.0,0
1778500808613,2026-05-11 15:00:08,25.14,55.22,42.43,0.0,0
1778500809615,2026-05-11 15:00:09,24.77,55.27,42.38,0.0,0
1778500810617,2026-05-11 15:00:10,24.96,55.83,42.3,0.0,0
1778500811621,2026-05-11 15:00:11,24.76,56.43,42.27,0.0,0
1778500812626,2026-05-11 15:00:12,24.79,56.44,42.24,0.0,0
1778500813628,2026-05-11 15:00:13,24.76,56.27,42.16,0.0,0
1778500814631,2026-05-11 15:00:14,24.57,56.08,42.09,0.0,0
1778500815633,2026-05-11 15:00:15,24.65,57.09,42.08,0.0,0
1778500816634,2026-05-11 15:00:16,24.38,57.18,42.05,0.0,0
1778500817636,2026-05-11 15:00:17,24.32,56.71,41.99,0.0,0
1778500818641,2026-05-11 15:00:18,24.47,56.75,41.97,0.0,0
1778500819642,2026-05-11 15:00:19,24.19,57.65,41.96,0.0,0
1778500820647,2026-05-11 15:00:20,24.02,57.04,41.91,0.0,0
1778500821650,2026-05-11 15:00:21,23.96,57.18,41.86,0.0,0
1778500822653,2026-05-11 15:00:22,23.69,58.05,41.78,0.0,0
1778500823658,2026-05-11 15:00:23,23.87,58.3,41.73,0.0,0
1778500824662,2026-05-11 15:00:24,23.87,57.52,41.73,0.0,0
1778500825664,2026-05-11 15:00:25,23.79,57.97,41.7,0.0,0
1778500826667,2026-05-11 15:00:26,23.74,58.14,41.65,0.0,0
1778500827672,2026-05-11 15:00:27,23.43,58.54,41.63,0.0,0
1778500828677,2026-05-11 15:00:28,23.55,59.16,41.59,0.0,0
1778500829682,2026-05-11 15:00:29,23.55,59.26,41.59,0.0,0
1778500830687,2026-05-11 15:00:30,23.25,59.24,41.53,0.0,0
1778500831692,2026-05-11 15:00:31,23.36,58.8,41.5,0.0,0
1778500832700,2026-05-11 15:00:32,22.89,59.14,41.44,0.0,0
1778500833705,2026-05-11 15:00:33,23.09,59.85,41.4,0.0,0
1778500834710,2026-05-11 15:00:34,23.04,60.01,41.39,0.0,0
1778500835713,2026-05-11 15:00:35,22.61,60.22,41.39,0.0,0
1778500836716,2026-05-11 15:00:36,22.88,59.91,41.33,0.0,0
1778500837719,2026-05-11 15:00:37,22.66,60.24,41.3,0.0,0
1778500838722,2026-05-11 15:00:38,22.4,59.96,41.3,0.0,0
1778500839724,2026-05-11 15:00:39,22.67,60.55,41.22,0.0,0
1778500840727,2026-05-11 15:00:40,22.67,60.8,41.19,0.0,0
1778500841730,2026-05-11 15:00:41,22.42,61.3,41.19,0.0,0
1778500842732,2026-05-11 15:00:42,22.31,60.53,41.13,0.0,0
1778500843737,2026-05-11 15:00:43,22.2,61.39,41.12,0.0,0
1778500844743,2026-05-11 15:00:44,21.93,61.82,41.05,0.0,0
1778500845748,2026-05-11 15:00:45,22.27,61.39,41.03,0.0,0
1778500846752,2026-05-11 15:00:46,21.94,61.47,41.02,0.0,0
1778500847758,2026-05-11 15:00:47,21.82,61.97,41.01,0.0,0
1778500848764,2026-05-11 15:00:48,21.86,62.07,40.99,0.0,0
1778500849766,2026-05-11 15:00:49,21.92,61.83,40.93,0.0,0
1778500850768,2026-05-11 15:00:50,21.79,62.59,40.87,0.0,0
1778500851770,2026-05-11 15:00:51,21.4,62.02,40.83,0.0,0
1778500852772,2026-05-11 15:00:52,21.51,62.75,40.78,0.0,0
1778500853774,2026-05-11 15:00:53,21.61,62.36,40.74,0.0,0
1778500854775,2026-05-11 15:00:54,21.52,63.29,40.69,0.0,0
1778500855777,2026-05-11 15:00:55,21.19,63.17,40.65,0.0,0
1778500856779,2026-05-11 15:00:56,21.29,62.81,40.65,0.0,0
1778500857781,2026-05-11 15:00:57,21.21,63.29,40.64,0.0,0
1778500858783,2026-05-11 15:00:58,21.31,63.95,40.63,0.0,0
1778500859785,2026-05-11 15:00:59,21.21,63.55,40.63,0.0,0
1778500860786,2026-05-11 15:01:00,21.16,64.11,40.58,0.0,0
1778500861792,2026-05-11 15:01:01,21.15,64.21,40.53,0.0,0
1778500862798,2026-05-11 15:01:02,20.91,64.46,40.47,0.0,0
1778500863805,2026-05-11 15:01:03,20.7,63.9,40.45,0.0,0
1778500864811,2026-05-11 15:01:04,21.01,63.95,40.41,0.0,0
1778500865817,2026-05-11 15:01:05,20.93,64.59,40.38,0.0,0
1778500866822,2026-05-11 15:01:06,20.95,65.11,40.32,0.0,0
1778500867828,2026-05-11 15:01:07,20.51,65.29,40.27,0.0,0
1778500868836,2026-05-11 15:01:08,20.49,64.8,40.22,0.0,0
1778500869838,2026-05-11 15:01:09,20.76,65.15,40.21,0.0,0
1778500870841,2026-05-11 15:01:10,20.7,65.29,40.18,0.0,0
1778500871844,2026-05-11 15:01:11,20.43,65.34,40.1,0.0,0
1778500872847,2026-05-11 15:01:12,20.35,65.89,40.06,0.0,0
1778500873848,2026-05-11 15:01:13,20.25,65.23,40.05,0.0,0
1778500874851,2026-05-11 15:01:14,20.26,66.13,40.02,0.0,0
1778500875854,2026-05-11 15:01:15,20.24,65.98,40.02,0.0,0
1778500876858,2026-05-11 15:01:16,20.51,65.46,39.97,0.0,0
1778500877860,2026-05-11 15:01:17,20.5,65.71,39.93,2.21,1
1778500878868,2026-05-11 15:01:18,20.13,65.88,40.14,2.06,1
1778500879874,2026-05-11 15:01:19,20.2,66.09,40.33,1.76,1
1778500880880,2026-05-11 15:01:20,20.04,66.28,40.46,2.35,1
1778500881885,2026-05-11 15:01:21,19.97,66.65,40.66,2.32,1
1778500882892,2026-05-11 15:01:22,20.42,66.9,40.87,2.4,1
1778500883896,2026-05-11 15:01:23,20.21,66.31,41.13,2.1,1
1778500884903,2026-05-11 15:01:24,20.37,66.99,41.31,2.01,1
1778500885907,2026-05-11 15:01:25,20.23,66.39,41.52,1.98,1
1778500886909,2026-05-11 15:01:26,20.12,67.01,41.72,2.31,1
1778500887916,2026-05-11 15:01:27,20.1,67.19,41.97,2.36,1
1778500888922,2026-05-11 15:01:28,19.96,67.5,42.2,1.64,1
1778500889925,2026-05-11 15:01:29,20.15,67.3,42.34,1.89,1
1778500890930,2026-05-11 15:01:30,20.21,67.64,42.52,2.07,1
1778500891936,2026-05-11 15:01:31,20.06,66.93,42.68,2.26,1
1778500892939,2026-05-11 15:01:32,20.09,67.29,42.87,2.16,1
1778500893945,2026-05-11 15:01:33,20.0,67.31,43.06,1.84,1
1778500894951,2026-05-11 15:01:34,19.78,67.15,43.19,1.89,1
