timestamp_ms,timestamp,temperature,air_humidity,soil_moisture,water_flow,watering,is_anomaly,anomaly_type,soil_moisture_change,soil_moisture_change_10,soil_moisture_std_10
1778314839914,2026-05-09 11:20:39,20.23,68.22,42.72,0.0,0,0,normal,0.0,-0.28999999999999915,0.08202980487958324
1778314840919,2026-05-09 11:20:40,20.52,68.16,42.67,0.0,0,0,normal,-0.04999999999999716,-0.28000000000000114,0.08717797886908897
1778314841925,2026-05-09 11:20:41,20.24,68.25,42.62,0.0,0,0,normal,-0.05000000000000426,-0.3300000000000054,0.09068259663816214
1778314842926,2026-05-09 11:20:42,20.33,68.41,42.56,0.0,0,0,normal,-0.05999999999999517,-0.3299999999999983,0.10405126941262997
1778314843928,2026-05-09 11:20:43,20.17,67.91,42.51,0.0,0,0,normal,-0.05000000000000426,-0.35999999999999943,0.1170754742308877
1778314844930,2026-05-09 11:20:44,20.53,67.64,42.47,0.0,0,0,normal,-0.03999999999999915,-0.39000000000000057,0.1254724405320221
1778314845932,2026-05-09 11:20:45,20.24,67.44,42.43,0.0,0,0,normal,-0.03999999999999915,-0.39000000000000057,0.1336662510374359
1778314846933,2026-05-09 11:20:46,20.35,67.91,42.43,0.0,0,0,normal,0.0,-0.38000000000000256,0.13079245645835344
1778314847936,2026-05-09 11:20:47,20.57,67.45,42.4,0.0,0,0,normal,-0.030000000000001137,-0.39000000000000057,0.12311241475342029
1778314848939,2026-05-09 11:20:48,20.77,68.18,42.38,0.0,0,0,normal,-0.01999999999999602,-0.3399999999999963,0.11873874215540273
1778314849940,2026-05-09 11:20:49,20.52,67.53,42.37,0.0,0,0,normal,-0.010000000000005116,-0.3500000000000014,0.10351596763456913
1778314850942,2026-05-09 11:20:50,20.8,67.95,42.36,0.0,0,0,normal,-0.00999999999999801,-0.3100000000000023,0.0866730766847137
1778314851944,2026-05-09 11:20:51,20.67,67.95,42.29,0.0,0,0,normal,-0.07000000000000028,-0.3299999999999983,0.07845734863819148
1778314852946,2026-05-09 11:20:52,20.88,67.93,42.26,0.0,0,0,normal,-0.030000000000001137,-0.30000000000000426,0.07630348761365809
1778314853948,2026-05-09 11:20:53,20.86,67.26,42.2,0.0,0,0,normal,-0.05999999999999517,-0.30999999999999517,0.08464960457880141
1778314854950,2026-05-09 11:20:54,20.84,67.42,42.13,0.0,0,0,normal,-0.07000000000000028,-0.3399999999999963,0.10168032695014213
1778314855953,2026-05-09 11:20:55,20.81,67.11,42.07,0.0,0,0,normal,-0.060000000000002274,-0.35999999999999943,0.12206100478324505
1778314856955,2026-05-09 11:20:56,21.04,67.07,42.03,0.0,0,0,normal,-0.03999999999999915,-0.3999999999999986,0.1355195762809582
1778314857956,2026-05-09 11:20:57,21.16,66.84,42.01,0.0,0,0,normal,-0.020000000000003126,-0.39000000000000057,0.14313940368994152
1778314858964,2026-05-09 11:20:58,20.84,67.5,41.97,0.0,0,0,normal,-0.03999999999999915,-0.4100000000000037,0.14768209099221
1778314859983,2026-05-09 11:20:59,21.12,67.19,41.95,0.0,0,0,normal,-0.01999999999999602,-0.4199999999999946,0.14384018909831817
1778314860985,2026-05-09 11:21:00,21.26,66.78,41.93,0.0,0,0,normal,-0.020000000000003126,-0.4299999999999997,0.13005981529821026
1778314861987,2026-05-09 11:21:01,21.35,67.12,41.89,0.0,0,0,normal,-0.03999999999999915,-0.3999999999999986,0.12084884957790024
1778314862988,2026-05-09 11:21:02,21.55,66.87,41.84,0.0,0,0,normal,-0.04999999999999716,-0.4199999999999946,0.10992927018911362
1778314863990,2026-05-09 11:21:03,21.53,66.43,41.79,0.0,0,0,normal,-0.05000000000000426,-0.4100000000000037,0.10418466511113879
1778314864992,2026-05-09 11:21:04,21.69,66.25,41.76,0.0,0,0,normal,-0.030000000000001137,-0.37000000000000455,0.10319345371084711
1778314865994,2026-05-09 11:21:05,21.41,66.99,41.72,0.0,0,0,normal,-0.03999999999999915,-0.3500000000000014,0.10743990568324623
1778314866995,2026-05-09 11:21:06,21.43,66.69,41.71,0.0,0,0,normal,-0.00999999999999801,-0.3200000000000003,0.10842816362258019
1778314867997,2026-05-09 11:21:07,21.58,66.53,41.66,0.0,0,0,normal,-0.05000000000000426,-0.3500000000000014,0.11003029885705566
1778314868999,2026-05-09 11:21:08,21.51,65.85,41.63,0.0,0,0,normal,-0.02999999999999403,-0.3399999999999963,0.11173381065889816
1778314870001,2026-05-09 11:21:10,21.88,65.67,41.59,0.0,0,0,normal,-0.03999999999999915,-0.35999999999999943,0.11173381065893491
1778314871003,2026-05-09 11:21:11,22.06,66.1,41.53,0.0,0,0,normal,-0.060000000000002274,-0.3999999999999986,0.11252654007901375
1778314872005,2026-05-09 11:21:12,21.76,65.77,41.52,0.0,0,0,normal,-0.00999999999999801,-0.36999999999999744,0.10824355254058586
1778314873007,2026-05-09 11:21:13,21.85,65.49,41.48,0.0,0,0,normal,-0.04000000000000625,-0.36000000000000654,0.10712920547924715
1778314874009,2026-05-09 11:21:14,22.23,65.35,41.42,0.0,0,0,normal,-0.05999999999999517,-0.36999999999999744,0.11292081788167989
1778314875011,2026-05-09 11:21:15,21.92,65.29,41.37,0.0,0,0,normal,-0.05000000000000426,-0.39000000000000057,0.11944780357019215
1778314876012,2026-05-09 11:21:16,22.26,65.55,41.36,0.0,0,0,normal,-0.00999999999999801,-0.35999999999999943,0.12111060142593333
1778314877014,2026-05-09 11:21:17,22.27,65.06,41.35,0.0,0,0,normal,-0.00999999999999801,-0.35999999999999943,0.11396393191602093
1778314878015,2026-05-09 11:21:18,22.5,65.14,41.28,0.0,0,0,normal,-0.07000000000000028,-0.37999999999999545,0.11470251377654087
1778314879020,2026-05-09 11:21:19,22.2,65.47,41.21,0.0,0,0,normal,-0.07000000000000028,-0.4200000000000017,0.11948500603284029
1778314880022,2026-05-09 11:21:20,22.33,65.17,41.2,0.0,0,0,normal,-0.00999999999999801,-0.39000000000000057,0.11820885471632031
1778314881024,2026-05-09 11:21:21,22.36,64.39,41.19,0.0,0,0,normal,-0.010000000000005116,-0.3400000000000034,0.11659998094157109
1778314882025,2026-05-09 11:21:22,22.46,64.65,41.12,0.0,0,0,normal,-0.07000000000000028,-0.4000000000000057,0.11583513188064562
1778314883027,2026-05-09 11:21:23,22.7,64.65,41.09,0.0,0,0,normal,-0.02999999999999403,-0.38999999999999346,0.11337744239698934
1778314884029,2026-05-09 11:21:24,22.82,64.42,41.03,0.0,0,0,normal,-0.060000000000002274,-0.39000000000000057,0.1187901978749023
1778314885031,2026-05-09 11:21:25,23.04,64.49,40.98,0.0,0,0,normal,-0.05000000000000426,-0.39000000000000057,0.12775410408737597
1778314886033,2026-05-09 11:21:26,22.99,64.63,40.95,0.0,0,0,normal,-0.02999999999999403,-0.4099999999999966,0.12970050972254904
1778314887035,2026-05-09 11:21:27,23.34,63.93,40.87,0.0,0,0,normal,-0.0800000000000054,-0.480000000000004,0.13214470183212332
1778314888037,2026-05-09 11:21:28,23.36,63.91,40.8,0.0,0,0,normal,-0.07000000000000028,-0.480000000000004,0.14299961149940055
1778314889039,2026-05-09 11:21:29,23.02,63.32,40.78,0.0,0,0,normal,-0.01999999999999602,-0.4299999999999997,0.15191006111106564
1778314890041,2026-05-09 11:21:30,23.1,63.22,40.71,0.0,0,0,normal,-0.07000000000000028,-0.490000000000002,0.15942953859900189
1778314891043,2026-05-09 11:21:31,23.63,63.15,40.7,0.0,0,0,normal,-0.00999999999999801,-0.4899999999999949,0.15333695647934123
1778314892044,2026-05-09 11:21:32,23.41,62.92,40.65,0.0,0,0,normal,-0.05000000000000426,-0.46999999999999886,0.15145222935934302
1778314893046,2026-05-09 11:21:33,23.61,63.37,40.6,0.0,0,0,normal,-0.04999999999999716,-0.490000000000002,0.14651886492164504
1778314894048,2026-05-09 11:21:34,23.58,62.87,40.53,0.0,0,0,normal,-0.07000000000000028,-0.5,0.1472752525041541
1778314895050,2026-05-09 11:21:35,23.81,63.22,40.46,0.0,0,0,normal,-0.07000000000000028,-0.519999999999996,0.1515292417696575
1778314896052,2026-05-09 11:21:36,24.01,62.49,40.44,0.0,0,0,normal,-0.020000000000003126,-0.5100000000000051,0.14561745927131933
1778314897054,2026-05-09 11:21:37,24.04,62.58,40.42,0.0,0,0,normal,-0.01999999999999602,-0.44999999999999574,0.14090579989711835
1778314898056,2026-05-09 11:21:38,24.23,61.84,40.38,0.0,0,0,normal,-0.03999999999999915,-0.4199999999999946,0.14024185458696553
1778314899058,2026-05-09 11:21:39,23.98,62.48,40.35,0.0,0,0,normal,-0.030000000000001137,-0.4299999999999997,0.13343329586227504
1778314900060,2026-05-09 11:21:40,24.0,62.09,40.34,0.0,0,0,normal,-0.00999999999999801,-0.36999999999999744,0.12728358539633178
1778314901062,2026-05-09 11:21:41,24.26,61.56,40.28,0.0,0,0,normal,-0.060000000000002274,-0.4200000000000017,0.11815714583280917
1778314902064,2026-05-09 11:21:42,24.53,61.26,40.23,0.0,0,0,normal,-0.05000000000000426,-0.4200000000000017,0.11165920373186211
1778314903066,2026-05-09 11:21:43,24.54,61.54,40.2,0.0,0,0,normal,-0.02999999999999403,-0.3999999999999986,0.10467409740204546
1778314904068,2026-05-09 11:21:44,24.32,61.69,40.16,0.0,0,0,normal,-0.04000000000000625,-0.37000000000000455,0.1044775361301736
1778314905070,2026-05-09 11:21:45,24.79,60.98,40.16,0.0,0,0,normal,0.0,-0.30000000000000426,0.10479609831719175
1778314906072,2026-05-09 11:21:46,24.71,61.42,40.13,0.0,0,0,normal,-0.02999999999999403,-0.30999999999999517,0.1033064481168281
1778314907074,2026-05-09 11:21:47,24.63,60.76,40.06,0.0,0,0,normal,-0.07000000000000028,-0.35999999999999943,0.10598217879683554
1778314908076,2026-05-09 11:21:48,24.71,60.94,40.05,0.0,0,0,normal,-0.010000000000005116,-0.3300000000000054,0.10511369506015898
1778314909078,2026-05-09 11:21:49,24.96,60.62,40.04,0.0,0,0,normal,-0.00999999999999801,-0.3100000000000023,0.10024968828041217
1778314910080,2026-05-09 11:21:50,25.04,60.62,39.97,0.0,0,0,normal,-0.07000000000000028,-0.37000000000000455,0.09670114327887362
1778314911082,2026-05-09 11:21:51,25.21,60.06,39.92,1.52,1,0,normal,-0.04999999999999716,-0.35999999999999943,0.10075272260069008
1778314912084,2026-05-09 11:21:52,24.92,59.78,40.03,2.41,1,0,normal,0.10999999999999943,-0.19999999999999574,0.08954204475063303
1778314913087,2026-05-09 11:21:53,25.1,59.86,40.23,2.49,1,0,normal,0.19999999999999574,0.02999999999999403,0.09466314547624427
1778314914089,2026-05-09 11:21:54,25.16,59.77,40.47,2.1,1,0,normal,0.240000000000002,0.3100000000000023,0.15629032813006244
1778314915090,2026-05-09 11:21:55,25.24,59.24,40.66,1.46,1,0,normal,0.18999999999999773,0.5,0.23542868700943664
1778314916092,2026-05-09 11:21:56,25.53,59.77,40.81,2.08,1,0,normal,0.15000000000000568,0.6799999999999997,0.31263041723107915
1778314917094,2026-05-09 11:21:57,25.64,59.3,40.98,1.59,1,0,normal,0.1699999999999946,0.9199999999999946,0.38580939450609897
1778314918095,2026-05-09 11:21:58,25.48,59.22,41.11,2.13,1,0,normal,0.13000000000000256,1.0600000000000023,0.4455907439695697
1778314919097,2026-05-09 11:21:59,25.62,59.26,41.27,2.16,1,0,normal,0.1600000000000037,1.230000000000004,0.4954066791818496
1778314920099,2026-05-09 11:22:00,25.72,58.49,41.44,2.05,1,0,normal,0.1699999999999946,1.4699999999999989,0.5231485873483881
1778314921101,2026-05-09 11:22:01,26.1,58.01,41.62,1.6,1,0,normal,0.17999999999999972,1.6999999999999957,0.5206150209128847
1778314922102,2026-05-09 11:22:02,25.75,58.18,41.75,1.76,1,0,normal,0.13000000000000256,1.7199999999999989,0.498869833835628
1778314923104,2026-05-09 11:22:03,25.9,57.9,41.93,2.32,1,0,normal,0.17999999999999972,1.7000000000000028,0.4838778541923619
1778314924106,2026-05-09 11:22:04,26.25,58.41,42.1,1.55,1,0,normal,0.1700000000000017,1.6300000000000026,0.4836906725032515
1778314925108,2026-05-09 11:22:05,26.15,57.52,42.19,2.25,1,0,normal,0.0899999999999963,1.5300000000000011,0.47714428286065064
1778314926110,2026-05-09 11:22:06,26.23,57.68,42.42,2.3,1,0,normal,0.23000000000000398,1.6099999999999994,0.4825499398449224
1778314927111,2026-05-09 11:22:07,26.27,57.42,42.64,2.33,1,0,normal,0.21999999999999886,1.6600000000000037,0.4998233021110373
1778314928113,2026-05-09 11:22:08,26.27,57.75,42.8,1.91,1,0,normal,0.1599999999999966,1.6899999999999977,0.508575352222942
1778314929116,2026-05-09 11:22:09,26.43,57.67,42.92,1.83,1,0,normal,0.12000000000000455,1.6499999999999986,0.5073120889110676
1778314930117,2026-05-09 11:22:10,26.73,57.02,43.05,2.46,1,0,normal,0.12999999999999545,1.6099999999999994,0.5014600903580784
1778314931119,2026-05-09 11:22:11,26.58,57.04,43.25,2.09,1,0,normal,0.20000000000000284,1.6300000000000026,0.5055964574415455
1778314932121,2026-05-09 11:22:12,26.52,56.27,43.42,1.8,1,0,normal,0.1700000000000017,1.6700000000000017,0.5043103101152152
1778314933123,2026-05-09 11:22:13,26.49,56.95,43.58,2.22,1,0,normal,0.1599999999999966,1.6499999999999986,0.5044920437646092
1778314934125,2026-05-09 11:22:14,26.97,56.13,43.75,1.87,1,0,normal,0.1700000000000017,1.6499999999999986,0.5064868101820752
1778314935127,2026-05-09 11:22:15,26.96,56.71,43.84,1.77,1,0,normal,0.09000000000000341,1.6500000000000057,0.48067198332650385
1778314936129,2026-05-09 11:22:16,26.71,56.11,43.93,2.29,1,0,normal,0.0899999999999963,1.509999999999998,0.4565036205278053
1778314937131,2026-05-09 11:22:17,26.94,55.99,44.1,1.55,1,0,normal,0.1700000000000017,1.4600000000000009,0.4489790888467109
1778314938132,2026-05-09 11:22:18,26.9,56.04,44.18,2.13,1,0,normal,0.0799999999999983,1.3800000000000026,0.43404556852353526
1778314939135,2026-05-09 11:22:19,27.01,56.15,44.32,2.37,1,0,normal,0.14000000000000057,1.3999999999999986,0.4149912984354074
1778314940137,2026-05-09 11:22:20,26.88,55.25,44.54,2.3,1,0,normal,0.21999999999999886,1.490000000000002,0.4063236258060521
1778314941139,2026-05-09 11:22:21,27.37,55.11,44.74,2.31,1,0,normal,0.20000000000000284,1.490000000000002,0.4181706190849803
1778314942140,2026-05-09 11:22:22,27.31,54.98,44.64,0.0,0,0,normal,-0.10000000000000142,1.2199999999999989,0.394484192049561
1778314943142,2026-05-09 11:22:23,27.47,55.52,44.55,0.0,0,0,normal,-0.09000000000000341,0.9699999999999989,0.35249743891783825
1778314944144,2026-05-09 11:22:24,27.38,55.28,44.51,0.0,0,0,normal,-0.03999999999999915,0.759999999999998,0.30991934434489576
1778314945146,2026-05-09 11:22:25,27.34,55.38,44.47,0.0,0,0,normal,-0.03999999999999915,0.6299999999999955,0.2577595778999364
1778314946148,2026-05-09 11:22:26,27.34,54.87,44.38,0.0,0,0,normal,-0.0899999999999963,0.45000000000000284,0.19972481067494074
1778314947150,2026-05-09 11:22:27,27.59,55.07,44.3,0.0,0,0,normal,-0.0800000000000054,0.19999999999999574,0.16924997948209955
1778314948152,2026-05-09 11:22:28,27.39,54.12,44.23,0.0,0,0,normal,-0.07000000000000028,0.04999999999999716,0.16047152741295095
1778314949154,2026-05-09 11:22:29,27.65,54.36,44.13,0.0,0,0,normal,-0.09999999999999432,-0.18999999999999773,0.18870612072516302
1778314950156,2026-05-09 11:22:30,27.56,54.08,44.09,0.0,0,0,normal,-0.03999999999999915,-0.44999999999999574,0.21624060673045015
1778314951158,2026-05-09 11:22:31,27.44,54.03,43.98,0.0,0,0,normal,-0.11000000000000654,-0.7600000000000051,0.2185711173337187
1778314952160,2026-05-09 11:22:32,27.5,54.06,43.91,0.0,0,0,normal,-0.07000000000000028,-0.730000000000004,0.22461077445037989
1778314953161,2026-05-09 11:22:33,27.56,53.76,43.84,0.0,0,0,normal,-0.06999999999999318,-0.7099999999999937,0.23305697920203308
1778314954163,2026-05-09 11:22:34,27.57,53.6,43.78,0.0,0,0,normal,-0.060000000000002274,-0.7299999999999969,0.23392543921163234
1778314955165,2026-05-09 11:22:35,27.67,53.88,43.72,0.0,0,0,normal,-0.060000000000002274,-0.75,0.2261366351943995
1778314956166,2026-05-09 11:22:36,27.56,54.01,43.61,0.0,0,0,normal,-0.10999999999999943,-0.7700000000000031,0.22708050456797352
1778314957168,2026-05-09 11:22:37,27.6,53.57,43.5,0.0,0,0,normal,-0.10999999999999943,-0.7999999999999972,0.23439994311570767
1778314958170,2026-05-09 11:22:38,27.76,53.1,43.45,0.0,0,0,normal,-0.04999999999999716,-0.779999999999994,0.23439994311575618
1778314959172,2026-05-09 11:22:39,28.03,53.6,43.37,0.0,0,0,normal,-0.0800000000000054,-0.7600000000000051,0.23903742152275437
1778314960174,2026-05-09 11:22:40,27.96,53.23,43.29,0.0,0,0,normal,-0.0799999999999983,-0.8000000000000043,0.2371708245113231
1778314961175,2026-05-09 11:22:41,27.74,53.24,43.22,0.0,0,0,normal,-0.07000000000000028,-0.759999999999998,0.2396502080567127
1778314962177,2026-05-09 11:22:42,28.08,53.38,43.1,0.0,0,0,normal,-0.11999999999999744,-0.8099999999999952,0.24831879151938877
1778314963179,2026-05-09 11:22:43,28.0,52.51,43.03,0.0,0,0,normal,-0.07000000000000028,-0.8100000000000023,0.2528086672202384
1778314964182,2026-05-09 11:22:44,27.88,52.49,42.93,0.0,0,0,normal,-0.10000000000000142,-0.8500000000000014,0.25633311660053293
1778314965183,2026-05-09 11:22:45,27.81,52.64,42.88,0.0,0,0,normal,-0.04999999999999716,-0.8399999999999963,0.2489444382444264
1778314966186,2026-05-09 11:22:46,28.13,52.89,42.83,0.0,0,0,normal,-0.05000000000000426,-0.7800000000000011,0.24152294576883399
1778314967188,2026-05-09 11:22:47,28.04,52.52,42.72,0.0,0,0,normal,-0.10999999999999943,-0.7800000000000011,0.24543838330534973
1778314968190,2026-05-09 11:22:48,27.93,52.17,42.67,0.0,0,0,normal,-0.04999999999999716,-0.7800000000000011,0.23936025846597708
1778314969192,2026-05-09 11:22:49,28.05,52.69,42.61,0.0,0,0,normal,-0.060000000000002274,-0.759999999999998,0.23073794659654198
1778314970193,2026-05-09 11:22:50,27.94,52.77,42.54,0.0,0,0,normal,-0.07000000000000028,-0.75,0.2217130277324223
1778314971195,2026-05-09 11:22:51,28.24,52.3,42.46,0.0,0,0,normal,-0.0799999999999983,-0.759999999999998,0.21197746211349622
1778314972196,2026-05-09 11:22:52,27.92,52.13,42.33,0.0,0,0,normal,-0.13000000000000256,-0.7700000000000031,0.22125902366957298
1778314973198,2026-05-09 11:22:53,27.85,52.39,42.23,0.0,0,0,normal,-0.10000000000000142,-0.8000000000000043,0.23299976156333072
1778314974200,2026-05-09 11:22:54,28.21,51.99,42.18,0.0,0,0,normal,-0.04999999999999716,-0.75,0.2426359870710093
1778314975202,2026-05-09 11:22:55,27.95,52.33,42.11,0.0,0,0,normal,-0.07000000000000028,-0.7700000000000031,0.24665765749256818
1778314976203,2026-05-09 11:22:56,27.79,51.96,42.03,0.0,0,0,normal,-0.0799999999999983,-0.7999999999999972,0.2459358543282901
1778314977205,2026-05-09 11:22:57,27.84,52.34,41.91,0.0,0,0,normal,-0.12000000000000455,-0.8100000000000023,0.2575547406750782
1778314978207,2026-05-09 11:22:58,28.17,52.28,41.79,0.0,0,0,normal,-0.11999999999999744,-0.8800000000000026,0.2697921010288524
1778314979209,2026-05-09 11:22:59,28.12,52.53,41.74,0.0,0,0,normal,-0.04999999999999716,-0.8699999999999974,0.2699711918784133
1778314980210,2026-05-09 11:23:00,27.92,52.36,41.61,0.0,0,0,normal,-0.13000000000000256,-0.9299999999999997,0.27396066222046317
1778314981212,2026-05-09 11:23:01,27.9,52.09,41.52,0.0,0,0,normal,-0.0899999999999963,-0.9399999999999977,0.27472208178826235
1778314982213,2026-05-09 11:23:02,27.83,51.82,41.47,0.0,0,0,normal,-0.05000000000000426,-0.8599999999999994,0.2754168557737931
1778314983215,2026-05-09 11:23:03,28.04,52.25,41.37,0.0,0,0,normal,-0.10000000000000142,-0.8599999999999994,0.28091319339277043
1778314984217,2026-05-09 11:23:04,27.82,52.02,41.31,0.0,0,0,normal,-0.05999999999999517,-0.8699999999999974,0.27552777637741244
1778314985219,2026-05-09 11:23:05,28.05,52.11,41.25,0.0,0,0,normal,-0.060000000000002274,-0.8599999999999994,0.2623822487219634
1778314986220,2026-05-09 11:23:06,28.01,52.14,41.15,0.0,0,0,normal,-0.10000000000000142,-0.8800000000000026,0.24939036780823948
1778314987222,2026-05-09 11:23:07,27.93,51.71,41.06,0.0,0,0,normal,-0.0899999999999963,-0.8499999999999943,0.2434497438441332
1778314988224,2026-05-09 11:23:08,27.71,51.59,40.96,0.0,0,0,normal,-0.10000000000000142,-0.8299999999999983,0.24739532017494353
1778314989226,2026-05-09 11:23:09,27.71,51.91,40.9,0.0,0,0,normal,-0.060000000000002274,-0.8400000000000034,0.24050872010071717
1778314990228,2026-05-09 11:23:10,27.52,51.61,40.79,0.0,0,0,normal,-0.10999999999999943,-0.8200000000000003,0.24760183090342636
1778314991230,2026-05-09 11:23:11,27.67,52.09,40.69,0.0,0,0,normal,-0.10000000000000142,-0.8300000000000054,0.25906884541903175
1778314992232,2026-05-09 11:23:12,27.68,51.7,40.64,0.0,0,0,normal,-0.04999999999999716,-0.8299999999999983,0.2585343304091428
1778314993234,2026-05-09 11:23:13,27.47,51.91,40.55,0.0,0,0,normal,-0.09000000000000341,-0.8200000000000003,0.26238224872229504
1778314994236,2026-05-09 11:23:14,27.45,51.98,40.5,0.0,0,0,normal,-0.04999999999999716,-0.8100000000000023,0.2570105920863723
1778314995238,2026-05-09 11:23:15,27.62,52.48,40.41,0.0,0,0,normal,-0.09000000000000341,-0.8400000000000034,0.24851782855818536
1778314996240,2026-05-09 11:23:16,27.61,52.48,40.33,0.0,0,0,normal,-0.0799999999999983,-0.8200000000000003,0.24258102884549967
1778314997241,2026-05-09 11:23:17,27.38,51.86,40.28,0.0,0,0,normal,-0.04999999999999716,-0.7800000000000011,0.23310703311803713
1778314998242,2026-05-09 11:23:18,27.62,52.18,40.19,0.0,0,0,normal,-0.09000000000000341,-0.7700000000000031,0.22996618108901976
1778314999245,2026-05-09 11:23:19,27.52,52.26,40.07,0.0,0,0,normal,-0.11999999999999744,-0.8299999999999983,0.2305669341240288
1778315000246,2026-05-09 11:23:20,27.55,52.4,39.96,0.0,0,0,normal,-0.10999999999999943,-0.8299999999999983,0.24169769915752368
1778315001248,2026-05-09 11:23:21,27.55,52.2,39.86,2.3,1,0,normal,-0.10000000000000142,-0.8299999999999983,0.25847630452380577
1778315002249,2026-05-09 11:23:22,27.19,51.93,40.05,1.64,1,0,normal,0.18999999999999773,-0.5900000000000034,0.2329997615646554
1778315003252,2026-05-09 11:23:23,27.06,52.39,40.18,1.53,1,0,normal,0.13000000000000256,-0.36999999999999744,0.2021028341114044
1778315004255,2026-05-09 11:23:24,27.05,52.74,40.25,1.65,1,0,normal,0.07000000000000028,-0.25,0.17171035042989297
1778315005257,2026-05-09 11:23:25,27.32,52.7,40.38,1.98,1,0,normal,0.13000000000000256,-0.02999999999999403,0.167016299937334
1778315006259,2026-05-09 11:23:26,27.17,52.3,40.53,1.83,1,0,normal,0.14999999999999858,0.20000000000000284,0.19917886991980402
1778315007260,2026-05-09 11:23:27,27.14,52.94,40.64,2.23,1,0,normal,0.10999999999999943,0.35999999999999943,0.24704700407517838
1778315008262,2026-05-09 11:23:28,27.09,52.95,40.8,2.56,1,0,normal,0.1599999999999966,0.6099999999999994,0.3088617094361794
1778315009265,2026-05-09 11:23:29,26.97,52.68,40.99,2.26,1,0,normal,0.19000000000000483,0.9200000000000017,0.37247520424591724
1778315010266,2026-05-09 11:23:30,26.73,53.04,41.17,1.54,1,0,normal,0.17999999999999972,1.2100000000000009,0.4201388659323202
1778315011268,2026-05-09 11:23:31,26.65,52.55,41.25,2.29,1,0,normal,0.0799999999999983,1.3900000000000006,0.4203226274081676
1778315012271,2026-05-09 11:23:32,26.91,53.1,41.43,1.91,1,0,normal,0.17999999999999972,1.3800000000000026,0.43713206750889566
1778315013273,2026-05-09 11:23:33,26.74,52.88,41.57,1.83,1,0,normal,0.14000000000000057,1.3900000000000006,0.4522401033867192
1778315014275,2026-05-09 11:23:34,26.41,53.58,41.67,1.75,1,0,normal,0.10000000000000142,1.4200000000000017,0.44803397688626767
1778315015277,2026-05-09 11:23:35,26.55,53.12,41.76,1.81,1,0,normal,0.0899999999999963,1.3799999999999955,0.43342178584432706
1778315016280,2026-05-09 11:23:36,26.7,53.86,41.9,1.63,1,0,normal,0.14000000000000057,1.3699999999999974,0.42113075298666347
1778315017281,2026-05-09 11:23:37,26.29,53.37,42.03,1.66,1,0,normal,0.13000000000000256,1.3900000000000006,0.40141555082533703
1778315018283,2026-05-09 11:23:38,26.12,53.45,42.17,1.68,1,0,normal,0.14000000000000057,1.3700000000000045,0.3857517912393529
1778315019285,2026-05-09 11:23:39,26.19,53.84,42.27,1.98,1,0,normal,0.10000000000000142,1.2800000000000011,0.3752865571798288
1778315020288,2026-05-09 11:23:40,26.15,53.82,42.42,2.52,1,0,normal,0.14999999999999858,1.25,0.37915256384009927
1778315021290,2026-05-09 11:23:41,25.94,53.98,42.65,1.94,1,0,normal,0.22999999999999687,1.3999999999999986,0.3924580657002055
1778315022292,2026-05-09 11:23:42,26.07,53.57,42.78,2.3,1,0,normal,0.13000000000000256,1.3500000000000014,0.4113068603039687
1778315023294,2026-05-09 11:23:43,25.85,53.75,42.95,1.79,1,0,normal,0.1700000000000017,1.3800000000000026,0.43627208635560255
1778315024296,2026-05-09 11:23:44,25.72,54.54,43.04,2.01,1,0,normal,0.0899999999999963,1.3699999999999974,0.44542239628335917
1778315025298,2026-05-09 11:23:45,25.61,54.74,43.2,1.97,1,0,normal,0.1600000000000037,1.4400000000000048,0.44935632977712653
1778315026301,2026-05-09 11:23:46,25.53,54.32,43.36,2.32,1,0,normal,0.1599999999999966,1.4600000000000009,0.4550958385020011
1778315027303,2026-05-09 11:23:47,25.49,54.22,43.55,2.31,1,0,normal,0.18999999999999773,1.519999999999996,0.46500776576504244
1778315028305,2026-05-09 11:23:48,25.67,54.74,43.74,1.68,1,0,normal,0.19000000000000483,1.5700000000000003,0.47886903800004205
1778315029307,2026-05-09 11:23:49,25.75,55.11,43.86,2.17,1,0,normal,0.11999999999999744,1.5899999999999963,0.47497953172220003
1778315030309,2026-05-09 11:23:50,25.61,55.09,44.03,1.62,1,0,normal,0.1700000000000017,1.6099999999999994,0.4710083745416095
1778315031311,2026-05-09 11:23:51,25.54,55.45,44.14,1.78,1,0,normal,0.10999999999999943,1.490000000000002,0.47258744046820406
1778315032313,2026-05-09 11:23:52,25.07,55.79,44.09,2.27,0,1,flow_while_not_watering,-0.04999999999999716,1.3100000000000023,0.4421965375001726
1778315033316,2026-05-09 11:23:53,25.16,55.25,43.99,1.94,0,1,flow_while_not_watering,-0.10000000000000142,1.0399999999999991,0.3929376540869249
1778315034320,2026-05-09 11:23:54,24.96,55.51,43.91,2.36,0,1,flow_while_not_watering,-0.0800000000000054,0.8699999999999974,0.32014059411344886
1778315035321,2026-05-09 11:23:55,24.91,55.79,43.89,2.2,0,1,flow_while_not_watering,-0.01999999999999602,0.6899999999999977,0.24513941611382614
1778315036327,2026-05-09 11:23:56,25.07,55.42,43.82,1.59,0,1,flow_while_not_watering,-0.07000000000000028,0.46000000000000085,0.1747887613961307
1778315037332,2026-05-09 11:23:57,24.88,56.09,43.79,2.48,0,1,flow_while_not_watering,-0.030000000000001137,0.240000000000002,0.13243027515282832
